tweet,original_sentiment,conllu_parse
@washingtonpost Very sad news. Sad also that Trump lies to the nation and calls #Coronavid19 #Coronavirus a #hoax.,negative,"# text = @washingtonpost Very sad news.
1	@washingtonpost	@washingtonpost	NOUN	NN	_	4	nmod	_	_
2	Very	very	ADV	RB	_	3	advmod	_	_
3	sad	sad	ADJ	JJ	_	4	amod	_	_
4	news	news	NOUN	NN	_	0	ROOT	_	_
5	.	.	PUNCT	.	_	4	punct	_	_

# text = Sad also that Trump lies to the nation and calls #Coronavid19 #Coronavirus a #hoax.
1	Sad	Sad	PROPN	NNP	_	0	ROOT	_	_
2	also	also	ADV	RB	_	1	advmod	_	_
3	that	that	PRON	WDT	_	4	advmod	_	_
4	Trump	trump	NOUN	NN	_	1	relcl	_	_
5	lies	lie	NOUN	NNS	_	4	dobj	_	_
6	to	to	ADP	IN	_	5	prep	_	_
7	the	the	DET	DT	_	8	det	_	_
8	nation	nation	NOUN	NN	_	6	pobj	_	_
9	and	and	CCONJ	CC	_	4	cc	_	_
10	calls	call	VERB	VBZ	_	4	conj	_	_
11	#	#	SYM	$	_	10	dobj	_	_
12	Coronavid19	Coronavid19	PROPN	NNP	_	1	punct	_	_
13	#	#	SYM	$	_	14	nmod	_	_
14	Coronavirus	Coronavirus	PROPN	NNP	_	1	appos	_	_
15	a	a	DET	DT	_	17	det	_	_
16	#	#	SYM	$	_	15	dep	_	_
17	hoax	hoax	NOUN	NN	_	14	appos	_	_
18	.	.	PUNCT	.	_	1	punct	_	_"
Coronavirus is trending in Florida I'm scared,neutral,"# text = Coronavirus is trending in Florida I'm scared
1	Coronavirus	Coronavirus	PROPN	NNP	_	3	nsubj	_	_
2	is	be	AUX	VBZ	_	3	aux	_	_
3	trending	trend	VERB	VBG	_	7	ccomp	_	_
4	in	in	ADP	IN	_	3	prep	_	_
5	Florida	Florida	PROPN	NNP	_	4	pobj	_	_
6	I	I	PRON	PRP	_	7	nsubj	_	_
7	'm	be	AUX	VBP	_	0	ROOT	_	_
8	scared	scared	ADJ	JJ	_	7	acomp	_	_"
I FEEL SORRY FOR THE CHINESE PEOPLE BUT WE WON'T FEEL SAFE UNLESS THE BORDERS ARE NOT CLOSED #coronavirus #CoronavirusOutbreak,neutral,"# text = I FEEL SORRY FOR THE CHINESE PEOPLE BUT WE WON'T FEEL SAFE UNLESS THE BORDERS ARE NOT CLOSED #coronavirus #CoronavirusOutbreak
1	I	I	PRON	PRP	_	2	nsubj	_	_
2	FEEL	feel	VERB	VBP	_	0	ROOT	_	_
3	SORRY	sorry	ADJ	JJ	_	2	acomp	_	_
4	FOR	for	ADP	IN	_	3	prep	_	_
5	THE	the	DET	DT	_	7	det	_	_
6	CHINESE	chinese	ADJ	JJ	_	7	amod	_	_
7	PEOPLE	PEOPLE	NOUN	NNS	_	4	pobj	_	_
8	BUT	but	CCONJ	CC	_	2	cc	_	_
9	WE	we	PRON	PRP	_	11	nsubj	_	_
10	WON'T	WON'T	PUNCT	-LRB-	_	9	punct	_	_
11	FEEL	feel	VERB	VBP	_	2	conj	_	_
12	SAFE	safe	ADJ	JJ	_	11	acomp	_	_
13	UNLESS	unless	SCONJ	IN	_	16	mark	_	_
14	THE	the	DET	DT	_	15	det	_	_
15	BORDERS	border	NOUN	NNS	_	16	nsubj	_	_
16	ARE	be	AUX	VBP	_	11	advcl	_	_
17	NOT	not	PART	RB	_	16	neg	_	_
18	CLOSED	close	VERB	VBN	_	16	acomp	_	_
19	#	#	SYM	$	_	20	nummod	_	_
20	coronavirus	coronavirus	NOUN	NN	_	18	npadvmod	_	_
21	#	#	SYM	$	_	20	nummod	_	_
22	CoronavirusOutbreak	CoronavirusOutbreak	PROPN	NNP	_	11	npadvmod	_	_"
I'm a little scared to get ona boat & go to a Island da way dis coronavirus set up,negative,"# text = I'm a little scared to get ona boat & go to a Island da way dis coronavirus set up
1	I	I	PRON	PRP	_	2	nsubj	_	_
2	'm	be	AUX	VBP	_	0	ROOT	_	_
3	a	a	DET	DT	_	4	det	_	_
4	little	little	ADJ	JJ	_	5	npadvmod	_	_
5	scared	scared	ADJ	JJ	_	2	acomp	_	_
6	to	to	PART	TO	_	7	aux	_	_
7	get	get	VERB	VB	_	2	xcomp	_	_
8	ona	ona	PROPN	NNP	_	9	compound	_	_
9	boat	boat	NOUN	NN	_	7	dobj	_	_
10	&	&	CCONJ	CC	_	7	cc	_	_
11	go	go	VERB	VB	_	7	conj	_	_
12	to	to	ADP	IN	_	11	prep	_	_
13	a	a	DET	DT	_	16	det	_	_
14	Island	Island	PROPN	NNP	_	16	compound	_	_
15	da	da	PROPN	NNP	_	16	compound	_	_
16	way	way	NOUN	NN	_	12	pobj	_	_
17	dis	dis	PROPN	NNP	_	18	compound	_	_
18	coronavirus	coronavirus	PROPN	NNP	_	19	nsubj	_	_
19	set	set	VERB	VBD	_	16	relcl	_	_
20	up	up	ADP	RP	_	19	prt	_	_"
@matheus_lunkess Me parece corona virus,neutral,"# text = @matheus_lunkess Me parece corona virus
1	@matheus_lunkess	@matheus_lunkess	X	XX	_	5	dep	_	_
2	Me	I	PRON	PRP	_	5	nsubj	_	_
3	parece	parece	NOUN	NN	_	5	compound	_	_
4	corona	corona	PROPN	NNP	_	5	compound	_	_
5	virus	virus	NOUN	NN	_	0	ROOT	_	_"
Coronavirus: Lagosians have no reason to be afraid: Governor Sanwo-Olu #NigeriaNews #Nigeria,negative,"# text = Coronavirus: Lagosians have no reason to be afraid: Governor Sanwo-Olu #NigeriaNews #Nigeria
1	Coronavirus	Coronavirus	PROPN	NNP	_	4	dep	_	_
2	:	:	PUNCT	:	_	1	punct	_	_
3	Lagosians	Lagosians	PROPN	NNPS	_	4	nsubj	_	_
4	have	have	VERB	VBP	_	0	ROOT	_	_
5	no	no	DET	DT	_	6	det	_	_
6	reason	reason	NOUN	NN	_	4	dobj	_	_
7	to	to	PART	TO	_	8	aux	_	_
8	be	be	AUX	VB	_	6	relcl	_	_
9	afraid	afraid	ADJ	JJ	_	8	acomp	_	_
10	:	:	PUNCT	:	_	4	punct	_	_
11	Governor	Governor	PROPN	NNP	_	12	compound	_	_
12	Sanwo	Sanwo	PROPN	NNP	_	18	compound	_	_
13	-	-	PUNCT	HYPH	_	12	punct	_	_
14	Olu	Olu	PROPN	NNP	_	12	appos	_	_
15	#	#	SYM	$	_	16	nmod	_	_
16	NigeriaNews	NigeriaNews	PROPN	NNP	_	12	appos	_	_
17	#	#	SYM	$	_	12	punct	_	_
18	Nigeria	Nigeria	PROPN	NNP	_	6	appos	_	_"
Do you really believe that #coronavirus will boost US's employment rate?,neutral,"# text = Do you really believe that #coronavirus will boost US's employment rate?
1	Do	do	AUX	VBP	_	4	aux	_	_
2	you	you	PRON	PRP	_	4	nsubj	_	_
3	really	really	ADV	RB	_	4	advmod	_	_
4	believe	believe	VERB	VB	_	0	ROOT	_	_
5	that	that	SCONJ	IN	_	9	mark	_	_
6	#	#	PROPN	NNP	_	7	compound	_	_
7	coronavirus	coronavirus	NOUN	NN	_	9	nsubj	_	_
8	will	will	AUX	MD	_	9	aux	_	_
9	boost	boost	VERB	VB	_	4	ccomp	_	_
10	US	US	PROPN	NNP	_	13	poss	_	_
11	's	's	PART	POS	_	10	case	_	_
12	employment	employment	NOUN	NN	_	13	compound	_	_
13	rate	rate	NOUN	NN	_	9	dobj	_	_
14	?	?	PUNCT	.	_	4	punct	_	_"
About Corona Virus,neutral,"# text = About Corona Virus
1	About	about	ADP	IN	_	0	ROOT	_	_
2	Corona	Corona	PROPN	NNP	_	3	compound	_	_
3	Virus	Virus	PROPN	NNP	_	1	pobj	_	_"
@AJStream what will be the immediate cure if we found anyone having all symptoms of coronavirus,neutral,"# text = @AJStream what will be the immediate cure if we found anyone having all symptoms of coronavirus
1	@AJStream	@ajstream	VERB	VB	_	4	npadvmod	_	_
2	what	what	PRON	WP	_	4	nsubj	_	_
3	will	will	AUX	MD	_	4	aux	_	_
4	be	be	AUX	VB	_	0	ROOT	_	_
5	the	the	DET	DT	_	7	det	_	_
6	immediate	immediate	ADJ	JJ	_	7	amod	_	_
7	cure	cure	NOUN	NN	_	4	attr	_	_
8	if	if	SCONJ	IN	_	10	mark	_	_
9	we	we	PRON	PRP	_	10	nsubj	_	_
10	found	find	VERB	VBD	_	4	advcl	_	_
11	anyone	anyone	PRON	NN	_	12	nsubj	_	_
12	having	have	VERB	VBG	_	10	ccomp	_	_
13	all	all	DET	DT	_	14	det	_	_
14	symptoms	symptom	NOUN	NNS	_	12	dobj	_	_
15	of	of	ADP	IN	_	14	prep	_	_
16	coronavirus	coronavirus	NOUN	NN	_	15	pobj	_	_"
Green Day postpones Asia tour due to coronavirus,negative,"# text = Green Day postpones Asia tour due to coronavirus
1	Green	Green	PROPN	NNP	_	2	compound	_	_
2	Day	Day	PROPN	NNP	_	3	nsubj	_	_
3	postpones	postpone	VERB	VBZ	_	0	ROOT	_	_
4	Asia	Asia	PROPN	NNP	_	5	compound	_	_
5	tour	tour	NOUN	NN	_	3	dobj	_	_
6	due	due	ADP	IN	_	3	prep	_	_
7	to	to	ADP	IN	_	6	pcomp	_	_
8	coronavirus	coronavirus	NOUN	NN	_	7	pobj	_	_"
Coronavirus time bomb: America's uninsured and brutal work culture,negative,"# text = Coronavirus time bomb: America's uninsured and brutal work culture
1	Coronavirus	Coronavirus	PROPN	NNP	_	2	compound	_	_
2	time	time	NOUN	NN	_	3	compound	_	_
3	bomb	bomb	NOUN	NN	_	0	ROOT	_	_
4	:	:	PUNCT	:	_	3	punct	_	_
5	America	America	PROPN	NNP	_	11	poss	_	_
6	's	's	PART	POS	_	5	case	_	_
7	uninsured	uninsured	ADJ	JJ	_	11	amod	_	_
8	and	and	CCONJ	CC	_	7	cc	_	_
9	brutal	brutal	ADJ	JJ	_	7	conj	_	_
10	work	work	NOUN	NN	_	11	compound	_	_
11	culture	culture	NOUN	NN	_	3	appos	_	_"
#Coronavirus declared global health emergency by WHO #travel,neutral,"# text = #Coronavirus declared global health emergency by WHO #travel
1	#	#	SYM	$	_	3	dep	_	_
2	Coronavirus	Coronavirus	PROPN	NNP	_	3	nsubj	_	_
3	declared	declare	VERB	VBD	_	0	ROOT	_	_
4	global	global	ADJ	JJ	_	6	amod	_	_
5	health	health	NOUN	NN	_	6	compound	_	_
6	emergency	emergency	NOUN	NN	_	3	dobj	_	_
7	by	by	ADP	IN	_	6	prep	_	_
8	WHO	WHO	PROPN	NNP	_	7	pobj	_	_
9	#	#	NOUN	NNS	_	7	pobj	_	_
10	travel	travel	VERB	VBP	_	7	pobj	_	_"
So now Juan is blaming Trump for the Coronavirus. I see. #TheFive,neutral,"# text = So now Juan is blaming Trump for the Coronavirus.
1	So	so	ADV	RB	_	5	advmod	_	_
2	now	now	ADV	RB	_	5	advmod	_	_
3	Juan	Juan	PROPN	NNP	_	5	nsubj	_	_
4	is	be	AUX	VBZ	_	5	aux	_	_
5	blaming	blame	VERB	VBG	_	0	ROOT	_	_
6	Trump	Trump	PROPN	NNP	_	5	dobj	_	_
7	for	for	ADP	IN	_	6	prep	_	_
8	the	the	DET	DT	_	9	det	_	_
9	Coronavirus	Coronavirus	PROPN	NNP	_	7	pobj	_	_
10	.	.	PUNCT	.	_	5	punct	_	_

# text = I see.
1	I	I	PRON	PRP	_	2	nsubj	_	_
2	see	see	VERB	VBP	_	0	ROOT	_	_
3	.	.	PUNCT	.	_	2	punct	_	_

# text = #TheFive
1	#	#	SYM	$	_	2	nmod	_	_
2	TheFive	TheFive	PROPN	NNP	_	0	ROOT	_	_"
SERIE A WEEKEND PREVIEW: Italian football is plagued by deadly coronavirus,negative,"# text = SERIE A WEEKEND PREVIEW:
1	SERIE	SERIE	PROPN	NNP	_	0	ROOT	_	_
2	A	a	DET	DT	_	4	det	_	_
3	WEEKEND	WEEKEND	PROPN	NNP	_	4	compound	_	_
4	PREVIEW	PREVIEW	PROPN	NNP	_	1	dobj	_	_
5	:	:	PUNCT	:	_	1	punct	_	_

# text = Italian football is plagued by deadly coronavirus
1	Italian	italian	ADJ	JJ	_	2	amod	_	_
2	football	football	NOUN	NN	_	4	nsubjpass	_	_
3	is	be	AUX	VBZ	_	4	auxpass	_	_
4	plagued	plague	VERB	VBN	_	0	ROOT	_	_
5	by	by	ADP	IN	_	4	agent	_	_
6	deadly	deadly	ADJ	JJ	_	7	amod	_	_
7	coronavirus	coronavirus	NOUN	NN	_	5	pobj	_	_"
"How about we focus on stopping the spread of the #coronavirus, govt.? Let's put aside petty differences & really get this thing sorted out.",neutral,"# text = How about we focus on stopping the spread of the #coronavirus, govt.?
1	How	how	SCONJ	WRB	_	4	advmod	_	_
2	about	about	SCONJ	IN	_	4	mark	_	_
3	we	we	PRON	PRP	_	4	nsubj	_	_
4	focus	focus	VERB	VBP	_	0	ROOT	_	_
5	on	on	ADP	IN	_	4	prep	_	_
6	stopping	stop	VERB	VBG	_	5	pcomp	_	_
7	the	the	DET	DT	_	8	det	_	_
8	spread	spread	NOUN	NN	_	6	dobj	_	_
9	of	of	ADP	IN	_	8	prep	_	_
10	the	the	DET	DT	_	12	det	_	_
11	#	#	SYM	$	_	12	nmod	_	_
12	coronavirus	coronavirus	NOUN	NN	_	14	nmod	_	_
13	,	,	PUNCT	,	_	14	punct	_	_
14	govt	govt	NOUN	NNS	_	9	pobj	_	_
15	.	.	PUNCT	.	_	4	punct	_	_
16	?	?	PUNCT	.	_	4	punct	_	_

# text = Let's put aside petty differences & really get this thing sorted out.
1	Let	let	VERB	VB	_	0	ROOT	_	_
2	's	us	PRON	PRP	_	3	nsubj	_	_
3	put	put	VERB	VB	_	1	ccomp	_	_
4	aside	aside	ADV	RB	_	3	prt	_	_
5	petty	petty	ADJ	JJ	_	6	amod	_	_
6	differences	difference	NOUN	NNS	_	3	dobj	_	_
7	&	&	CCONJ	CC	_	3	cc	_	_
8	really	really	ADV	RB	_	9	advmod	_	_
9	get	get	VERB	VB	_	3	conj	_	_
10	this	this	DET	DT	_	11	det	_	_
11	thing	thing	NOUN	NN	_	12	nsubj	_	_
12	sorted	sort	VERB	VBN	_	9	ccomp	_	_
13	out	out	ADP	RP	_	12	prt	_	_
14	.	.	PUNCT	.	_	1	punct	_	_"
"2010s kids : ""I can't wait to grow up"" Coronavirus:",neutral,"# text = 2010s kids : ""I can't wait to grow up"" Coronavirus:
1	2010s	2010s	NUM	CD	_	2	compound	_	_
2	kids	kid	NOUN	NNS	_	8	dep	_	_
3	:	:	PUNCT	:	_	2	punct	_	_
4	""	""	PUNCT	``	_	2	punct	_	_
5	I	I	PRON	PRP	_	8	nsubj	_	_
6	ca	can	AUX	MD	_	8	aux	_	_
7	n't	not	PART	RB	_	8	neg	_	_
8	wait	wait	VERB	VB	_	0	ROOT	_	_
9	to	to	PART	TO	_	10	aux	_	_
10	grow	grow	VERB	VB	_	8	xcomp	_	_
11	up	up	ADP	RP	_	10	prt	_	_
12	""	""	PUNCT	''	_	13	punct	_	_
13	Coronavirus	Coronavirus	PROPN	NNP	_	10	dobj	_	_
14	:	:	PUNCT	:	_	8	punct	_	_"
How has #coronavirus affected ports and shipping?,neutral,"# text = How has #coronavirus affected ports and shipping?
1	How	how	SCONJ	WRB	_	5	advmod	_	_
2	has	have	AUX	VBZ	_	5	aux	_	_
3	#	#	SYM	$	_	4	nmod	_	_
4	coronavirus	coronavirus	NOUN	NN	_	5	nsubj	_	_
5	affected	affect	VERB	VBN	_	6	amod	_	_
6	ports	port	NOUN	NNS	_	0	ROOT	_	_
7	and	and	CCONJ	CC	_	6	cc	_	_
8	shipping	shipping	NOUN	NN	_	6	conj	_	_
9	?	?	PUNCT	.	_	6	punct	_	_"
Japan to enforce special measures for coronavirus from Saturday: government.,neutral,"# text = Japan to enforce special measures for coronavirus from Saturday: government.
1	Japan	Japan	PROPN	NNP	_	3	nsubj	_	_
2	to	to	PART	TO	_	3	aux	_	_
3	enforce	enforce	VERB	VB	_	0	ROOT	_	_
4	special	special	ADJ	JJ	_	5	amod	_	_
5	measures	measure	NOUN	NNS	_	3	dobj	_	_
6	for	for	ADP	IN	_	5	prep	_	_
7	coronavirus	coronavirus	NOUN	NN	_	6	pobj	_	_
8	from	from	ADP	IN	_	3	prep	_	_
9	Saturday	Saturday	PROPN	NNP	_	8	pobj	_	_
10	:	:	PUNCT	:	_	3	punct	_	_
11	government	government	NOUN	NN	_	5	appos	_	_
12	.	.	PUNCT	.	_	3	punct	_	_"
Coronavirus fears lead to worst week on Wall Street since 2008,negative,"# text = Coronavirus fears lead to worst week on Wall Street since 2008
1	Coronavirus	Coronavirus	PROPN	NNP	_	2	compound	_	_
2	fears	fear	NOUN	NNS	_	3	nsubj	_	_
3	lead	lead	VERB	VBP	_	0	ROOT	_	_
4	to	to	ADP	IN	_	3	prep	_	_
5	worst	bad	ADJ	JJS	_	6	amod	_	_
6	week	week	NOUN	NN	_	4	pobj	_	_
7	on	on	ADP	IN	_	3	prep	_	_
8	Wall	Wall	PROPN	NNP	_	9	compound	_	_
9	Street	Street	PROPN	NNP	_	7	pobj	_	_
10	since	since	SCONJ	IN	_	3	prep	_	_
11	2008	2008	NUM	CD	_	10	pobj	_	_"
WHO declares coronavirus international emergency,neutral,"# text = WHO declares coronavirus international emergency
1	WHO	who	PRON	WP	_	2	nsubj	_	_
2	declares	declare	VERB	VBZ	_	0	ROOT	_	_
3	coronavirus	coronavirus	PROPN	NNP	_	5	compound	_	_
4	international	international	ADJ	JJ	_	5	amod	_	_
5	emergency	emergency	NOUN	NN	_	2	dobj	_	_"
@BakkupBradley They'll use coronavirus as an excuse to manipulate everything .,negative,"# text = @BakkupBradley
1	@BakkupBradley	@bakkupbradley	X	LS	_	0	ROOT	_	_

# text = They'll use coronavirus as an excuse to manipulate everything .
1	They	they	PRON	PRP	_	3	nsubj	_	_
2	'll	will	AUX	MD	_	3	aux	_	_
3	use	use	VERB	VB	_	0	ROOT	_	_
4	coronavirus	coronavirus	NOUN	NN	_	3	dobj	_	_
5	as	as	ADP	IN	_	3	prep	_	_
6	an	an	DET	DT	_	7	det	_	_
7	excuse	excuse	NOUN	NN	_	5	pobj	_	_
8	to	to	PART	TO	_	9	aux	_	_
9	manipulate	manipulate	VERB	VB	_	7	acl	_	_
10	everything	everything	PRON	NN	_	9	dobj	_	_
11	.	.	PUNCT	.	_	3	punct	_	_"
I'm confused - was it a 19 year old or a woman in her 50s???? Did two people in the U.S. die? #coronavirus,negative,"# text = I'm confused - was it a 19 year old or a woman in her 50s????
1	I	I	PRON	PRP	_	2	nsubj	_	_
2	'm	be	AUX	VBP	_	5	ccomp	_	_
3	confused	confused	ADJ	JJ	_	2	acomp	_	_
4	-	-	PUNCT	,	_	5	punct	_	_
5	was	be	AUX	VBD	_	0	ROOT	_	_
6	it	it	PRON	PRP	_	5	nsubj	_	_
7	a	a	DET	DT	_	10	det	_	_
8	19	19	NUM	CD	_	9	nummod	_	_
9	year	year	NOUN	NN	_	10	npadvmod	_	_
10	old	old	ADJ	JJ	_	5	acomp	_	_
11	or	or	CCONJ	CC	_	10	cc	_	_
12	a	a	DET	DT	_	13	det	_	_
13	woman	woman	NOUN	NN	_	10	conj	_	_
14	in	in	ADP	IN	_	13	prep	_	_
15	her	her	PRON	PRP$	_	16	poss	_	_
16	50s	50	NOUN	NNS	_	14	pobj	_	_
17	?	?	PUNCT	.	_	5	punct	_	_
18	?	?	PUNCT	.	_	5	punct	_	_
19	?	?	PUNCT	.	_	5	punct	_	_
20	?	?	PUNCT	.	_	5	punct	_	_

# text = Did two people in the U.S. die?
1	Did	do	VERB	VBD	_	0	ROOT	_	_
2	two	two	NUM	CD	_	3	nummod	_	_
3	people	people	NOUN	NNS	_	1	nsubj	_	_
4	in	in	ADP	IN	_	3	prep	_	_
5	the	the	DET	DT	_	7	det	_	_
6	U.S.	U.S.	PROPN	NNP	_	7	compound	_	_
7	die	die	VERB	VB	_	4	pobj	_	_
8	?	?	PUNCT	.	_	1	punct	_	_

# text = #coronavirus
1	#	#	SYM	$	_	2	punct	_	_
2	coronavirus	coronavirus	NOUN	NN	_	0	ROOT	_	_"
WHO discusses with Chinese leadership to tackle Corona virus – Al Jazeera Arabic Al-Jazeera,neutral,"# text = WHO discusses with Chinese leadership to tackle Corona virus – Al Jazeera Arabic Al-Jazeera
1	WHO	who	PRON	WP	_	2	nsubj	_	_
2	discusses	discuss	VERB	VBZ	_	0	ROOT	_	_
3	with	with	ADP	IN	_	2	prep	_	_
4	Chinese	chinese	ADJ	JJ	_	5	amod	_	_
5	leadership	leadership	NOUN	NN	_	3	pobj	_	_
6	to	to	PART	TO	_	7	aux	_	_
7	tackle	tackle	VERB	VB	_	2	advcl	_	_
8	Corona	Corona	PROPN	NNP	_	9	compound	_	_
9	virus	virus	NOUN	NN	_	7	dobj	_	_
10	–	–	PUNCT	:	_	9	punct	_	_
11	Al	Al	PROPN	NNP	_	12	compound	_	_
12	Jazeera	Jazeera	PROPN	NNP	_	9	appos	_	_
13	Arabic	Arabic	PROPN	NNP	_	16	compound	_	_
14	Al	Al	PROPN	NNP	_	16	compound	_	_
15	-	-	PUNCT	HYPH	_	16	punct	_	_
16	Jazeera	Jazeera	PROPN	NNP	_	12	appos	_	_"
uhh there's been a suspected case of coronavirus at my uni,neutral,"# text = uhh there's been a suspected case of coronavirus at my uni
1	uhh	uhh	VERB	VB	_	0	ROOT	_	_
2	there	there	PRON	EX	_	4	expl	_	_
3	's	be	VERB	VBZ	_	4	auxpass	_	_
4	been	be	AUX	VBN	_	1	ccomp	_	_
5	a	a	DET	DT	_	7	det	_	_
6	suspected	suspect	VERB	VBN	_	7	amod	_	_
7	case	case	NOUN	NN	_	4	attr	_	_
8	of	of	ADP	IN	_	7	prep	_	_
9	coronavirus	coronavirus	NOUN	NN	_	8	pobj	_	_
10	at	at	ADP	IN	_	4	prep	_	_
11	my	my	PRON	PRP$	_	12	poss	_	_
12	uni	uni	NOUN	NN	_	10	pobj	_	_"
@realDonaldTrump Not ONE specific from YOU on the Coronavirus. What is wrong with you?,negative,"# text = @realDonaldTrump Not ONE specific from YOU on the Coronavirus.
1	@realDonaldTrump	@realdonaldtrump	VERB	VB	_	0	ROOT	_	_
2	Not	not	PART	RB	_	3	neg	_	_
3	ONE	one	NUM	CD	_	1	dobj	_	_
4	specific	specific	ADJ	JJ	_	3	amod	_	_
5	from	from	ADP	IN	_	4	prep	_	_
6	YOU	you	PRON	PRP	_	5	pobj	_	_
7	on	on	ADP	IN	_	3	prep	_	_
8	the	the	DET	DT	_	9	det	_	_
9	Coronavirus	Coronavirus	PROPN	NNP	_	7	pobj	_	_
10	.	.	PUNCT	.	_	1	punct	_	_

# text = What is wrong with you?
1	What	what	PRON	WP	_	2	nsubj	_	_
2	is	be	AUX	VBZ	_	0	ROOT	_	_
3	wrong	wrong	ADJ	JJ	_	2	acomp	_	_
4	with	with	ADP	IN	_	3	prep	_	_
5	you	you	PRON	PRP	_	4	pobj	_	_
6	?	?	PUNCT	.	_	2	punct	_	_"
CPAC attendees rip Democrats over reaction to coronavirus: 'It's their next game',negative,"# text = CPAC attendees rip Democrats over reaction to coronavirus: 'It's their next game'
1	CPAC	CPAC	PROPN	NNP	_	2	compound	_	_
2	attendees	attendee	NOUN	NNS	_	3	nsubj	_	_
3	rip	rip	VERB	VBP	_	12	ccomp	_	_
4	Democrats	Democrats	PROPN	NNPS	_	3	dobj	_	_
5	over	over	ADP	IN	_	3	prep	_	_
6	reaction	reaction	NOUN	NN	_	5	pobj	_	_
7	to	to	ADP	IN	_	6	prep	_	_
8	coronavirus	coronavirus	NOUN	NN	_	7	pobj	_	_
9	:	:	PUNCT	:	_	3	punct	_	_
10	'	'	PUNCT	``	_	3	punct	_	_
11	It	it	PRON	PRP	_	12	nsubj	_	_
12	's	be	AUX	VBZ	_	0	ROOT	_	_
13	their	their	PRON	PRP$	_	15	poss	_	_
14	next	next	ADJ	JJ	_	15	amod	_	_
15	game	game	NOUN	NN	_	12	attr	_	_
16	'	'	PUNCT	''	_	12	punct	_	_"
World Health Organization declares coronavirus a global emergency,neutral,"# text = World Health Organization declares coronavirus a global emergency
1	World	World	PROPN	NNP	_	3	compound	_	_
2	Health	Health	PROPN	NNP	_	3	compound	_	_
3	Organization	Organization	PROPN	NNP	_	4	nsubj	_	_
4	declares	declare	VERB	VBZ	_	0	ROOT	_	_
5	coronavirus	coronavirus	VERB	VBP	_	4	xcomp	_	_
6	a	a	DET	DT	_	8	det	_	_
7	global	global	ADJ	JJ	_	8	amod	_	_
8	emergency	emergency	NOUN	NN	_	5	dobj	_	_"
World Health Organization declares coronavirus a global health emergency,neutral,"# text = World Health Organization declares coronavirus a global health emergency
1	World	World	PROPN	NNP	_	3	compound	_	_
2	Health	Health	PROPN	NNP	_	3	compound	_	_
3	Organization	Organization	PROPN	NNP	_	4	nsubj	_	_
4	declares	declare	VERB	VBZ	_	0	ROOT	_	_
5	coronavirus	coronavirus	VERB	VBP	_	4	xcomp	_	_
6	a	a	DET	DT	_	9	det	_	_
7	global	global	ADJ	JJ	_	9	amod	_	_
8	health	health	NOUN	NN	_	9	compound	_	_
9	emergency	emergency	NOUN	NN	_	5	dobj	_	_"
World economy is definitely going into recession because of this Wuhan Corona virus,neutral,"# text = World economy is definitely going into recession because of this Wuhan Corona virus
1	World	world	NOUN	NN	_	2	compound	_	_
2	economy	economy	NOUN	NN	_	5	nsubj	_	_
3	is	be	AUX	VBZ	_	5	aux	_	_
4	definitely	definitely	ADV	RB	_	5	advmod	_	_
5	going	go	VERB	VBG	_	0	ROOT	_	_
6	into	into	ADP	IN	_	5	prep	_	_
7	recession	recession	NOUN	NN	_	6	pobj	_	_
8	because	because	SCONJ	IN	_	5	prep	_	_
9	of	of	ADP	IN	_	8	pcomp	_	_
10	this	this	DET	DT	_	13	det	_	_
11	Wuhan	Wuhan	PROPN	NNP	_	13	compound	_	_
12	Corona	Corona	PROPN	NNP	_	13	compound	_	_
13	virus	virus	NOUN	NN	_	8	pobj	_	_"
...and so it begins. #coronavirus #CoronavirusOutbreak #endoftheworld #StayInside,neutral,"# text = ...and so it begins.
1	...	...	PUNCT	NFP	_	5	punct	_	_
2	and	and	CCONJ	CC	_	5	cc	_	_
3	so	so	ADV	RB	_	5	advmod	_	_
4	it	it	PRON	PRP	_	5	nsubj	_	_
5	begins	begin	VERB	VBZ	_	0	ROOT	_	_
6	.	.	PUNCT	.	_	5	punct	_	_

# text = #coronavirus #CoronavirusOutbreak #endoftheworld #StayInside
1	#	#	SYM	$	_	2	punct	_	_
2	coronavirus	coronavirus	NOUN	NN	_	0	ROOT	_	_
3	#	#	SYM	$	_	4	nmod	_	_
4	CoronavirusOutbreak	CoronavirusOutbreak	PROPN	NNP	_	6	compound	_	_
5	#	#	SYM	$	_	4	punct	_	_
6	endoftheworld	endoftheworld	NOUN	NN	_	2	appos	_	_
7	#	#	SYM	$	_	8	punct	_	_
8	StayInside	stayinside	NOUN	NN	_	2	appos	_	_"
