tweet,original_sentiment,conllu_parse
Coronavirus death toll in Italy rises to 631 in biggest single day jump,negative,"# text = Coronavirus death toll in Italy rises to 631 in biggest single day jump
1	Coronavirus	Coronavirus	PROPN	NNP	_	3	compound	_	_
2	death	death	NOUN	NN	_	3	compound	_	_
3	toll	toll	NOUN	NN	_	6	nsubj	_	_
4	in	in	ADP	IN	_	3	prep	_	_
5	Italy	Italy	PROPN	NNP	_	4	pobj	_	_
6	rises	rise	VERB	VBZ	_	0	ROOT	_	_
7	to	to	ADP	IN	_	6	prep	_	_
8	631	631	NUM	CD	_	7	pobj	_	_
9	in	in	ADP	IN	_	6	prep	_	_
10	biggest	big	ADJ	JJS	_	13	amod	_	_
11	single	single	ADJ	JJ	_	12	amod	_	_
12	day	day	NOUN	NN	_	13	compound	_	_
13	jump	jump	NOUN	NN	_	9	pobj	_	_"
What Is a Coronavirus?,neutral,"# text = What Is a Coronavirus?
1	What	what	PRON	WP	_	2	attr	_	_
2	Is	be	AUX	VBZ	_	0	ROOT	_	_
3	a	a	DET	DT	_	4	det	_	_
4	Coronavirus	Coronavirus	PROPN	NNP	_	2	nsubj	_	_
5	?	?	PUNCT	.	_	2	punct	_	_"
US citizen diagnosed with coronavirus dies in Wuhan'Äã,neutral,"# text = US citizen diagnosed with coronavirus dies in Wuhan'Äã
1	US	US	PROPN	NNP	_	2	compound	_	_
2	citizen	citizen	NOUN	NN	_	0	ROOT	_	_
3	diagnosed	diagnose	VERB	VBN	_	2	acl	_	_
4	with	with	ADP	IN	_	3	prep	_	_
5	coronavirus	coronavirus	NOUN	NN	_	6	compound	_	_
6	dies	dy	NOUN	NNS	_	4	pobj	_	_
7	in	in	ADP	IN	_	3	prep	_	_
8	Wuhan'Äã	Wuhan'Äã	NOUN	NNS	_	3	punct	_	_"
they want africans to have corona virus so bad i rebuke it,negative,"# text = they want africans to have corona virus so bad i rebuke it
1	they	they	PRON	PRP	_	2	nsubj	_	_
2	want	want	VERB	VBP	_	0	ROOT	_	_
3	africans	african	NOUN	NNS	_	5	nsubj	_	_
4	to	to	PART	TO	_	5	aux	_	_
5	have	have	VERB	VB	_	2	ccomp	_	_
6	corona	corona	PROPN	NNP	_	7	compound	_	_
7	virus	virus	NOUN	NN	_	5	dobj	_	_
8	so	so	ADV	RB	_	9	advmod	_	_
9	bad	bad	ADJ	JJ	_	5	advmod	_	_
10	i	I	PRON	PRP	_	11	nsubj	_	_
11	rebuke	rebuke	VERB	VBP	_	9	ccomp	_	_
12	it	it	PRON	PRP	_	11	dobj	_	_"
How AI Is Tracking the Coronavirus Outbreak,neutral,"# text = How AI Is Tracking the Coronavirus Outbreak
1	How	how	SCONJ	WRB	_	2	advmod	_	_
2	AI	AI	PROPN	NNP	_	4	nsubj	_	_
3	Is	be	AUX	VBZ	_	4	aux	_	_
4	Tracking	track	VERB	VBG	_	0	ROOT	_	_
5	the	the	DET	DT	_	7	det	_	_
6	Coronavirus	Coronavirus	PROPN	NNP	_	7	compound	_	_
7	Outbreak	Outbreak	PROPN	NNP	_	4	dobj	_	_"
This is not acceptable!! #coronavirus #racism,neutral,"# text = This is not acceptable!!
1	This	this	PRON	DT	_	2	nsubj	_	_
2	is	be	AUX	VBZ	_	0	ROOT	_	_
3	not	not	PART	RB	_	2	neg	_	_
4	acceptable	acceptable	ADJ	JJ	_	2	acomp	_	_
5	!	!	PUNCT	.	_	2	punct	_	_
6	!	!	PUNCT	.	_	2	punct	_	_

# text = #coronavirus #racism
1	#	#	SYM	$	_	2	punct	_	_
2	coronavirus	coronavirus	NOUN	NN	_	4	compound	_	_
3	#	#	SYM	$	_	4	punct	_	_
4	racism	racism	NOUN	NN	_	0	ROOT	_	_"
VIDEO: Canadians arrive home after evacuation from Wuhan amid novel coronavirus,neutral,"# text = VIDEO:
1	VIDEO	video	NOUN	NN	_	0	ROOT	_	_
2	:	:	PUNCT	:	_	1	punct	_	_

# text = Canadians arrive home after evacuation from Wuhan amid novel coronavirus
1	Canadians	Canadians	PROPN	NNPS	_	2	nsubj	_	_
2	arrive	arrive	VERB	VBP	_	0	ROOT	_	_
3	home	home	NOUN	NN	_	2	advmod	_	_
4	after	after	ADP	IN	_	2	prep	_	_
5	evacuation	evacuation	NOUN	NN	_	4	pobj	_	_
6	from	from	ADP	IN	_	5	prep	_	_
7	Wuhan	Wuhan	PROPN	NNP	_	6	pobj	_	_
8	amid	amid	ADP	IN	_	5	prep	_	_
9	novel	novel	ADJ	JJ	_	10	amod	_	_
10	coronavirus	coronavirus	NOUN	NN	_	8	pobj	_	_"
Ya ALLAH protect them from coronavirus. Really heart breaking. #prey #preyforthem,neutral,"# text = Ya ALLAH protect them from coronavirus.
1	Ya	ya	NOUN	NN	_	2	compound	_	_
2	ALLAH	ALLAH	PROPN	NNP	_	3	nsubj	_	_
3	protect	protect	VERB	VB	_	0	ROOT	_	_
4	them	they	PRON	PRP	_	3	dobj	_	_
5	from	from	ADP	IN	_	3	prep	_	_
6	coronavirus	coronavirus	NOUN	NN	_	5	pobj	_	_
7	.	.	PUNCT	.	_	3	punct	_	_

# text = Really heart breaking.
1	Really	really	ADV	RB	_	3	advmod	_	_
2	heart	heart	NOUN	NN	_	3	compound	_	_
3	breaking	breaking	NOUN	NN	_	0	ROOT	_	_
4	.	.	PUNCT	.	_	3	punct	_	_

# text = #prey #preyforthem
1	#	#	SYM	$	_	2	nmod	_	_
2	prey	prey	NOUN	NN	_	4	compound	_	_
3	#	#	SYM	$	_	2	punct	_	_
4	preyforthem	preyforthem	PRON	PRP	_	0	ROOT	_	_"
@realDonaldTrump @foxandfriends @CNN Just goes to show how much of your base is gonna contract Coronavirus as you downplay its severity,negative,"# text = @realDonaldTrump @foxandfriends @CNN Just goes to show how much of your base is gonna contract Coronavirus as you downplay its severity
1	@realDonaldTrump	@realdonaldtrump	NOUN	NN	_	2	compound	_	_
2	@foxandfriends	@foxandfriend	NOUN	NNS	_	3	compound	_	_
3	@CNN	@CNN	NOUN	NNS	_	5	nsubj	_	_
4	Just	just	ADV	RB	_	5	advmod	_	_
5	goes	go	VERB	VBZ	_	0	ROOT	_	_
6	to	to	PART	TO	_	7	aux	_	_
7	show	show	VERB	VB	_	5	advcl	_	_
8	how	how	SCONJ	WRB	_	9	advmod	_	_
9	much	much	ADJ	JJ	_	14	nsubj	_	_
10	of	of	ADP	IN	_	9	prep	_	_
11	your	your	PRON	PRP$	_	12	poss	_	_
12	base	base	NOUN	NN	_	10	pobj	_	_
13	is	be	AUX	VBZ	_	14	aux	_	_
14	gon	go	VERB	VBG	_	7	ccomp	_	_
15	na	to	PART	TO	_	16	aux	_	_
16	contract	contract	VERB	VB	_	14	xcomp	_	_
17	Coronavirus	Coronavirus	PROPN	NNP	_	16	dobj	_	_
18	as	as	SCONJ	IN	_	20	mark	_	_
19	you	you	PRON	PRP	_	20	nsubj	_	_
20	downplay	downplay	VERB	VBP	_	16	advcl	_	_
21	its	its	PRON	PRP$	_	22	poss	_	_
22	severity	severity	NOUN	NN	_	20	dobj	_	_"
US offers $100 M to fight coronavirus - #Coronavirus #USA,neutral,"# text = US offers $100 M to fight coronavirus - #Coronavirus #USA
1	US	US	PROPN	NNP	_	2	nsubj	_	_
2	offers	offer	VERB	VBZ	_	0	ROOT	_	_
3	$	$	SYM	$	_	5	quantmod	_	_
4	100	100	NUM	CD	_	5	compound	_	_
5	M	m	NOUN	NN	_	2	dobj	_	_
6	to	to	PART	TO	_	7	aux	_	_
7	fight	fight	VERB	VB	_	2	advcl	_	_
8	coronavirus	coronavirus	NOUN	NN	_	7	dobj	_	_
9	-	-	PUNCT	:	_	8	punct	_	_
10	#	#	SYM	$	_	13	nmod	_	_
11	Coronavirus	Coronavirus	PROPN	NNP	_	13	compound	_	_
12	#	#	SYM	$	_	13	punct	_	_
13	USA	USA	PROPN	NNP	_	7	dobj	_	_"
"Where's my ""due to the recent spread of the coronavirus we will be switching to online courses"" email at? #CloseTheSchools",negative,"# text = Where's my ""due to the recent spread of the coronavirus we will be switching to online courses"" email at?
1	Where	where	SCONJ	WRB	_	2	advmod	_	_
2	's	be	AUX	VBZ	_	0	ROOT	_	_
3	my	my	PRON	PRP$	_	16	poss	_	_
4	""	""	PUNCT	``	_	16	punct	_	_
5	due	due	ADJ	JJ	_	16	prep	_	_
6	to	to	ADP	IN	_	5	pcomp	_	_
7	the	the	DET	DT	_	9	det	_	_
8	recent	recent	ADJ	JJ	_	9	amod	_	_
9	spread	spread	NOUN	NN	_	5	pobj	_	_
10	of	of	ADP	IN	_	9	prep	_	_
11	the	the	DET	DT	_	12	det	_	_
12	coronavirus	coronavirus	NOUN	NN	_	10	pobj	_	_
13	we	we	PRON	PRP	_	16	nsubj	_	_
14	will	will	AUX	MD	_	16	aux	_	_
15	be	be	AUX	VB	_	16	aux	_	_
16	switching	switch	VERB	VBG	_	2	ccomp	_	_
17	to	to	ADP	IN	_	16	prep	_	_
18	online	online	ADJ	JJ	_	19	amod	_	_
19	courses	course	NOUN	NNS	_	21	nmod	_	_
20	""	""	PUNCT	''	_	21	punct	_	_
21	email	email	NOUN	NN	_	17	pobj	_	_
22	at	at	ADP	IN	_	16	prep	_	_
23	?	?	PUNCT	.	_	2	punct	_	_

# text = #CloseTheSchools
1	#	#	SYM	$	_	2	nmod	_	_
2	CloseTheSchools	closetheschool	NOUN	NNS	_	0	ROOT	_	_"
Not to worry about the corona virus in his gatherings. Not a large enough crowd,negative,"# text = Not to worry about the corona virus in his gatherings.
1	Not	not	PART	RB	_	3	neg	_	_
2	to	to	PART	TO	_	3	aux	_	_
3	worry	worry	VERB	VB	_	0	ROOT	_	_
4	about	about	ADP	IN	_	3	prep	_	_
5	the	the	DET	DT	_	7	det	_	_
6	corona	corona	PROPN	NNP	_	7	compound	_	_
7	virus	virus	NOUN	NN	_	4	pobj	_	_
8	in	in	ADP	IN	_	3	prep	_	_
9	his	his	PRON	PRP$	_	10	poss	_	_
10	gatherings	gathering	NOUN	NNS	_	8	pobj	_	_
11	.	.	PUNCT	.	_	3	punct	_	_

# text = Not a large enough crowd
1	Not	not	PART	RB	_	5	neg	_	_
2	a	a	DET	DT	_	5	det	_	_
3	large	large	ADJ	JJ	_	5	amod	_	_
4	enough	enough	ADJ	JJ	_	5	amod	_	_
5	crowd	crowd	NOUN	NN	_	0	ROOT	_	_"
Don't believe these conspiracy theories about the coronavirus.,neutral,"# text = Don't believe these conspiracy theories about the coronavirus.
1	Do	do	AUX	VB	_	3	aux	_	_
2	n't	not	PART	RB	_	3	neg	_	_
3	believe	believe	VERB	VB	_	0	ROOT	_	_
4	these	these	DET	DT	_	6	det	_	_
5	conspiracy	conspiracy	NOUN	NN	_	6	compound	_	_
6	theories	theory	NOUN	NNS	_	3	dobj	_	_
7	about	about	ADP	IN	_	6	prep	_	_
8	the	the	DET	DT	_	9	det	_	_
9	coronavirus	coronavirus	NOUN	NN	_	7	pobj	_	_
10	.	.	PUNCT	.	_	3	punct	_	_"
So glad the ones infected in the U.S are being hospitalized where I get medical care — at UCSD. #CoronaOutbreak,neutral,"# text = So glad the ones infected in the U.S are being hospitalized where I get medical care — at UCSD.
1	So	so	ADV	RB	_	2	advmod	_	_
2	glad	glad	ADJ	JJ	_	0	ROOT	_	_
3	the	the	DET	DT	_	4	det	_	_
4	ones	one	NOUN	NNS	_	11	nsubjpass	_	_
5	infected	infect	VERB	VBN	_	4	acl	_	_
6	in	in	ADP	IN	_	5	prep	_	_
7	the	the	DET	DT	_	8	det	_	_
8	U.S	U.S	PROPN	NNP	_	6	pobj	_	_
9	are	be	AUX	VBP	_	11	aux	_	_
10	being	be	AUX	VBG	_	11	auxpass	_	_
11	hospitalized	hospitalize	VERB	VBN	_	2	ccomp	_	_
12	where	where	SCONJ	WRB	_	14	advmod	_	_
13	I	I	PRON	PRP	_	14	nsubj	_	_
14	get	get	VERB	VBP	_	11	advcl	_	_
15	medical	medical	ADJ	JJ	_	16	amod	_	_
16	care	care	NOUN	NN	_	14	dobj	_	_
17	—	—	PUNCT	:	_	11	punct	_	_
18	at	at	ADP	IN	_	11	prep	_	_
19	UCSD	UCSD	PROPN	NNP	_	18	pobj	_	_
20	.	.	PUNCT	.	_	2	punct	_	_

# text = #CoronaOutbreak
1	#	#	SYM	$	_	2	nmod	_	_
2	CoronaOutbreak	coronaoutbreak	NOUN	NN	_	0	ROOT	_	_"
Klopp gets annoyed by question about Coronavirus via @YouTube,negative,"# text = Klopp gets annoyed by question about Coronavirus via @YouTube
1	Klopp	Klopp	PROPN	NNP	_	2	nsubj	_	_
2	gets	get	AUX	VBZ	_	3	auxpass	_	_
3	annoyed	annoy	VERB	VBN	_	0	ROOT	_	_
4	by	by	ADP	IN	_	3	agent	_	_
5	question	question	NOUN	NN	_	4	pobj	_	_
6	about	about	ADP	IN	_	5	prep	_	_
7	Coronavirus	Coronavirus	PROPN	NNP	_	6	pobj	_	_
8	via	via	ADP	IN	_	3	prep	_	_
9	@YouTube	@youtube	NOUN	NN	_	8	pobj	_	_"
@DailyMail @MailOnline Coronavirus is here to stay just like every other virus Get a grip people.,negative,"# text = @DailyMail @MailOnline Coronavirus is here to stay just like every other virus Get a grip people.
1	@DailyMail	@dailymail	X	ADD	_	4	dep	_	_
2	@MailOnline	@MailOnline	PROPN	NNP	_	3	compound	_	_
3	Coronavirus	Coronavirus	PROPN	NNP	_	4	nsubj	_	_
4	is	be	AUX	VBZ	_	0	ROOT	_	_
5	here	here	ADV	RB	_	4	advmod	_	_
6	to	to	PART	TO	_	7	aux	_	_
7	stay	stay	VERB	VB	_	4	advcl	_	_
8	just	just	ADV	RB	_	9	advmod	_	_
9	like	like	ADP	IN	_	7	prep	_	_
10	every	every	DET	DT	_	12	det	_	_
11	other	other	ADJ	JJ	_	12	amod	_	_
12	virus	virus	NOUN	NN	_	13	nsubj	_	_
13	Get	get	VERB	VB	_	7	conj	_	_
14	a	a	DET	DT	_	16	det	_	_
15	grip	grip	NOUN	NN	_	16	compound	_	_
16	people	people	NOUN	NNS	_	13	dobj	_	_
17	.	.	PUNCT	.	_	4	punct	_	_"
"#coronavirus Singapore lifts virus alert to SARS level, sparking panic buying",neutral,"# text = #coronavirus Singapore lifts virus alert to SARS level, sparking panic buying
1	#	#	SYM	$	_	2	meta	_	_
2	coronavirus	coronavirus	PROPN	NNP	_	4	npadvmod	_	_
3	Singapore	Singapore	PROPN	NNP	_	4	nsubj	_	_
4	lifts	lift	VERB	VBZ	_	0	ROOT	_	_
5	virus	virus	NOUN	NN	_	6	compound	_	_
6	alert	alert	NOUN	NN	_	4	dobj	_	_
7	to	to	ADP	IN	_	6	prep	_	_
8	SARS	SARS	PROPN	NNP	_	9	compound	_	_
9	level	level	NOUN	NN	_	7	pobj	_	_
10	,	,	PUNCT	,	_	4	punct	_	_
11	sparking	spark	VERB	VBG	_	4	advcl	_	_
12	panic	panic	NOUN	NN	_	13	compound	_	_
13	buying	buying	NOUN	NN	_	11	dobj	_	_"
Dashboard Coronavirus 2019-nCoV (Mobile),neutral,"# text = Dashboard Coronavirus 2019-nCoV (Mobile)
1	Dashboard	Dashboard	PROPN	NNP	_	2	compound	_	_
2	Coronavirus	Coronavirus	PROPN	NNP	_	0	ROOT	_	_
3	2019	2019	NUM	CD	_	2	nummod	_	_
4	-	-	PUNCT	HYPH	_	5	punct	_	_
5	nCoV	nCoV	PROPN	NNP	_	3	prep	_	_
6	(	(	PUNCT	-LRB-	_	7	punct	_	_
7	Mobile	Mobile	PROPN	NNP	_	2	appos	_	_
8	)	)	PUNCT	-RRB-	_	2	punct	_	_"
I know damm well that #Coronavirus ain't make its way to Charlotte nc,neutral,"# text = I know damm well that #Coronavirus ain't make its way to Charlotte nc
1	I	I	PRON	PRP	_	2	nsubj	_	_
2	know	know	VERB	VBP	_	0	ROOT	_	_
3	damm	damm	PRON	PRP	_	2	dobj	_	_
4	well	well	ADV	RB	_	2	advmod	_	_
5	that	that	SCONJ	IN	_	10	nsubj	_	_
6	#	#	SYM	$	_	5	prep	_	_
7	Coronavirus	Coronavirus	PROPN	NNP	_	6	pobj	_	_
8	ai	be	AUX	VBP	_	10	aux	_	_
9	n't	not	PART	RB	_	10	neg	_	_
10	make	make	VERB	VB	_	2	ccomp	_	_
11	its	its	PRON	PRP$	_	12	poss	_	_
12	way	way	NOUN	NN	_	10	dobj	_	_
13	to	to	ADP	IN	_	12	prep	_	_
14	Charlotte	Charlotte	PROPN	NNP	_	13	pobj	_	_
15	nc	nc	PROPN	NNP	_	2	punct	_	_"
Turkish clothes makers see orders shifting from coronavirus-hit China,neutral,"# text = Turkish clothes makers see orders shifting from coronavirus-hit China
1	Turkish	turkish	ADJ	JJ	_	3	amod	_	_
2	clothes	clothe	NOUN	NNS	_	3	compound	_	_
3	makers	maker	NOUN	NNS	_	4	nsubj	_	_
4	see	see	VERB	VBP	_	0	ROOT	_	_
5	orders	order	NOUN	NNS	_	4	dobj	_	_
6	shifting	shift	VERB	VBG	_	5	acl	_	_
7	from	from	ADP	IN	_	6	prep	_	_
8	coronavirus	coronavirus	NOUN	NN	_	10	npadvmod	_	_
9	-	-	PUNCT	HYPH	_	10	punct	_	_
10	hit	hit	VERB	VBN	_	11	amod	_	_
11	China	China	PROPN	NNP	_	7	pobj	_	_"
Nak gi food fest tapi coronavirus,neutral,"# text = Nak gi food fest tapi coronavirus
1	Nak	Nak	PROPN	NNP	_	2	compound	_	_
2	gi	gi	NOUN	NNS	_	3	compound	_	_
3	food	food	NOUN	NN	_	0	ROOT	_	_
4	fest	f	ADJ	JJS	_	6	amod	_	_
5	tapi	tapi	NOUN	NN	_	6	compound	_	_
6	coronavirus	coronavirus	NOUN	NN	_	3	appos	_	_"
@CNN Cool... any info on CoronaVirus?,neutral,"# text = @CNN Cool... any info on CoronaVirus?
1	@CNN	@CNN	VERB	VBZ	_	0	ROOT	_	_
2	Cool	Cool	PROPN	NNP	_	1	nsubj	_	_
3	...	...	PUNCT	:	_	1	punct	_	_
4	any	any	DET	DT	_	5	det	_	_
5	info	info	NOUN	NN	_	1	appos	_	_
6	on	on	ADP	IN	_	5	prep	_	_
7	CoronaVirus	CoronaVirus	PROPN	NNP	_	6	pobj	_	_
8	?	?	PUNCT	.	_	1	punct	_	_"
Is it bad to wish coronavirus on that twat so that they can take him off air.,negative,"# text = Is it bad to wish coronavirus on that twat so that they can take him off air.
1	Is	be	AUX	VBZ	_	0	ROOT	_	_
2	it	it	PRON	PRP	_	1	nsubj	_	_
3	bad	bad	ADJ	JJ	_	1	acomp	_	_
4	to	to	PART	TO	_	5	aux	_	_
5	wish	wish	VERB	VB	_	1	xcomp	_	_
6	coronavirus	coronavirus	NOUN	NN	_	5	dobj	_	_
7	on	on	ADP	IN	_	5	prep	_	_
8	that	that	DET	DT	_	9	det	_	_
9	twat	twat	NOUN	NN	_	7	pobj	_	_
10	so	so	SCONJ	IN	_	14	mark	_	_
11	that	that	SCONJ	IN	_	14	mark	_	_
12	they	they	PRON	PRP	_	14	nsubj	_	_
13	can	can	AUX	MD	_	14	aux	_	_
14	take	take	VERB	VB	_	1	advcl	_	_
15	him	he	PRON	PRP	_	14	dobj	_	_
16	off	off	ADP	IN	_	14	prep	_	_
17	air	air	NOUN	NN	_	16	pobj	_	_
18	.	.	PUNCT	.	_	1	punct	_	_"
Fast Five Quiz: Coronavirus (2019-nCoV) ÿπÿÿ± @medscape,neutral,"# text = Fast Five Quiz: Coronavirus (2019-nCoV) ÿπÿÿ± @medscape
1	Fast	Fast	PROPN	NNP	_	2	compound	_	_
2	Five	Five	PROPN	NNP	_	3	compound	_	_
3	Quiz	Quiz	PROPN	NNP	_	0	ROOT	_	_
4	:	:	PUNCT	:	_	3	punct	_	_
5	Coronavirus	Coronavirus	PROPN	NNP	_	3	appos	_	_
6	(	(	PUNCT	-LRB-	_	5	punct	_	_
7	2019	2019	NUM	CD	_	5	appos	_	_
8	-	-	PUNCT	HYPH	_	9	punct	_	_
9	nCoV	nCoV	PROPN	NNP	_	7	prep	_	_
10	)	)	PUNCT	-RRB-	_	5	punct	_	_
11	ÿπÿÿ±	ÿπÿÿ±	PUNCT	.	_	3	punct	_	_
12	@medscape	@medscape	NOUN	NN	_	3	appos	_	_"
The fact the Coronavirus dies in the African sun is some sort of twisted reparations üòÇ,negative,"# text = The fact the Coronavirus dies in the African sun is some sort of twisted reparations üòÇ
1	The	the	DET	DT	_	2	det	_	_
2	fact	fact	NOUN	NN	_	10	nsubj	_	_
3	the	the	DET	DT	_	4	det	_	_
4	Coronavirus	Coronavirus	PROPN	NNP	_	5	nsubj	_	_
5	dies	die	VERB	VBZ	_	2	relcl	_	_
6	in	in	ADP	IN	_	5	prep	_	_
7	the	the	DET	DT	_	9	det	_	_
8	African	african	ADJ	JJ	_	9	amod	_	_
9	sun	sun	NOUN	NN	_	6	pobj	_	_
10	is	be	AUX	VBZ	_	0	ROOT	_	_
11	some	some	DET	DT	_	12	det	_	_
12	sort	sort	NOUN	NN	_	10	attr	_	_
13	of	of	ADP	IN	_	12	prep	_	_
14	twisted	twisted	ADJ	JJ	_	15	amod	_	_
15	reparations	reparation	NOUN	NNS	_	13	pobj	_	_
16	üòÇ	üòÇ	PROPN	NNP	_	10	punct	_	_"
All temporary hospitals in coronavirus epicenter Wuhan now shut down – Chinese state media,negative,"# text = All temporary hospitals in coronavirus epicenter Wuhan now shut down – Chinese state media
1	All	all	DET	DT	_	3	det	_	_
2	temporary	temporary	ADJ	JJ	_	3	amod	_	_
3	hospitals	hospital	NOUN	NNS	_	9	nsubj	_	_
4	in	in	ADP	IN	_	3	prep	_	_
5	coronavirus	coronavirus	NOUN	NN	_	6	compound	_	_
6	epicenter	epicenter	NOUN	NN	_	7	compound	_	_
7	Wuhan	Wuhan	PROPN	NNP	_	4	pobj	_	_
8	now	now	ADV	RB	_	9	advmod	_	_
9	shut	shut	VERB	VBD	_	0	ROOT	_	_
10	down	down	ADP	RP	_	9	prt	_	_
11	–	–	PUNCT	:	_	9	punct	_	_
12	Chinese	chinese	ADJ	JJ	_	14	amod	_	_
13	state	state	NOUN	NN	_	14	compound	_	_
14	media	medium	NOUN	NNS	_	9	dobj	_	_"
Coronavirus: Five Brits in French ski chalet catch virus OMG! It's reached the slopes!,neutral,"# text = Coronavirus: Five Brits in French ski chalet catch virus OMG!
1	Coronavirus	coronavirus	NOUN	NN	_	0	ROOT	_	_
2	:	:	PUNCT	:	_	1	punct	_	_
3	Five	five	NUM	CD	_	4	nummod	_	_
4	Brits	Brits	PROPN	NNPS	_	1	appos	_	_
5	in	in	ADP	IN	_	4	prep	_	_
6	French	french	ADJ	JJ	_	9	amod	_	_
7	ski	ski	ADJ	JJ	_	9	amod	_	_
8	chalet	chalet	NOUN	NN	_	9	compound	_	_
9	catch	catch	NOUN	NN	_	10	compound	_	_
10	virus	virus	NOUN	NN	_	11	compound	_	_
11	OMG	OMG	PROPN	NNP	_	5	pobj	_	_
12	!	!	PUNCT	.	_	1	punct	_	_

# text = It's reached the slopes!
1	It	it	PRON	PRP	_	3	nsubjpass	_	_
2	's	be	AUX	VBZ	_	3	auxpass	_	_
3	reached	reach	VERB	VBN	_	0	ROOT	_	_
4	the	the	DET	DT	_	5	det	_	_
5	slopes	slope	NOUN	NNS	_	3	dobj	_	_
6	!	!	PUNCT	.	_	3	punct	_	_"
coronavirus just gave me a three week spring break so i mean it's not all bad right,negative,"# text = coronavirus just gave me a three week spring break
1	coronavirus	coronavirus	PROPN	NNP	_	3	nsubj	_	_
2	just	just	ADV	RB	_	3	advmod	_	_
3	gave	give	VERB	VBD	_	0	ROOT	_	_
4	me	I	PRON	PRP	_	3	dative	_	_
5	a	a	DET	DT	_	9	det	_	_
6	three	three	NUM	CD	_	7	nummod	_	_
7	week	week	NOUN	NN	_	9	compound	_	_
8	spring	spring	NOUN	NN	_	9	compound	_	_
9	break	break	NOUN	NN	_	3	dobj	_	_

# text = so i mean it's not all bad right
1	so	so	ADV	RB	_	5	advmod	_	_
2	i	I	PRON	PRP	_	3	nsubj	_	_
3	mean	mean	VERB	VBP	_	5	parataxis	_	_
4	it	it	PRON	PRP	_	5	nsubj	_	_
5	's	be	AUX	VBZ	_	0	ROOT	_	_
6	not	not	PART	RB	_	5	neg	_	_
7	all	all	ADV	RB	_	5	advmod	_	_
8	bad	bad	ADJ	JJ	_	5	acomp	_	_
9	right	right	ADV	RB	_	5	advmod	_	_"
"Just because it doesn't cure Coronavirus, doesn't mean you shouldn't do it anyway.",negative,"# text = Just because it doesn't cure Coronavirus, doesn't mean you shouldn't do it anyway.
1	Just	just	ADV	RB	_	6	advmod	_	_
2	because	because	SCONJ	IN	_	6	mark	_	_
3	it	it	PRON	PRP	_	6	nsubj	_	_
4	does	do	AUX	VBZ	_	6	aux	_	_
5	n't	not	PART	RB	_	6	neg	_	_
6	cure	cure	VERB	VB	_	11	advcl	_	_
7	Coronavirus	Coronavirus	PROPN	NNP	_	6	dobj	_	_
8	,	,	PUNCT	,	_	6	punct	_	_
9	does	do	AUX	VBZ	_	11	aux	_	_
10	n't	not	PART	RB	_	11	neg	_	_
11	mean	mean	VERB	VB	_	0	ROOT	_	_
12	you	you	PRON	PRP	_	15	nsubj	_	_
13	should	should	AUX	MD	_	15	aux	_	_
14	n't	not	PART	RB	_	15	neg	_	_
15	do	do	VERB	VB	_	11	ccomp	_	_
16	it	it	PRON	PRP	_	15	dobj	_	_
17	anyway	anyway	ADV	RB	_	15	advmod	_	_
18	.	.	PUNCT	.	_	11	punct	_	_"
@rose_k01 Ye Congress nahi hain ye Corona Virus hai,neutral,"# text = @rose_k01 Ye Congress nahi hain ye Corona Virus hai
1	@rose_k01	@rose_k01	PROPN	NNP	_	3	compound	_	_
2	Ye	Ye	PROPN	NNP	_	3	compound	_	_
3	Congress	Congress	PROPN	NNP	_	4	nsubj	_	_
4	nahi	nahi	VERB	VBP	_	0	ROOT	_	_
5	hain	hain	NOUN	NN	_	4	dobj	_	_
6	ye	ye	PROPN	NNP	_	8	compound	_	_
7	Corona	Corona	PROPN	NNP	_	8	compound	_	_
8	Virus	Virus	PROPN	NNP	_	9	compound	_	_
9	hai	hai	PROPN	NNP	_	4	dobj	_	_"
