tweet,original_sentiment,conllu_parse
Coronavirus is so scary.,negative,"# text = Coronavirus is so scary.
1	Coronavirus	Coronavirus	PROPN	NNP	_	2	nsubj	_	_
2	is	be	AUX	VBZ	_	0	ROOT	_	_
3	so	so	ADV	RB	_	4	advmod	_	_
4	scary	scary	ADJ	JJ	_	2	acomp	_	_
5	.	.	PUNCT	.	_	2	punct	_	_"
"@Jae_Day6 Pls stay healthy don't forget to wear a mask, take a vitamin and stay hydrate im so done with this corona virus :')",positive,"# text = @Jae_Day6 Pls stay healthy don't forget to wear a mask, take a vitamin and stay hydrate im so done with this corona virus :')
1	@Jae_Day6	@jae_day6	NOUN	NN	_	3	nsubj	_	_
2	Pls	pls	INTJ	UH	_	3	intj	_	_
3	stay	stay	VERB	VB	_	0	ROOT	_	_
4	healthy	healthy	ADJ	JJ	_	3	acomp	_	_
5	do	do	AUX	VBP	_	7	aux	_	_
6	n't	not	PART	RB	_	7	neg	_	_
7	forget	forget	VERB	VB	_	3	advcl	_	_
8	to	to	PART	TO	_	9	aux	_	_
9	wear	wear	VERB	VB	_	7	xcomp	_	_
10	a	a	DET	DT	_	11	det	_	_
11	mask	mask	NOUN	NN	_	9	dobj	_	_
12	,	,	PUNCT	,	_	7	punct	_	_
13	take	take	VERB	VB	_	7	conj	_	_
14	a	a	DET	DT	_	15	det	_	_
15	vitamin	vitamin	NOUN	NN	_	13	dobj	_	_
16	and	and	CCONJ	CC	_	13	cc	_	_
17	stay	stay	VERB	VB	_	13	conj	_	_
18	hydrate	hydrate	ADJ	JJ	_	17	acomp	_	_
19	i	I	PRON	PRP	_	22	nsubjpass	_	_
20	m	m	AUX	VBP	_	22	auxpass	_	_
21	so	so	ADV	RB	_	22	advmod	_	_
22	done	do	VERB	VBN	_	17	ccomp	_	_
23	with	with	ADP	IN	_	22	prep	_	_
24	this	this	DET	DT	_	26	det	_	_
25	corona	corona	NOUN	NN	_	26	compound	_	_
26	virus	virus	NOUN	NN	_	23	pobj	_	_
27	:')	:')	PROPN	NNP	_	3	npadvmod	_	_"
"@Leekschof7 @keillz_ Its called ""corona virus"" its killing people to, yall stay clean in these streets",neutral,"# text = @Leekschof7 @keillz_
1	@Leekschof7	@leekschof7	NOUN	NN	_	0	ROOT	_	_
2	@keillz	@keillz	PROPN	NNP	_	1	appos	_	_
3	_	_	PRON	PRP	_	2	punct	_	_

# text = Its called ""corona virus"" its killing people to, yall stay clean in these streets
1	Its	its	PRON	PRP$	_	5	poss	_	_
2	called	call	VERB	VBN	_	5	amod	_	_
3	""	""	PUNCT	``	_	5	punct	_	_
4	corona	corona	PROPN	NNP	_	5	compound	_	_
5	virus	virus	NOUN	NN	_	14	nsubj	_	_
6	""	""	PUNCT	''	_	5	punct	_	_
7	its	its	PRON	PRP$	_	9	poss	_	_
8	killing	kill	VERB	VBG	_	9	amod	_	_
9	people	people	NOUN	NNS	_	5	appos	_	_
10	to	to	ADP	IN	_	5	prep	_	_
11	,	,	PUNCT	,	_	14	punct	_	_
12	y	you	PRON	PRP	_	14	nsubj	_	_
13	all	all	PRON	DT	_	12	appos	_	_
14	stay	stay	VERB	VBP	_	0	ROOT	_	_
15	clean	clean	ADJ	JJ	_	14	acomp	_	_
16	in	in	ADP	IN	_	14	prep	_	_
17	these	these	DET	DT	_	18	det	_	_
18	streets	street	NOUN	NNS	_	16	pobj	_	_"
@Pantsmadeofshit Done for the week on a Monday are you going on vacation to look for the corona virus be safe and well,positive,"# text = @Pantsmadeofshit Done for the week on a Monday are you going on vacation to look for the corona virus be safe and well
1	@Pantsmadeofshit	@pantsmadeofshit	AUX	VBN	_	2	auxpass	_	_
2	Done	do	VERB	VBN	_	11	ccomp	_	_
3	for	for	ADP	IN	_	2	prep	_	_
4	the	the	DET	DT	_	5	det	_	_
5	week	week	NOUN	NN	_	3	pobj	_	_
6	on	on	ADP	IN	_	2	prep	_	_
7	a	a	DET	DT	_	8	det	_	_
8	Monday	Monday	PROPN	NNP	_	6	pobj	_	_
9	are	be	AUX	VBP	_	11	aux	_	_
10	you	you	PRON	PRP	_	11	nsubj	_	_
11	going	go	VERB	VBG	_	0	ROOT	_	_
12	on	on	ADP	IN	_	11	prep	_	_
13	vacation	vacation	NOUN	NN	_	12	pobj	_	_
14	to	to	PART	TO	_	15	aux	_	_
15	look	look	VERB	VB	_	11	advcl	_	_
16	for	for	ADP	IN	_	15	prep	_	_
17	the	the	DET	DT	_	19	det	_	_
18	corona	corona	PROPN	NNP	_	19	compound	_	_
19	virus	virus	NOUN	NN	_	16	pobj	_	_
20	be	be	AUX	VB	_	11	conj	_	_
21	safe	safe	ADJ	JJ	_	20	acomp	_	_
22	and	and	CCONJ	CC	_	21	cc	_	_
23	well	well	ADV	RB	_	21	conj	_	_"
"2nd case of the coronavirus in the US? Yeah, personals only now",neutral,"# text = 2nd case of the coronavirus in the US?
1	2nd	2nd	ADJ	JJ	_	2	amod	_	_
2	case	case	NOUN	NN	_	0	ROOT	_	_
3	of	of	ADP	IN	_	2	prep	_	_
4	the	the	DET	DT	_	5	det	_	_
5	coronavirus	coronavirus	NOUN	NN	_	3	pobj	_	_
6	in	in	ADP	IN	_	5	prep	_	_
7	the	the	DET	DT	_	8	det	_	_
8	US	US	PROPN	NNP	_	6	pobj	_	_
9	?	?	PUNCT	.	_	2	punct	_	_

# text = Yeah, personals only now
1	Yeah	yeah	INTJ	UH	_	3	intj	_	_
2	,	,	PUNCT	,	_	1	punct	_	_
3	personals	personal	NOUN	NNS	_	0	ROOT	_	_
4	only	only	ADV	RB	_	5	advmod	_	_
5	now	now	ADV	RB	_	3	advmod	_	_"
Wuhan doctor dies nine days after contracting deadly coronavirus via @MailOnline,negative,"# text = Wuhan doctor dies nine days after contracting deadly coronavirus via @MailOnline
1	Wuhan	Wuhan	PROPN	NNP	_	2	compound	_	_
2	doctor	doctor	NOUN	NN	_	3	nsubj	_	_
3	dies	die	VERB	VBZ	_	0	ROOT	_	_
4	nine	nine	NUM	CD	_	5	nummod	_	_
5	days	day	NOUN	NNS	_	6	npadvmod	_	_
6	after	after	ADP	IN	_	3	prep	_	_
7	contracting	contract	VERB	VBG	_	6	pcomp	_	_
8	deadly	deadly	ADJ	JJ	_	9	amod	_	_
9	coronavirus	coronavirus	NOUN	NN	_	7	dobj	_	_
10	via	via	ADP	IN	_	7	prep	_	_
11	@MailOnline	@MailOnline	PUNCT	-RRB-	_	3	punct	_	_"
@T_S_P_O_O_K_Y @JoeBiden What did the Democrat'Politicians do must be bad shit Schumer's now blaming the President for the Corona virus,negative,"# text = @T_S_P_O_O_K_Y @JoeBiden What did the Democrat'Politicians do must be bad shit Schumer's now blaming the President for the Corona virus
1	@T_S_P_O_O_K_Y	@T_S_P_O_O_K_Y	PUNCT	NFP	_	9	punct	_	_
2	@JoeBiden	@JoeBiden	PROPN	NNP	_	7	npadvmod	_	_
3	What	what	PRON	WP	_	7	dobj	_	_
4	did	do	AUX	VBD	_	7	aux	_	_
5	the	the	DET	DT	_	6	det	_	_
6	Democrat'Politicians	Democrat'Politicians	PROPN	NNPS	_	7	nsubj	_	_
7	do	do	AUX	VB	_	9	csubj	_	_
8	must	must	AUX	MD	_	9	aux	_	_
9	be	be	AUX	VB	_	0	ROOT	_	_
10	bad	bad	ADJ	JJ	_	9	acomp	_	_
11	shit	shit	NOUN	NN	_	12	compound	_	_
12	Schumer	schumer	NOUN	NN	_	15	nsubj	_	_
13	's	's	PART	POS	_	12	case	_	_
14	now	now	ADV	RB	_	15	advmod	_	_
15	blaming	blame	VERB	VBG	_	9	advcl	_	_
16	the	the	DET	DT	_	17	det	_	_
17	President	President	PROPN	NNP	_	15	dobj	_	_
18	for	for	ADP	IN	_	15	prep	_	_
19	the	the	DET	DT	_	21	det	_	_
20	Corona	Corona	PROPN	NNP	_	21	compound	_	_
21	virus	virus	NOUN	NN	_	18	pobj	_	_"
the latest on the corona virus an interview with DR Boyle,positive,"# text = the latest on the corona virus an interview with DR Boyle
1	the	the	DET	DT	_	2	det	_	_
2	latest	late	ADJ	JJS	_	0	ROOT	_	_
3	on	on	ADP	IN	_	2	prep	_	_
4	the	the	DET	DT	_	6	det	_	_
5	corona	corona	PROPN	NNP	_	6	compound	_	_
6	virus	virus	NOUN	NN	_	3	pobj	_	_
7	an	an	DET	DT	_	8	det	_	_
8	interview	interview	NOUN	NN	_	2	appos	_	_
9	with	with	ADP	IN	_	8	prep	_	_
10	DR	DR	PROPN	NNP	_	11	compound	_	_
11	Boyle	Boyle	PROPN	NNP	_	9	pobj	_	_"
@D_Melissa2 @davidbewart Those of us still living with dangerous levels of smoke can use them for both. #canberrasmoke #coronavirus,negative,"# text = @D_Melissa2 @davidbewart Those of us still living with dangerous levels of smoke can use them for both.
1	@D_Melissa2	@d_melissa2	NOUN	NN	_	14	npadvmod	_	_
2	@davidbewart	@davidbewart	PROPN	NNP	_	1	appos	_	_
3	Those	those	PRON	DT	_	14	nsubj	_	_
4	of	of	ADP	IN	_	3	prep	_	_
5	us	we	PRON	PRP	_	4	pobj	_	_
6	still	still	ADV	RB	_	7	advmod	_	_
7	living	live	VERB	VBG	_	3	acl	_	_
8	with	with	ADP	IN	_	7	prep	_	_
9	dangerous	dangerous	ADJ	JJ	_	10	amod	_	_
10	levels	level	NOUN	NNS	_	8	pobj	_	_
11	of	of	ADP	IN	_	10	prep	_	_
12	smoke	smoke	NOUN	NN	_	11	pobj	_	_
13	can	can	AUX	MD	_	14	aux	_	_
14	use	use	VERB	VB	_	0	ROOT	_	_
15	them	they	PRON	PRP	_	14	dobj	_	_
16	for	for	ADP	IN	_	14	prep	_	_
17	both	both	PRON	DT	_	16	pobj	_	_
18	.	.	PUNCT	.	_	14	punct	_	_

# text = #canberrasmoke #coronavirus
1	#	#	X	XX	_	2	dep	_	_
2	canberrasmoke	canberrasmoke	NOUN	NN	_	0	ROOT	_	_
3	#	#	SYM	$	_	4	nmod	_	_
4	coronavirus	coronavirus	NOUN	NN	_	2	dobj	_	_"
3 days until I catch the #coronavirus ... gonna smash a couple of crates of it.,neutral,"# text = 3 days until I catch the #coronavirus ... gonna smash a couple of crates of it.
1	3	3	NUM	CD	_	2	nummod	_	_
2	days	day	NOUN	NNS	_	5	npadvmod	_	_
3	until	until	SCONJ	IN	_	5	mark	_	_
4	I	I	PRON	PRP	_	5	nsubj	_	_
5	catch	catch	VERB	VBP	_	0	ROOT	_	_
6	the	the	DET	DT	_	7	det	_	_
7	#	#	SYM	$	_	5	dep	_	_
8	coronavirus	coronavirus	NOUN	NN	_	5	dobj	_	_
9	...	...	PUNCT	:	_	5	punct	_	_
10	gon	go	VERB	VBG	_	5	conj	_	_
11	na	to	PART	TO	_	12	aux	_	_
12	smash	smash	VERB	VB	_	10	xcomp	_	_
13	a	a	DET	DT	_	14	det	_	_
14	couple	couple	NOUN	NN	_	12	dobj	_	_
15	of	of	ADP	IN	_	14	prep	_	_
16	crates	crate	NOUN	NNS	_	15	pobj	_	_
17	of	of	ADP	IN	_	16	prep	_	_
18	it	it	PRON	PRP	_	17	pobj	_	_
19	.	.	PUNCT	.	_	5	punct	_	_"
"Can coronavirus pass from mother to baby? Maybe, but experts need more research",positive,"# text = Can coronavirus pass from mother to baby?
1	Can	can	AUX	MD	_	2	aux	_	_
2	coronavirus	coronavirus	VERB	VB	_	0	ROOT	_	_
3	pass	pass	VERB	VB	_	2	dobj	_	_
4	from	from	ADP	IN	_	3	prep	_	_
5	mother	mother	NOUN	NN	_	4	pobj	_	_
6	to	to	ADP	IN	_	4	prep	_	_
7	baby	baby	NOUN	NN	_	6	pobj	_	_
8	?	?	PUNCT	.	_	2	punct	_	_

# text = Maybe, but experts need more research
1	Maybe	maybe	ADV	RB	_	5	advmod	_	_
2	,	,	PUNCT	,	_	5	punct	_	_
3	but	but	CCONJ	CC	_	5	cc	_	_
4	experts	expert	NOUN	NNS	_	5	nsubj	_	_
5	need	need	VERB	VBP	_	0	ROOT	_	_
6	more	more	ADJ	JJR	_	7	amod	_	_
7	research	research	NOUN	NN	_	5	dobj	_	_"
"At least 17 dead as Chinese coronavirus spreads, despite efforts to contain it",negative,"# text = At least 17 dead as Chinese coronavirus spreads, despite efforts to contain it
1	At	at	ADV	RB	_	2	advmod	_	_
2	least	least	ADV	RBS	_	3	advmod	_	_
3	17	17	NUM	CD	_	4	nummod	_	_
4	dead	dead	ADJ	JJ	_	0	ROOT	_	_
5	as	as	SCONJ	IN	_	8	mark	_	_
6	Chinese	chinese	ADJ	JJ	_	7	amod	_	_
7	coronavirus	coronavirus	NOUN	NN	_	8	compound	_	_
8	spreads	spread	NOUN	NNS	_	4	advcl	_	_
9	,	,	PUNCT	,	_	4	punct	_	_
10	despite	despite	SCONJ	IN	_	4	prep	_	_
11	efforts	effort	NOUN	NNS	_	10	pobj	_	_
12	to	to	PART	TO	_	13	aux	_	_
13	contain	contain	VERB	VB	_	11	acl	_	_
14	it	it	PRON	PRP	_	13	dobj	_	_"
so does anyone wanna confess their love for me before coronavirus reaches the U.S?????,positive,"# text = so does anyone wanna confess their love for me before coronavirus reaches the U.S?????
1	so	so	ADV	RB	_	5	advmod	_	_
2	does	do	AUX	VBZ	_	5	aux	_	_
3	anyone	anyone	PRON	NN	_	4	compound	_	_
4	wanna	wanna	VERB	VB	_	5	nsubj	_	_
5	confess	confess	VERB	VB	_	0	ROOT	_	_
6	their	their	PRON	PRP$	_	7	poss	_	_
7	love	love	NOUN	NN	_	5	dobj	_	_
8	for	for	ADP	IN	_	5	dative	_	_
9	me	I	PRON	PRP	_	8	pobj	_	_
10	before	before	SCONJ	IN	_	12	mark	_	_
11	coronavirus	coronavirus	PROPN	NNP	_	12	nsubj	_	_
12	reaches	reach	VERB	VBZ	_	5	advcl	_	_
13	the	the	DET	DT	_	14	det	_	_
14	U.S	U.S	PROPN	NNP	_	12	dobj	_	_
15	?	?	PUNCT	.	_	5	punct	_	_
16	?	?	PUNCT	.	_	5	punct	_	_
17	?	?	PUNCT	.	_	5	punct	_	_
18	?	?	PUNCT	.	_	5	punct	_	_
19	?	?	PUNCT	.	_	5	punct	_	_"
corona virus is rapidly spreading world war 3 still isn't far away you could be dead next week send that risky text,negative,"# text = corona virus is rapidly spreading world war 3 still isn't far away you could be dead next week send that risky text
1	corona	corona	PROPN	NNP	_	2	compound	_	_
2	virus	virus	PROPN	NNP	_	5	nsubj	_	_
3	is	be	AUX	VBZ	_	5	aux	_	_
4	rapidly	rapidly	ADV	RB	_	5	advmod	_	_
5	spreading	spread	VERB	VBG	_	0	ROOT	_	_
6	world	world	NOUN	NN	_	7	compound	_	_
7	war	war	NOUN	NN	_	5	dobj	_	_
8	3	3	NUM	CD	_	7	nummod	_	_
9	still	still	ADV	RB	_	10	advmod	_	_
10	is	be	AUX	VBZ	_	5	dep	_	_
11	n't	not	PART	RB	_	10	neg	_	_
12	far	far	ADV	RB	_	13	advmod	_	_
13	away	away	ADV	RB	_	16	advmod	_	_
14	you	you	PRON	PRP	_	16	nsubj	_	_
15	could	could	AUX	MD	_	16	aux	_	_
16	be	be	AUX	VB	_	10	ccomp	_	_
17	dead	dead	ADJ	JJ	_	16	acomp	_	_
18	next	next	ADJ	JJ	_	19	amod	_	_
19	week	week	NOUN	NN	_	16	npadvmod	_	_
20	send	send	VERB	VBP	_	5	conj	_	_
21	that	that	DET	DT	_	23	det	_	_
22	risky	risky	ADJ	JJ	_	23	amod	_	_
23	text	text	NOUN	NN	_	20	dobj	_	_"
China confirms human-to-human transmission of new coronavirus,neutral,"# text = China confirms human-to-human transmission of new coronavirus
1	China	China	PROPN	NNP	_	2	nsubj	_	_
2	confirms	confirm	VERB	VBZ	_	0	ROOT	_	_
3	human	human	NOUN	NN	_	8	nmod	_	_
4	-	-	PUNCT	HYPH	_	3	punct	_	_
5	to	to	ADP	IN	_	3	prep	_	_
6	-	-	PUNCT	HYPH	_	5	punct	_	_
7	human	human	ADJ	JJ	_	5	pobj	_	_
8	transmission	transmission	NOUN	NN	_	2	dobj	_	_
9	of	of	ADP	IN	_	8	prep	_	_
10	new	new	ADJ	JJ	_	11	amod	_	_
11	coronavirus	coronavirus	NOUN	NN	_	9	pobj	_	_"
"Japanese media is not only can spread information, they can also spread virus. How stupid! #coronavirus",negative,"# text = Japanese media is not only can spread information, they can also spread virus.
1	Japanese	japanese	ADJ	JJ	_	2	amod	_	_
2	media	medium	NOUN	NNS	_	3	nsubj	_	_
3	is	be	AUX	VBZ	_	13	ccomp	_	_
4	not	not	PART	RB	_	7	preconj	_	_
5	only	only	ADV	RB	_	4	advmod	_	_
6	can	can	AUX	MD	_	7	aux	_	_
7	spread	spread	VERB	VB	_	3	ccomp	_	_
8	information	information	NOUN	NN	_	7	dobj	_	_
9	,	,	PUNCT	,	_	13	punct	_	_
10	they	they	PRON	PRP	_	13	nsubj	_	_
11	can	can	AUX	MD	_	13	aux	_	_
12	also	also	ADV	RB	_	13	advmod	_	_
13	spread	spread	VERB	VB	_	0	ROOT	_	_
14	virus	virus	NOUN	NN	_	13	dobj	_	_
15	.	.	PUNCT	.	_	13	punct	_	_

# text = How stupid!
1	How	how	SCONJ	WRB	_	2	advmod	_	_
2	stupid	stupid	ADJ	JJ	_	0	ROOT	_	_
3	!	!	PUNCT	.	_	2	punct	_	_

# text = #coronavirus
1	#	#	SYM	$	_	2	punct	_	_
2	coronavirus	coronavirus	NOUN	NN	_	0	ROOT	_	_"
What in the Corona virus fuck is this?,negative,"# text = What in the Corona virus fuck is this?
1	What	what	PRON	WP	_	7	attr	_	_
2	in	in	ADP	IN	_	1	prep	_	_
3	the	the	DET	DT	_	6	det	_	_
4	Corona	Corona	PROPN	NNP	_	5	compound	_	_
5	virus	virus	NOUN	NN	_	6	compound	_	_
6	fuck	fuck	NOUN	NN	_	2	pobj	_	_
7	is	be	AUX	VBZ	_	0	ROOT	_	_
8	this	this	PRON	DT	_	7	nsubj	_	_
9	?	?	PUNCT	.	_	7	punct	_	_"
@johnpilger Yeah I'm sure the coronavirus is a hoax and China is one of the most transparent and honest countries in the world.,positive,"# text = @johnpilger
1	@johnpilger	@johnpilger	PROPN	NNP	_	0	ROOT	_	_

# text = Yeah
1	Yeah	yeah	INTJ	UH	_	0	ROOT	_	_

# text = I'm sure the coronavirus is a hoax and China is one of the most transparent and honest countries in the world.
1	I	I	PRON	PRP	_	2	nsubj	_	_
2	'm	be	AUX	VBP	_	0	ROOT	_	_
3	sure	sure	ADJ	JJ	_	2	acomp	_	_
4	the	the	DET	DT	_	5	det	_	_
5	coronavirus	coronavirus	NOUN	NN	_	6	nsubj	_	_
6	is	be	AUX	VBZ	_	3	ccomp	_	_
7	a	a	DET	DT	_	8	det	_	_
8	hoax	hoax	ADJ	JJ	_	6	attr	_	_
9	and	and	CCONJ	CC	_	2	cc	_	_
10	China	China	PROPN	NNP	_	11	nsubj	_	_
11	is	be	AUX	VBZ	_	2	conj	_	_
12	one	one	NUM	CD	_	11	attr	_	_
13	of	of	ADP	IN	_	12	prep	_	_
14	the	the	DET	DT	_	19	det	_	_
15	most	most	ADV	RBS	_	16	advmod	_	_
16	transparent	transparent	ADJ	JJ	_	19	amod	_	_
17	and	and	CCONJ	CC	_	16	cc	_	_
18	honest	honest	ADJ	JJ	_	16	conj	_	_
19	countries	country	NOUN	NNS	_	13	pobj	_	_
20	in	in	ADP	IN	_	19	prep	_	_
21	the	the	DET	DT	_	22	det	_	_
22	world	world	NOUN	NN	_	20	pobj	_	_
23	.	.	PUNCT	.	_	11	punct	_	_"
can we not forget that 81 / 3000 people are dead from the coronavirus so far,negative,"# text = can we not forget that 81 / 3000 people are dead from the coronavirus so far
1	can	can	AUX	MD	_	4	aux	_	_
2	we	we	PRON	PRP	_	4	nsubj	_	_
3	not	not	PART	RB	_	4	neg	_	_
4	forget	forget	VERB	VB	_	0	ROOT	_	_
5	that	that	SCONJ	IN	_	10	mark	_	_
6	81	81	NUM	CD	_	8	nummod	_	_
7	/	/	SYM	SYM	_	8	punct	_	_
8	3000	3000	NUM	CD	_	9	nummod	_	_
9	people	people	NOUN	NNS	_	10	nsubj	_	_
10	are	be	AUX	VBP	_	4	ccomp	_	_
11	dead	dead	ADJ	JJ	_	10	acomp	_	_
12	from	from	ADP	IN	_	11	prep	_	_
13	the	the	DET	DT	_	14	det	_	_
14	coronavirus	coronavirus	NOUN	NN	_	12	pobj	_	_
15	so	so	ADV	RB	_	16	advmod	_	_
16	far	far	ADV	RB	_	10	advmod	_	_"
"China coronavirus cases top 20,000 | NHK WORLD-JAPAN News くまさんのリーディング改善計画",positive,"# text = China coronavirus cases top 20,000 | NHK WORLD-JAPAN News くまさんのリーディング改善計画
1	China	China	PROPN	NNP	_	3	compound	_	_
2	coronavirus	coronavirus	NOUN	NN	_	3	compound	_	_
3	cases	case	NOUN	NNS	_	4	nsubj	_	_
4	top	top	VERB	VBP	_	0	ROOT	_	_
5	20,000	20,000	NUM	CD	_	12	nummod	_	_
6	|	|	NOUN	NN	_	12	compound	_	_
7	NHK	NHK	PROPN	NNP	_	12	compound	_	_
8	WORLD	WORLD	PROPN	NNP	_	10	compound	_	_
9	-	-	PUNCT	HYPH	_	10	punct	_	_
10	JAPAN	JAPAN	PROPN	NNP	_	12	compound	_	_
11	News	News	PROPN	NNP	_	12	compound	_	_
12	くまさんのリーディング改善計画	くまさんのリーディング改善計画	NOUN	NN	_	4	dobj	_	_"
The deadly coronavirus threatens to derail a fragile stabilization in the world economy via @business,negative,"# text = The deadly coronavirus threatens to derail a fragile stabilization in the world economy via @business
1	The	the	DET	DT	_	3	det	_	_
2	deadly	deadly	ADJ	JJ	_	3	amod	_	_
3	coronavirus	coronavirus	NOUN	NN	_	4	nsubj	_	_
4	threatens	threaten	VERB	VBZ	_	0	ROOT	_	_
5	to	to	PART	TO	_	6	aux	_	_
6	derail	derail	VERB	VB	_	4	xcomp	_	_
7	a	a	DET	DT	_	9	det	_	_
8	fragile	fragile	ADJ	JJ	_	9	amod	_	_
9	stabilization	stabilization	NOUN	NN	_	6	dobj	_	_
10	in	in	ADP	IN	_	9	prep	_	_
11	the	the	DET	DT	_	13	det	_	_
12	world	world	NOUN	NN	_	13	compound	_	_
13	economy	economy	NOUN	NN	_	10	pobj	_	_
14	via	via	ADP	IN	_	6	prep	_	_
15	@business	@business	PROPN	NNP	_	14	pobj	_	_"
Coronavirus could have been spread by bat soup after disturbing footage emerges,negative,"# text = Coronavirus could have been spread by bat soup after disturbing footage emerges
1	Coronavirus	Coronavirus	PROPN	NNP	_	5	nsubjpass	_	_
2	could	could	AUX	MD	_	5	aux	_	_
3	have	have	AUX	VB	_	5	aux	_	_
4	been	be	AUX	VBN	_	5	auxpass	_	_
5	spread	spread	VERB	VBN	_	0	ROOT	_	_
6	by	by	ADP	IN	_	5	agent	_	_
7	bat	bat	NOUN	NN	_	8	compound	_	_
8	soup	soup	NOUN	NN	_	6	pobj	_	_
9	after	after	ADP	IN	_	5	prep	_	_
10	disturbing	disturb	VERB	VBG	_	9	pcomp	_	_
11	footage	footage	NOUN	NN	_	10	dobj	_	_
12	emerges	emerge	VERB	VBZ	_	5	conj	_	_"
Coronavirus got me like this when I hear someone cough,neutral,"# text = Coronavirus got me like this when I hear someone cough
1	Coronavirus	Coronavirus	PROPN	NNP	_	2	nsubj	_	_
2	got	get	VERB	VBD	_	0	ROOT	_	_
3	me	I	PRON	PRP	_	2	dobj	_	_
4	like	like	ADP	IN	_	2	prep	_	_
5	this	this	PRON	DT	_	4	pobj	_	_
6	when	when	SCONJ	WRB	_	8	advmod	_	_
7	I	I	PRON	PRP	_	8	nsubj	_	_
8	hear	hear	VERB	VBP	_	2	advcl	_	_
9	someone	someone	PRON	NN	_	10	compound	_	_
10	cough	cough	NOUN	NN	_	8	dobj	_	_"
WHO health emergency committee continues talks about Wuhan coronavirus #Health #455,neutral,"# text = WHO health emergency committee continues talks about Wuhan coronavirus #Health #455
1	WHO	who	PRON	WP	_	5	dep	_	_
2	health	health	NOUN	NN	_	4	compound	_	_
3	emergency	emergency	NOUN	NN	_	4	compound	_	_
4	committee	committee	NOUN	NN	_	5	nsubj	_	_
5	continues	continue	VERB	VBZ	_	0	ROOT	_	_
6	talks	talk	NOUN	NNS	_	5	dobj	_	_
7	about	about	ADP	IN	_	6	prep	_	_
8	Wuhan	Wuhan	PROPN	NNP	_	9	compound	_	_
9	coronavirus	coronavirus	NOUN	NN	_	11	compound	_	_
10	#	#	SYM	$	_	11	compound	_	_
11	Health	Health	PROPN	NNP	_	7	pobj	_	_
12	#	#	SYM	$	_	13	nmod	_	_
13	455	455	NUM	CD	_	5	npadvmod	_	_"
#coronavirus is this the beginning of the depression?,neutral,"# text = #coronavirus is this the beginning of the depression?
1	#	#	NOUN	NN	_	2	det	_	_
2	coronavirus	coronavirus	PROPN	NNP	_	3	nsubj	_	_
3	is	be	AUX	VBZ	_	0	ROOT	_	_
4	this	this	PRON	DT	_	3	attr	_	_
5	the	the	DET	DT	_	6	det	_	_
6	beginning	beginning	NOUN	NN	_	3	attr	_	_
7	of	of	ADP	IN	_	6	prep	_	_
8	the	the	DET	DT	_	9	det	_	_
9	depression	depression	NOUN	NN	_	7	pobj	_	_
10	?	?	PUNCT	.	_	3	punct	_	_"
Why...are people so freaked out about corona virus the symptoms are the symptoms of a common cold ??? What,negative,"# text = Why...are people so freaked out about corona virus the symptoms are the symptoms of a common cold ???
1	Why	why	SCONJ	WRB	_	3	advmod	_	_
2	...	...	PUNCT	:	_	3	punct	_	_
3	are	be	AUX	VBP	_	0	ROOT	_	_
4	people	people	NOUN	NNS	_	3	nsubj	_	_
5	so	so	ADV	RB	_	6	advmod	_	_
6	freaked	freak	VERB	VBN	_	4	acl	_	_
7	out	out	ADP	RP	_	6	prt	_	_
8	about	about	ADP	IN	_	6	prep	_	_
9	corona	corona	PROPN	NNP	_	10	compound	_	_
10	virus	virus	NOUN	NN	_	8	pobj	_	_
11	the	the	DET	DT	_	12	det	_	_
12	symptoms	symptom	NOUN	NNS	_	13	nsubj	_	_
13	are	be	AUX	VBP	_	3	conj	_	_
14	the	the	DET	DT	_	15	det	_	_
15	symptoms	symptom	NOUN	NNS	_	13	attr	_	_
16	of	of	ADP	IN	_	15	prep	_	_
17	a	a	DET	DT	_	19	det	_	_
18	common	common	ADJ	JJ	_	19	amod	_	_
19	cold	cold	NOUN	NN	_	16	pobj	_	_
20	?	?	PUNCT	.	_	13	punct	_	_
21	?	?	PUNCT	.	_	3	punct	_	_
22	?	?	PUNCT	.	_	3	punct	_	_

# text = What
1	What	what	PRON	WP	_	0	ROOT	_	_"
.@nature Nature: #China #coronavirus: how many papers have been published? #nCoV2019,positive,"# text = .@nature
1	.@nature	.@nature	PUNCT	.	_	0	ROOT	_	_

# text = Nature: #China #coronavirus: how many papers have been published?
1	Nature	nature	NOUN	NN	_	0	ROOT	_	_
2	:	:	PUNCT	:	_	1	punct	_	_
3	#	#	SYM	$	_	6	punct	_	_
4	China	China	PROPN	NNP	_	6	compound	_	_
5	#	#	SYM	$	_	6	punct	_	_
6	coronavirus	coronavirus	PROPN	NNP	_	1	appos	_	_
7	:	:	PUNCT	:	_	6	punct	_	_
8	how	how	SCONJ	WRB	_	9	advmod	_	_
9	many	many	ADJ	JJ	_	10	amod	_	_
10	papers	paper	NOUN	NNS	_	13	nsubjpass	_	_
11	have	have	AUX	VBP	_	13	aux	_	_
12	been	be	AUX	VBN	_	13	auxpass	_	_
13	published	publish	VERB	VBN	_	6	relcl	_	_
14	?	?	PUNCT	.	_	1	punct	_	_

# text = #nCoV2019
1	#	#	X	ADD	_	0	ROOT	_	_
2	nCoV2019	ncov2019	X	FW	_	1	punct	_	_"
