tweet,original_sentiment,conllu_parse
Coronavirus: Nigeria faces revenue crisis as oil price crashes via @TheCanaryPost,neutral,"# text = Coronavirus: Nigeria faces revenue crisis as oil price crashes via @TheCanaryPost
1	Coronavirus	Coronavirus	PROPN	NNP	_	4	dep	_	_
2	:	:	PUNCT	:	_	1	punct	_	_
3	Nigeria	Nigeria	PROPN	NNP	_	4	nsubj	_	_
4	faces	face	VERB	VBZ	_	0	ROOT	_	_
5	revenue	revenue	NOUN	NN	_	6	compound	_	_
6	crisis	crisis	NOUN	NN	_	4	dobj	_	_
7	as	as	SCONJ	IN	_	10	mark	_	_
8	oil	oil	NOUN	NN	_	9	compound	_	_
9	price	price	NOUN	NN	_	10	nsubj	_	_
10	crashes	crash	NOUN	NNS	_	4	advcl	_	_
11	via	via	ADP	IN	_	10	prep	_	_
12	@TheCanaryPost	@thecanarypost	NOUN	NN	_	11	pobj	_	_"
@psammodromus wtf i love coronavirus now,neutral,"# text = @psammodromus wtf i love coronavirus now
1	@psammodromus	@psammodromus	PROPN	NNP	_	2	compound	_	_
2	wtf	wtf	PROPN	NNP	_	4	npadvmod	_	_
3	i	I	PRON	PRP	_	4	nsubj	_	_
4	love	love	VERB	VBP	_	0	ROOT	_	_
5	coronavirus	coronavirus	PROPN	NNP	_	4	dobj	_	_
6	now	now	ADV	RB	_	4	advmod	_	_"
"Meanwhile, our medical infrastructure is failing to contain the coronavirus, which is spreading across the country...",neutral,"# text = Meanwhile, our medical infrastructure is failing to contain the coronavirus, which is spreading across the country...
1	Meanwhile	meanwhile	ADV	RB	_	7	advmod	_	_
2	,	,	PUNCT	,	_	7	punct	_	_
3	our	our	PRON	PRP$	_	5	poss	_	_
4	medical	medical	ADJ	JJ	_	5	amod	_	_
5	infrastructure	infrastructure	NOUN	NN	_	7	nsubj	_	_
6	is	be	AUX	VBZ	_	7	aux	_	_
7	failing	fail	VERB	VBG	_	0	ROOT	_	_
8	to	to	PART	TO	_	9	aux	_	_
9	contain	contain	VERB	VB	_	7	xcomp	_	_
10	the	the	DET	DT	_	11	det	_	_
11	coronavirus	coronavirus	NOUN	NN	_	9	dobj	_	_
12	,	,	PUNCT	,	_	11	punct	_	_
13	which	which	PRON	WDT	_	15	nsubj	_	_
14	is	be	AUX	VBZ	_	15	aux	_	_
15	spreading	spread	VERB	VBG	_	11	relcl	_	_
16	across	across	ADP	IN	_	15	prep	_	_
17	the	the	DET	DT	_	18	det	_	_
18	country	country	NOUN	NN	_	16	pobj	_	_
19	...	...	PUNCT	:	_	7	punct	_	_"
"@Steveurl @maddow If you do the math, it's clear that Coronavirus is much more dangerous than flu.",neutral,"# text = @Steveurl @maddow If you do the math, it's clear that Coronavirus is much more dangerous than flu.
1	@Steveurl	@Steveurl	VERB	VBD	_	10	advcl	_	_
2	@maddow	@maddow	VERB	VBZ	_	1	dobj	_	_
3	If	if	SCONJ	IN	_	5	mark	_	_
4	you	you	PRON	PRP	_	5	nsubj	_	_
5	do	do	VERB	VBP	_	10	advcl	_	_
6	the	the	DET	DT	_	7	det	_	_
7	math	math	NOUN	NN	_	5	dobj	_	_
8	,	,	PUNCT	,	_	10	punct	_	_
9	it	it	PRON	PRP	_	10	nsubj	_	_
10	's	be	AUX	VBZ	_	0	ROOT	_	_
11	clear	clear	ADJ	JJ	_	10	acomp	_	_
12	that	that	SCONJ	IN	_	14	mark	_	_
13	Coronavirus	Coronavirus	PROPN	NNP	_	14	nsubj	_	_
14	is	be	AUX	VBZ	_	10	ccomp	_	_
15	much	much	ADV	RB	_	16	advmod	_	_
16	more	more	ADV	RBR	_	17	advmod	_	_
17	dangerous	dangerous	ADJ	JJ	_	14	acomp	_	_
18	than	than	ADP	IN	_	17	prep	_	_
19	flu	flu	NOUN	NN	_	18	pobj	_	_
20	.	.	PUNCT	.	_	10	punct	_	_"
Diagnostic Testing for the Novel Coronavirus by @JAMA_current,neutral,"# text = Diagnostic Testing for the Novel Coronavirus by @JAMA_current
1	Diagnostic	Diagnostic	PROPN	NNP	_	2	compound	_	_
2	Testing	Testing	PROPN	NNP	_	0	ROOT	_	_
3	for	for	ADP	IN	_	2	prep	_	_
4	the	the	DET	DT	_	6	det	_	_
5	Novel	Novel	PROPN	NNP	_	6	compound	_	_
6	Coronavirus	Coronavirus	PROPN	NNP	_	3	pobj	_	_
7	by	by	ADP	IN	_	2	prep	_	_
8	@JAMA_current	@jama_current	NOUN	NN	_	7	pobj	_	_"
I really feel like coronavirus is not as big as they are claiming. Like it just feels off.,neutral,"# text = I really feel like coronavirus is not as big as they are claiming.
1	I	I	PRON	PRP	_	3	nsubj	_	_
2	really	really	ADV	RB	_	3	advmod	_	_
3	feel	feel	VERB	VBP	_	0	ROOT	_	_
4	like	like	ADP	IN	_	3	prep	_	_
5	coronavirus	coronavirus	NOUN	NN	_	4	pobj	_	_
6	is	be	AUX	VBZ	_	3	ccomp	_	_
7	not	not	PART	RB	_	6	neg	_	_
8	as	as	ADV	RB	_	9	advmod	_	_
9	big	big	ADJ	JJ	_	6	acomp	_	_
10	as	as	SCONJ	IN	_	13	mark	_	_
11	they	they	PRON	PRP	_	13	nsubj	_	_
12	are	be	AUX	VBP	_	13	aux	_	_
13	claiming	claim	VERB	VBG	_	9	advcl	_	_
14	.	.	PUNCT	.	_	3	punct	_	_

# text = Like it just feels off.
1	Like	like	ADP	IN	_	4	intj	_	_
2	it	it	PRON	PRP	_	4	nsubj	_	_
3	just	just	ADV	RB	_	4	advmod	_	_
4	feels	feel	VERB	VBZ	_	0	ROOT	_	_
5	off	off	ADP	RP	_	4	advmod	_	_
6	.	.	PUNCT	.	_	4	punct	_	_"
@TahithC @ManUtd Yea yea... I see you buddy! You was linked to inter... then shat yourself over the Corona virus there,neutral,"# text = @TahithC @ManUtd Yea yea...
1	@TahithC	@TahithC	PROPN	NNP	_	2	nmod	_	_
2	@ManUtd	@ManUtd	PROPN	NNP	_	3	nmod	_	_
3	Yea	Yea	PROPN	NNP	_	4	amod	_	_
4	yea	yea	INTJ	UH	_	0	ROOT	_	_
5	...	...	PUNCT	:	_	4	punct	_	_

# text = I see you buddy!
1	I	I	PRON	PRP	_	2	nsubj	_	_
2	see	see	VERB	VBP	_	0	ROOT	_	_
3	you	you	PRON	PRP	_	4	nsubj	_	_
4	buddy	buddy	ADJ	JJ	_	2	ccomp	_	_
5	!	!	PUNCT	.	_	2	punct	_	_

# text = You was linked to inter... then shat yourself over the Corona virus there
1	You	you	PRON	PRP	_	3	nsubjpass	_	_
2	was	be	AUX	VBD	_	3	auxpass	_	_
3	linked	link	VERB	VBN	_	8	ccomp	_	_
4	to	to	ADP	IN	_	3	prep	_	_
5	inter	inter	PROPN	NNP	_	4	pobj	_	_
6	...	...	PUNCT	:	_	8	punct	_	_
7	then	then	ADV	RB	_	8	advmod	_	_
8	shat	shat	VERB	VB	_	0	ROOT	_	_
9	yourself	yourself	PRON	PRP	_	8	dobj	_	_
10	over	over	ADP	IN	_	8	prep	_	_
11	the	the	DET	DT	_	13	det	_	_
12	Corona	Corona	PROPN	NNP	_	13	compound	_	_
13	virus	virus	NOUN	NN	_	10	pobj	_	_
14	there	there	ADV	RB	_	8	advmod	_	_"
#Coronavirus Look closely United states CDC vs house,neutral,"# text = #Coronavirus Look closely United states CDC vs house
1	#	#	SYM	$	_	3	meta	_	_
2	Coronavirus	Coronavirus	PROPN	NNP	_	3	compound	_	_
3	Look	Look	PROPN	NNP	_	6	nsubj	_	_
4	closely	closely	ADV	RB	_	6	advmod	_	_
5	United	United	PROPN	NNP	_	6	compound	_	_
6	states	state	VERB	VBZ	_	0	ROOT	_	_
7	CDC	CDC	PROPN	NNP	_	9	compound	_	_
8	vs	vs	ADP	IN	_	9	compound	_	_
9	house	house	NOUN	NN	_	6	dobj	_	_"
@dineshjoshi70 @hvgoenka These guys need to go along with #coronavirus,neutral,"# text = @dineshjoshi70 @hvgoenka These guys need to go along with #coronavirus
1	@dineshjoshi70	@dineshjoshi70	PROPN	NNP	_	2	compound	_	_
2	@hvgoenka	@hvgoenka	PROPN	NNP	_	5	npadvmod	_	_
3	These	these	DET	DT	_	4	det	_	_
4	guys	guy	NOUN	NNS	_	5	nsubj	_	_
5	need	need	VERB	VBP	_	0	ROOT	_	_
6	to	to	PART	TO	_	7	aux	_	_
7	go	go	VERB	VB	_	5	xcomp	_	_
8	along	along	ADV	RB	_	7	advmod	_	_
9	with	with	ADP	IN	_	8	prep	_	_
10	#	#	SYM	$	_	9	punct	_	_
11	coronavirus	coronavirus	NOUN	NN	_	9	pobj	_	_"
The coronavirus is coming,neutral,"# text = The coronavirus is coming
1	The	the	DET	DT	_	2	det	_	_
2	coronavirus	coronavirus	NOUN	NN	_	4	nsubj	_	_
3	is	be	AUX	VBZ	_	4	aux	_	_
4	coming	come	VERB	VBG	_	0	ROOT	_	_"
Iran should release all prisoners amid coronavirus: U.N.,neutral,"# text = Iran should release all prisoners amid coronavirus: U.N.
1	Iran	Iran	PROPN	NNP	_	3	nsubj	_	_
2	should	should	AUX	MD	_	3	aux	_	_
3	release	release	VERB	VB	_	0	ROOT	_	_
4	all	all	DET	DT	_	5	det	_	_
5	prisoners	prisoner	NOUN	NNS	_	3	dobj	_	_
6	amid	amid	ADP	IN	_	3	prep	_	_
7	coronavirus	coronavirus	NOUN	NN	_	6	pobj	_	_
8	:	:	PUNCT	:	_	3	punct	_	_
9	U.N.	U.N.	PROPN	NNP	_	5	appos	_	_"
Then the corona virus came about üò,neutral,"# text = Then the corona virus came about üò
1	Then	then	ADV	RB	_	5	advmod	_	_
2	the	the	DET	DT	_	4	det	_	_
3	corona	corona	PROPN	NNP	_	4	compound	_	_
4	virus	virus	NOUN	NN	_	5	nsubj	_	_
5	came	come	VERB	VBD	_	0	ROOT	_	_
6	about	about	ADP	IN	_	5	prep	_	_
7	üò	üò	NOUN	NN	_	6	pobj	_	_"
Adele is going to come back with a new album to cure coronavirus mark my words!,neutral,"# text = Adele is going to come back with a new album to cure coronavirus mark my words!
1	Adele	Adele	PROPN	NNP	_	3	nsubj	_	_
2	is	be	AUX	VBZ	_	3	aux	_	_
3	going	go	VERB	VBG	_	0	ROOT	_	_
4	to	to	PART	TO	_	5	aux	_	_
5	come	come	VERB	VB	_	3	xcomp	_	_
6	back	back	ADV	RB	_	5	advmod	_	_
7	with	with	ADP	IN	_	5	prep	_	_
8	a	a	DET	DT	_	10	det	_	_
9	new	new	ADJ	JJ	_	10	amod	_	_
10	album	album	NOUN	NN	_	7	pobj	_	_
11	to	to	PART	TO	_	12	aux	_	_
12	cure	cure	VERB	VB	_	5	advcl	_	_
13	coronavirus	coronavirus	NOUN	NN	_	14	compound	_	_
14	mark	mark	VERB	VB	_	12	dobj	_	_
15	my	my	PRON	PRP$	_	16	poss	_	_
16	words	word	NOUN	NNS	_	14	dobj	_	_
17	!	!	PUNCT	.	_	3	punct	_	_"
there's a guy in clark c with a mask and idk if it's for coronavirus or for mold,neutral,"# text = there's a guy in clark c with a mask and idk if it's for coronavirus or for mold
1	there	there	PRON	EX	_	2	expl	_	_
2	's	be	VERB	VBZ	_	0	ROOT	_	_
3	a	a	DET	DT	_	4	det	_	_
4	guy	guy	NOUN	NN	_	2	attr	_	_
5	in	in	ADP	IN	_	4	prep	_	_
6	clark	clark	PROPN	NNP	_	5	pobj	_	_
7	c	c	PROPN	NNP	_	2	dep	_	_
8	with	with	ADP	IN	_	2	prep	_	_
9	a	a	DET	DT	_	10	det	_	_
10	mask	mask	NOUN	NN	_	8	pobj	_	_
11	and	and	CCONJ	CC	_	10	cc	_	_
12	idk	idk	VERB	VB	_	10	conj	_	_
13	if	if	SCONJ	IN	_	15	mark	_	_
14	it	it	PRON	PRP	_	15	nsubj	_	_
15	's	be	AUX	VBZ	_	2	advcl	_	_
16	for	for	ADP	IN	_	15	prep	_	_
17	coronavirus	coronavirus	NOUN	NN	_	16	pobj	_	_
18	or	or	CCONJ	CC	_	16	cc	_	_
19	for	for	ADP	IN	_	16	conj	_	_
20	mold	mold	NOUN	NN	_	19	pobj	_	_"
the corona virus made flights so cheap but not for albania ü§ôüòû,neutral,"# text = the corona virus made flights so cheap but not for albania ü§ôüòû
1	the	the	DET	DT	_	3	det	_	_
2	corona	corona	PROPN	NNP	_	3	compound	_	_
3	virus	virus	NOUN	NN	_	4	nsubj	_	_
4	made	make	VERB	VBD	_	0	ROOT	_	_
5	flights	flight	NOUN	NNS	_	7	nsubj	_	_
6	so	so	ADV	RB	_	7	advmod	_	_
7	cheap	cheap	ADJ	JJ	_	4	ccomp	_	_
8	but	but	CCONJ	CC	_	7	cc	_	_
9	not	not	PART	RB	_	10	neg	_	_
10	for	for	ADP	IN	_	4	prep	_	_
11	albania	albania	PROPN	NNP	_	10	pobj	_	_
12	ü§ôüòû	ü§ôüòû	PROPN	NNP	_	4	punct	_	_"
Nice to see Trump putting forward economic ideas to combat the effects of #coronavirus on the economy.,neutral,"# text = Nice to see Trump putting forward economic ideas to combat the effects of #coronavirus on the economy.
1	Nice	nice	ADJ	JJ	_	0	ROOT	_	_
2	to	to	PART	TO	_	3	aux	_	_
3	see	see	VERB	VB	_	1	advcl	_	_
4	Trump	Trump	PROPN	NNP	_	5	nsubj	_	_
5	putting	put	VERB	VBG	_	3	ccomp	_	_
6	forward	forward	ADV	RB	_	5	prt	_	_
7	economic	economic	ADJ	JJ	_	8	amod	_	_
8	ideas	idea	NOUN	NNS	_	5	dobj	_	_
9	to	to	PART	TO	_	10	aux	_	_
10	combat	combat	VERB	VB	_	5	advcl	_	_
11	the	the	DET	DT	_	12	det	_	_
12	effects	effect	NOUN	NNS	_	10	dobj	_	_
13	of	of	ADP	IN	_	12	prep	_	_
14	#	#	SYM	$	_	15	nmod	_	_
15	coronavirus	coronavirus	NOUN	NN	_	13	pobj	_	_
16	on	on	ADP	IN	_	10	prep	_	_
17	the	the	DET	DT	_	18	det	_	_
18	economy	economy	NOUN	NN	_	16	pobj	_	_
19	.	.	PUNCT	.	_	1	punct	_	_"
@TuckerCarlson How about the CPAC Coronavirus? Will you be addressing that as well?,neutral,"# text = @TuckerCarlson How about the CPAC Coronavirus?
1	@TuckerCarlson	@TuckerCarlson	PROPN	NNP	_	0	ROOT	_	_
2	How	how	SCONJ	WRB	_	3	advmod	_	_
3	about	about	ADP	IN	_	1	prep	_	_
4	the	the	DET	DT	_	6	det	_	_
5	CPAC	CPAC	PROPN	NNP	_	6	compound	_	_
6	Coronavirus	Coronavirus	PROPN	NNP	_	3	pobj	_	_
7	?	?	PUNCT	.	_	1	punct	_	_

# text = Will you be addressing that as well?
1	Will	will	AUX	MD	_	4	aux	_	_
2	you	you	PRON	PRP	_	4	nsubj	_	_
3	be	be	AUX	VB	_	4	aux	_	_
4	addressing	address	VERB	VBG	_	0	ROOT	_	_
5	that	that	SCONJ	IN	_	4	dobj	_	_
6	as	as	ADV	RB	_	7	advmod	_	_
7	well	well	ADV	RB	_	4	advmod	_	_
8	?	?	PUNCT	.	_	4	punct	_	_"
@mlcoolj2 To be immune from coronavirus,neutral,"# text = @mlcoolj2 To be immune from coronavirus
1	@mlcoolj2	@mlcoolj2	X	XX	_	3	nsubj	_	_
2	To	to	PART	TO	_	3	aux	_	_
3	be	be	AUX	VB	_	0	ROOT	_	_
4	immune	immune	ADJ	JJ	_	3	acomp	_	_
5	from	from	ADP	IN	_	4	prep	_	_
6	coronavirus	coronavirus	NOUN	NN	_	5	pobj	_	_"
Coronavirus speedrun. 00:56:41:89,neutral,"# text = Coronavirus speedrun.
1	Coronavirus	Coronavirus	PROPN	NNP	_	2	nsubj	_	_
2	speedrun	speedrun	ADV	RB	_	0	ROOT	_	_
3	.	.	PUNCT	.	_	2	punct	_	_

# text = 00:56:41:89
1	00:56:41:89	00:56:41:89	NOUN	NN	_	0	ROOT	_	_"
@AndyOstroy @realDonaldTrump what do you mean?! is he supposed to just magically stop the coronavirus? he can't do anything about it.,neutral,"# text = @AndyOstroy @realDonaldTrump what do you mean?!
1	@AndyOstroy	@AndyOstroy	ADJ	JJR	_	2	npadvmod	_	_
2	@realDonaldTrump	@realdonaldtrump	VERB	VB	_	0	ROOT	_	_
3	what	what	PRON	WP	_	6	dobj	_	_
4	do	do	AUX	VBP	_	6	aux	_	_
5	you	you	PRON	PRP	_	6	nsubj	_	_
6	mean	mean	VERB	VB	_	2	ccomp	_	_
7	?	?	PUNCT	.	_	2	punct	_	_
8	!	!	PUNCT	.	_	2	punct	_	_

# text = is he supposed to just magically stop the coronavirus?
1	is	be	AUX	VBZ	_	3	auxpass	_	_
2	he	he	PRON	PRP	_	3	nsubjpass	_	_
3	supposed	suppose	VERB	VBN	_	0	ROOT	_	_
4	to	to	PART	TO	_	7	aux	_	_
5	just	just	ADV	RB	_	6	advmod	_	_
6	magically	magically	ADV	RB	_	7	advmod	_	_
7	stop	stop	VERB	VB	_	3	xcomp	_	_
8	the	the	DET	DT	_	9	det	_	_
9	coronavirus	coronavirus	NOUN	NN	_	7	dobj	_	_
10	?	?	PUNCT	.	_	3	punct	_	_

# text = he can't do anything about it.
1	he	he	PRON	PRP	_	4	nsubj	_	_
2	ca	can	AUX	MD	_	4	aux	_	_
3	n't	not	PART	RB	_	4	neg	_	_
4	do	do	VERB	VB	_	0	ROOT	_	_
5	anything	anything	PRON	NN	_	4	dobj	_	_
6	about	about	ADP	IN	_	4	prep	_	_
7	it	it	PRON	PRP	_	6	pobj	_	_
8	.	.	PUNCT	.	_	4	punct	_	_"
did people not wipe their asses before coronavirus ????,neutral,"# text = did people not wipe their asses before coronavirus ????
1	did	do	AUX	VBD	_	4	aux	_	_
2	people	people	NOUN	NNS	_	4	nsubj	_	_
3	not	not	PART	RB	_	4	neg	_	_
4	wipe	wipe	VERB	VB	_	0	ROOT	_	_
5	their	their	PRON	PRP$	_	6	poss	_	_
6	asses	ass	NOUN	NNS	_	4	dobj	_	_
7	before	before	ADP	IN	_	4	prep	_	_
8	coronavirus	coronavirus	NOUN	NN	_	7	pobj	_	_
9	?	?	PUNCT	.	_	4	punct	_	_
10	?	?	PUNCT	.	_	4	punct	_	_
11	?	?	PUNCT	.	_	4	punct	_	_
12	?	?	PUNCT	.	_	4	punct	_	_"
Thats why im coronavirus free...and its not a black ppl disease.,neutral,"# text = Thats why im coronavirus free...and its not a black ppl disease.
1	That	that	PRON	DT	_	2	nsubj	_	_
2	s	s	VERB	VBZ	_	0	ROOT	_	_
3	why	why	SCONJ	WRB	_	5	advmod	_	_
4	i	I	PRON	PRP	_	5	nsubj	_	_
5	m	m	VERB	VBP	_	2	ccomp	_	_
6	coronavirus	coronavirus	PROPN	NNP	_	7	npadvmod	_	_
7	free	free	ADJ	JJ	_	5	acomp	_	_
8	...	...	PUNCT	:	_	2	punct	_	_
9	and	and	CCONJ	CC	_	2	cc	_	_
10	its	its	PRON	PRP$	_	15	poss	_	_
11	not	not	PART	RB	_	15	neg	_	_
12	a	a	DET	DT	_	15	det	_	_
13	black	black	ADJ	JJ	_	15	amod	_	_
14	ppl	ppl	NOUN	NN	_	15	compound	_	_
15	disease	disease	NOUN	NN	_	2	conj	_	_
16	.	.	PUNCT	.	_	2	punct	_	_"
Notice all #CoronaVirus attacks from the left are on optics not substance.,neutral,"# text = Notice all #CoronaVirus attacks from the left are on optics not substance.
1	Notice	notice	VERB	VB	_	9	nsubj	_	_
2	all	all	ADV	RB	_	3	advmod	_	_
3	#	#	SYM	$	_	5	nmod	_	_
4	CoronaVirus	CoronaVirus	PROPN	NNP	_	5	compound	_	_
5	attacks	attack	NOUN	NNS	_	1	dobj	_	_
6	from	from	ADP	IN	_	5	prep	_	_
7	the	the	DET	DT	_	8	det	_	_
8	left	left	NOUN	NN	_	6	pobj	_	_
9	are	be	AUX	VBP	_	0	ROOT	_	_
10	on	on	ADP	IN	_	9	prep	_	_
11	optics	optic	NOUN	NNS	_	10	pobj	_	_
12	not	not	PART	RB	_	9	neg	_	_
13	substance	substance	NOUN	NN	_	9	attr	_	_
14	.	.	PUNCT	.	_	9	punct	_	_"
"Today I coughed and everyone stared at me and said ""oh my god do you have coronavirus?""",neutral,"# text = Today I coughed and everyone stared at me and said ""oh my god do you have coronavirus?""
1	Today	today	NOUN	NN	_	3	npadvmod	_	_
2	I	I	PRON	PRP	_	3	nsubj	_	_
3	coughed	cough	VERB	VBD	_	0	ROOT	_	_
4	and	and	CCONJ	CC	_	3	cc	_	_
5	everyone	everyone	PRON	NN	_	6	nsubj	_	_
6	stared	star	VERB	VBD	_	3	conj	_	_
7	at	at	ADP	IN	_	6	prep	_	_
8	me	I	PRON	PRP	_	7	pobj	_	_
9	and	and	CCONJ	CC	_	6	cc	_	_
10	said	say	VERB	VBD	_	6	conj	_	_
11	""	""	PUNCT	``	_	10	punct	_	_
12	oh	oh	INTJ	UH	_	17	intj	_	_
13	my	my	INTJ	UH	_	12	intj	_	_
14	god	god	INTJ	UH	_	12	intj	_	_
15	do	do	AUX	VBP	_	17	aux	_	_
16	you	you	PRON	PRP	_	17	nsubj	_	_
17	have	have	VERB	VB	_	10	ccomp	_	_
18	coronavirus	coronavirus	NOUN	NN	_	17	dobj	_	_
19	?	?	PUNCT	.	_	6	punct	_	_
20	""	""	PUNCT	''	_	6	punct	_	_"
@ShiYeonM @WaltDisneyWorld Actually the coronavirus doesnt affect kids. Only adults over the age of 50,neutral,"# text = @ShiYeonM @WaltDisneyWorld Actually the coronavirus doesnt affect kids.
1	@ShiYeonM	@shiyeonm	NOUN	NN	_	2	compound	_	_
2	@WaltDisneyWorld	@waltdisneyworld	NOUN	NN	_	8	npadvmod	_	_
3	Actually	actually	ADV	RB	_	8	advmod	_	_
4	the	the	DET	DT	_	5	det	_	_
5	coronavirus	coronavirus	NOUN	NN	_	8	nsubj	_	_
6	does	do	AUX	VBZ	_	8	aux	_	_
7	nt	not	PART	RB	_	8	neg	_	_
8	affect	affect	VERB	VB	_	0	ROOT	_	_
9	kids	kid	NOUN	NNS	_	8	dobj	_	_
10	.	.	PUNCT	.	_	8	punct	_	_

# text = Only adults over the age of 50
1	Only	only	ADV	RB	_	2	advmod	_	_
2	adults	adult	NOUN	NNS	_	0	ROOT	_	_
3	over	over	ADP	IN	_	2	prep	_	_
4	the	the	DET	DT	_	5	det	_	_
5	age	age	NOUN	NN	_	3	pobj	_	_
6	of	of	ADP	IN	_	5	prep	_	_
7	50	50	NUM	CD	_	6	pobj	_	_"
What do you think #coronavirus,neutral,"# text = What do you think #coronavirus
1	What	what	PRON	WP	_	4	dobj	_	_
2	do	do	AUX	VBP	_	4	aux	_	_
3	you	you	PRON	PRP	_	4	nsubj	_	_
4	think	think	VERB	VB	_	0	ROOT	_	_
5	#	#	PROPN	NNP	_	4	punct	_	_
6	coronavirus	coronavirus	NOUN	NN	_	4	npadvmod	_	_"
Coronavirus death toll rises to 463 in Italy,neutral,"# text = Coronavirus death toll rises to 463 in Italy
1	Coronavirus	coronavirus	NOUN	NN	_	3	compound	_	_
2	death	death	NOUN	NN	_	3	compound	_	_
3	toll	toll	NOUN	NN	_	4	nsubj	_	_
4	rises	rise	VERB	VBZ	_	0	ROOT	_	_
5	to	to	ADP	IN	_	4	prep	_	_
6	463	463	NUM	CD	_	5	pobj	_	_
7	in	in	ADP	IN	_	4	prep	_	_
8	Italy	Italy	PROPN	NNP	_	7	pobj	_	_"
If corona virus caused irreversible dickitis/infertility to white men a vaccine would have been found last year.,neutral,"# text = If corona virus caused irreversible dickitis/infertility to white men a vaccine would have been found last year.
1	If	if	SCONJ	IN	_	4	mark	_	_
2	corona	corona	PROPN	NNP	_	3	compound	_	_
3	virus	virus	NOUN	NN	_	4	nsubj	_	_
4	caused	cause	VERB	VBD	_	17	advcl	_	_
5	irreversible	irreversible	ADJ	JJ	_	8	amod	_	_
6	dickitis	dickitis	NOUN	NN	_	8	nmod	_	_
7	/	/	SYM	SYM	_	8	punct	_	_
8	infertility	infertility	NOUN	NN	_	10	nsubj	_	_
9	to	to	AUX	IN	_	10	aux	_	_
10	white	white	ADJ	JJ	_	11	amod	_	_
11	men	man	NOUN	NNS	_	4	dobj	_	_
12	a	a	DET	DT	_	13	det	_	_
13	vaccine	vaccine	NOUN	NN	_	17	nsubjpass	_	_
14	would	would	AUX	MD	_	17	aux	_	_
15	have	have	AUX	VB	_	17	aux	_	_
16	been	be	AUX	VBN	_	17	auxpass	_	_
17	found	find	VERB	VBN	_	0	ROOT	_	_
18	last	last	ADJ	JJ	_	19	amod	_	_
19	year	year	NOUN	NN	_	17	npadvmod	_	_
20	.	.	PUNCT	.	_	17	punct	_	_"
The low of the GFC was on 10 March 2009. Today is 10 March 2020. Will we see the low for the CoronaVirus meltdown today? #cycles,neutral,"# text = The low of the GFC was on 10 March 2009.
1	The	the	DET	DT	_	2	det	_	_
2	low	low	NOUN	NN	_	6	nsubj	_	_
3	of	of	ADP	IN	_	2	prep	_	_
4	the	the	DET	DT	_	5	det	_	_
5	GFC	GFC	PROPN	NNP	_	3	pobj	_	_
6	was	be	AUX	VBD	_	0	ROOT	_	_
7	on	on	ADP	IN	_	6	prep	_	_
8	10	10	NUM	CD	_	9	nummod	_	_
9	March	March	PROPN	NNP	_	7	pobj	_	_
10	2009	2009	NUM	CD	_	9	nummod	_	_
11	.	.	PUNCT	.	_	6	punct	_	_

# text = Today is 10 March 2020.
1	Today	today	NOUN	NN	_	2	nsubj	_	_
2	is	be	AUX	VBZ	_	0	ROOT	_	_
3	10	10	NUM	CD	_	4	nummod	_	_
4	March	March	PROPN	NNP	_	2	attr	_	_
5	2020	2020	NUM	CD	_	4	nummod	_	_
6	.	.	PUNCT	.	_	2	punct	_	_

# text = Will we see the low for the CoronaVirus meltdown today?
1	Will	will	AUX	MD	_	3	aux	_	_
2	we	we	PRON	PRP	_	3	nsubj	_	_
3	see	see	VERB	VB	_	0	ROOT	_	_
4	the	the	DET	DT	_	5	det	_	_
5	low	low	NOUN	NN	_	3	dobj	_	_
6	for	for	ADP	IN	_	5	prep	_	_
7	the	the	DET	DT	_	9	det	_	_
8	CoronaVirus	CoronaVirus	PROPN	NNP	_	9	compound	_	_
9	meltdown	meltdown	NOUN	NN	_	6	pobj	_	_
10	today	today	NOUN	NN	_	3	npadvmod	_	_
11	?	?	PUNCT	.	_	3	punct	_	_

# text = #cycles
1	#	#	SYM	$	_	2	punct	_	_
2	cycles	cycle	NOUN	NNS	_	0	ROOT	_	_"
@DougPlaut People who need people get coronavirus,neutral,"# text = @DougPlaut People who need people get coronavirus
1	@DougPlaut	@dougplaut	X	ADD	_	6	npadvmod	_	_
2	People	People	NOUN	NNS	_	6	nsubj	_	_
3	who	who	PRON	WP	_	4	nsubj	_	_
4	need	need	VERB	VBP	_	2	relcl	_	_
5	people	people	NOUN	NNS	_	4	dobj	_	_
6	get	get	VERB	VB	_	0	ROOT	_	_
7	coronavirus	coronavirus	NOUN	NN	_	6	dobj	_	_"
