tweet,original_sentiment,conllu_parse
Maldives confirms first two coronavirus cases; two resort islands locked down @@theasialive1,neutral,"# text = Maldives confirms first two coronavirus cases; two resort islands locked down @@theasialive1
1	Maldives	maldive	NOUN	NNS	_	2	nsubj	_	_
2	confirms	confirm	VERB	VBZ	_	11	ccomp	_	_
3	first	first	ADJ	JJ	_	2	advmod	_	_
4	two	two	NUM	CD	_	6	nummod	_	_
5	coronavirus	coronavirus	NOUN	NN	_	6	compound	_	_
6	cases	case	NOUN	NNS	_	2	dobj	_	_
7	;	;	PUNCT	:	_	11	punct	_	_
8	two	two	NUM	CD	_	10	nummod	_	_
9	resort	resort	NOUN	NN	_	10	compound	_	_
10	islands	island	NOUN	NNS	_	11	nsubj	_	_
11	locked	lock	VERB	VBD	_	0	ROOT	_	_
12	down	down	ADP	RP	_	11	prt	_	_
13	@@theasialive1	@@theasialive1	PROPN	NNP	_	11	dobj	_	_"
Corona Virus and its economic Impact,neutral,"# text = Corona Virus and its economic Impact
1	Corona	Corona	PROPN	NNP	_	2	compound	_	_
2	Virus	Virus	PROPN	NNP	_	0	ROOT	_	_
3	and	and	CCONJ	CC	_	2	cc	_	_
4	its	its	PRON	PRP$	_	6	poss	_	_
5	economic	economic	ADJ	JJ	_	6	amod	_	_
6	Impact	Impact	PROPN	NNP	_	2	conj	_	_"
how the priest with coronavirus should have been doing his meet and greet instead of shaking their hands,neutral,"# text = how the priest with coronavirus should have been doing his meet and greet instead of shaking their hands
1	how	how	SCONJ	WRB	_	9	advmod	_	_
2	the	the	DET	DT	_	3	det	_	_
3	priest	priest	NOUN	NN	_	9	nsubj	_	_
4	with	with	ADP	IN	_	3	prep	_	_
5	coronavirus	coronavirus	NOUN	NN	_	4	pobj	_	_
6	should	should	AUX	MD	_	9	aux	_	_
7	have	have	AUX	VB	_	9	aux	_	_
8	been	be	AUX	VBN	_	9	aux	_	_
9	doing	do	VERB	VBG	_	0	ROOT	_	_
10	his	his	PRON	PRP$	_	11	poss	_	_
11	meet	meet	NOUN	NN	_	9	dobj	_	_
12	and	and	CCONJ	CC	_	11	cc	_	_
13	greet	greet	VERB	VB	_	11	conj	_	_
14	instead	instead	ADV	RB	_	15	advmod	_	_
15	of	of	ADP	IN	_	9	cc	_	_
16	shaking	shake	VERB	VBG	_	15	pcomp	_	_
17	their	their	PRON	PRP$	_	18	poss	_	_
18	hands	hand	NOUN	NNS	_	16	dobj	_	_"
"Media: Flight prices lowering, but will anyone travel with coronavirus fears? Me:",neutral,"# text = Media: Flight prices lowering, but will anyone travel with coronavirus fears?
1	Media	medium	NOUN	NNS	_	0	ROOT	_	_
2	:	:	PUNCT	:	_	1	punct	_	_
3	Flight	flight	NOUN	NN	_	4	compound	_	_
4	prices	price	NOUN	NNS	_	5	nsubj	_	_
5	lowering	lower	VERB	VBG	_	1	acl	_	_
6	,	,	PUNCT	,	_	5	punct	_	_
7	but	but	CCONJ	CC	_	5	cc	_	_
8	will	will	AUX	MD	_	10	aux	_	_
9	anyone	anyone	PRON	NN	_	10	nsubj	_	_
10	travel	travel	VERB	VB	_	5	conj	_	_
11	with	with	ADP	IN	_	10	prep	_	_
12	coronavirus	coronavirus	NOUN	NN	_	13	compound	_	_
13	fears	fear	NOUN	NNS	_	11	pobj	_	_
14	?	?	PUNCT	.	_	1	punct	_	_

# text = Me:
1	Me	I	PRON	PRP	_	0	ROOT	_	_
2	:	:	PUNCT	:	_	1	punct	_	_"
HP saw an opportunity to market off the Coronavirus panic and took it.,neutral,"# text = HP saw an opportunity to market off the Coronavirus panic and took it.
1	HP	HP	PROPN	NNP	_	2	nsubj	_	_
2	saw	see	VERB	VBD	_	0	ROOT	_	_
3	an	an	DET	DT	_	4	det	_	_
4	opportunity	opportunity	NOUN	NN	_	2	dobj	_	_
5	to	to	PART	TO	_	6	aux	_	_
6	market	market	VERB	VB	_	4	acl	_	_
7	off	off	ADP	RP	_	6	prt	_	_
8	the	the	DET	DT	_	10	det	_	_
9	Coronavirus	Coronavirus	PROPN	NNP	_	10	compound	_	_
10	panic	panic	NOUN	NN	_	6	dobj	_	_
11	and	and	CCONJ	CC	_	2	cc	_	_
12	took	take	VERB	VBD	_	2	conj	_	_
13	it	it	PRON	PRP	_	12	dobj	_	_
14	.	.	PUNCT	.	_	2	punct	_	_"
What I Learned – Two Australian schools close as coronavirus cases jump,neutral,"# text = What I Learned – Two Australian schools close as coronavirus cases jump
1	What	what	PRON	WP	_	3	dobj	_	_
2	I	I	PRON	PRP	_	3	nsubj	_	_
3	Learned	learn	VERB	VBD	_	12	advcl	_	_
4	–	–	PUNCT	:	_	3	punct	_	_
5	Two	two	NUM	CD	_	7	nummod	_	_
6	Australian	australian	ADJ	JJ	_	7	amod	_	_
7	schools	school	NOUN	NNS	_	12	nsubj	_	_
8	close	close	ADJ	JJ	_	7	amod	_	_
9	as	as	ADP	IN	_	8	prep	_	_
10	coronavirus	coronavirus	NOUN	NN	_	11	compound	_	_
11	cases	case	NOUN	NNS	_	9	pobj	_	_
12	jump	jump	VERB	VBP	_	0	ROOT	_	_"
#coronavirus #CoronavirusOutbreak #COVID2019 #CoronaVirusChallenge,neutral,"# text = #coronavirus #CoronavirusOutbreak #COVID2019 #CoronaVirusChallenge
1	#	#	SYM	$	_	2	meta	_	_
2	coronavirus	coronavirus	NOUN	NN	_	6	compound	_	_
3	#	#	SYM	$	_	2	nsubj	_	_
4	CoronavirusOutbreak	CoronavirusOutbreak	PROPN	NNP	_	2	appos	_	_
5	#	#	SYM	$	_	2	punct	_	_
6	COVID2019	covid2019	NOUN	NN	_	0	ROOT	_	_
7	#	#	SYM	$	_	6	punct	_	_
8	CoronaVirusChallenge	coronaviruschallenge	NOUN	NN	_	6	appos	_	_"
@ChadPergram Has little to do with Coronavirus as the world being flooded with cheap oil.,neutral,"# text = @ChadPergram Has little to do with Coronavirus as the world being flooded with cheap oil.
1	@ChadPergram	@ChadPergram	PROPN	NNP	_	2	punct	_	_
2	Has	have	VERB	VBZ	_	0	ROOT	_	_
3	little	little	ADJ	JJ	_	2	dobj	_	_
4	to	to	PART	TO	_	5	aux	_	_
5	do	do	VERB	VB	_	3	relcl	_	_
6	with	with	ADP	IN	_	5	prep	_	_
7	Coronavirus	Coronavirus	PROPN	NNP	_	6	pobj	_	_
8	as	as	SCONJ	IN	_	12	mark	_	_
9	the	the	DET	DT	_	10	det	_	_
10	world	world	NOUN	NN	_	12	nsubjpass	_	_
11	being	be	AUX	VBG	_	12	auxpass	_	_
12	flooded	flood	VERB	VBN	_	5	advcl	_	_
13	with	with	ADP	IN	_	12	prep	_	_
14	cheap	cheap	ADJ	JJ	_	15	amod	_	_
15	oil	oil	NOUN	NN	_	13	pobj	_	_
16	.	.	PUNCT	.	_	2	punct	_	_"
"Number of UK coronavirus cases rises by 30% to 273, third person dies",neutral,"# text = Number of UK coronavirus cases rises by 30% to 273, third person dies
1	Number	number	NOUN	NN	_	6	nsubj	_	_
2	of	of	ADP	IN	_	1	prep	_	_
3	UK	UK	PROPN	NNP	_	5	compound	_	_
4	coronavirus	coronavirus	NOUN	NN	_	5	compound	_	_
5	cases	case	NOUN	NNS	_	2	pobj	_	_
6	rises	rise	VERB	VBZ	_	15	ccomp	_	_
7	by	by	ADP	IN	_	6	prep	_	_
8	30	30	NUM	CD	_	9	nummod	_	_
9	%	%	NOUN	NN	_	7	pobj	_	_
10	to	to	ADP	IN	_	6	prep	_	_
11	273	273	NUM	CD	_	10	pobj	_	_
12	,	,	PUNCT	,	_	15	punct	_	_
13	third	third	ADJ	JJ	_	14	amod	_	_
14	person	person	NOUN	NN	_	15	nsubj	_	_
15	dies	die	VERB	VBZ	_	0	ROOT	_	_"
ADF member diagnosed with coronavirus after trip to Canberra,neutral,"# text = ADF member diagnosed with coronavirus after trip to Canberra
1	ADF	ADF	PROPN	NNP	_	2	compound	_	_
2	member	member	NOUN	NN	_	0	ROOT	_	_
3	diagnosed	diagnose	VERB	VBN	_	2	acl	_	_
4	with	with	ADP	IN	_	3	prep	_	_
5	coronavirus	coronavirus	NOUN	NN	_	4	pobj	_	_
6	after	after	ADP	IN	_	3	prep	_	_
7	trip	trip	NOUN	NN	_	6	pobj	_	_
8	to	to	ADP	IN	_	7	prep	_	_
9	Canberra	Canberra	PROPN	NNP	_	8	pobj	_	_"
"Coronavirus: Italy quarantines 14 cities, Lombardy",neutral,"# text = Coronavirus: Italy quarantines 14 cities, Lombardy
1	Coronavirus	Coronavirus	PROPN	NNP	_	0	ROOT	_	_
2	:	:	PUNCT	:	_	1	punct	_	_
3	Italy	Italy	PROPN	NNP	_	4	nsubj	_	_
4	quarantines	quarantine	VERB	VBZ	_	1	acl	_	_
5	14	14	NUM	CD	_	6	nummod	_	_
6	cities	city	NOUN	NNS	_	4	dobj	_	_
7	,	,	PUNCT	,	_	6	punct	_	_
8	Lombardy	lombardy	NOUN	NN	_	6	appos	_	_"
Coronavirus highlights the $35 billion vaccine market. Here are the key players,neutral,"# text = Coronavirus highlights the $35 billion vaccine market.
1	Coronavirus	Coronavirus	PROPN	NNP	_	2	nsubj	_	_
2	highlights	highlight	VERB	VBZ	_	0	ROOT	_	_
3	the	the	DET	DT	_	8	det	_	_
4	$	$	SYM	$	_	6	quantmod	_	_
5	35	35	NUM	CD	_	6	compound	_	_
6	billion	billion	NUM	CD	_	8	nummod	_	_
7	vaccine	vaccine	NOUN	NN	_	8	compound	_	_
8	market	market	NOUN	NN	_	2	dobj	_	_
9	.	.	PUNCT	.	_	2	punct	_	_

# text = Here are the key players
1	Here	here	ADV	RB	_	2	advmod	_	_
2	are	be	AUX	VBP	_	0	ROOT	_	_
3	the	the	DET	DT	_	5	det	_	_
4	key	key	ADJ	JJ	_	5	amod	_	_
5	players	player	NOUN	NNS	_	2	nsubj	_	_"
And well... thanks coronavirus üòº,neutral,"# text = And well... thanks coronavirus üòº
1	And	and	CCONJ	CC	_	5	cc	_	_
2	well	well	INTJ	UH	_	5	intj	_	_
3	...	...	PUNCT	:	_	5	punct	_	_
4	thanks	thank	NOUN	NNS	_	5	compound	_	_
5	coronavirus	coronavirus	PROPN	NNP	_	0	ROOT	_	_
6	üòº	üòº	PROPN	NNP	_	5	appos	_	_"
Why is the identity of the Italian man with Coronavirus not released? – Reno Omokri,neutral,"# text = Why is the identity of the Italian man with Coronavirus not released?
1	Why	why	SCONJ	WRB	_	2	advmod	_	_
2	is	be	AUX	VBZ	_	0	ROOT	_	_
3	the	the	DET	DT	_	4	det	_	_
4	identity	identity	NOUN	NN	_	2	nsubj	_	_
5	of	of	ADP	IN	_	4	prep	_	_
6	the	the	DET	DT	_	8	det	_	_
7	Italian	italian	ADJ	JJ	_	8	amod	_	_
8	man	man	NOUN	NN	_	5	pobj	_	_
9	with	with	ADP	IN	_	8	prep	_	_
10	Coronavirus	Coronavirus	PROPN	NNP	_	9	pobj	_	_
11	not	not	PART	RB	_	12	neg	_	_
12	released	release	VERB	VBN	_	4	acl	_	_
13	?	?	PUNCT	.	_	2	punct	_	_

# text = – Reno Omokri
1	–	–	PUNCT	:	_	3	punct	_	_
2	Reno	Reno	PROPN	NNP	_	3	compound	_	_
3	Omokri	Omokri	PROPN	NNP	_	0	ROOT	_	_"
@realDonaldTrump The #Coronavirus doesn't choose who it infects based on political affiliation or news bias.,neutral,"# text = @realDonaldTrump The #Coronavirus doesn't choose who it infects based on political affiliation or news bias.
1	@realDonaldTrump	@realdonaldtrump	VERB	VB	_	7	advcl	_	_
2	The	the	DET	DT	_	4	det	_	_
3	#	#	PROPN	NNP	_	4	compound	_	_
4	Coronavirus	Coronavirus	PROPN	NNP	_	7	nsubj	_	_
5	does	do	AUX	VBZ	_	7	aux	_	_
6	n't	not	PART	RB	_	7	neg	_	_
7	choose	choose	VERB	VB	_	0	ROOT	_	_
8	who	who	PRON	WP	_	10	dobj	_	_
9	it	it	PRON	PRP	_	10	nsubj	_	_
10	infects	infect	VERB	VBZ	_	7	ccomp	_	_
11	based	base	VERB	VBN	_	10	prep	_	_
12	on	on	ADP	IN	_	11	prep	_	_
13	political	political	ADJ	JJ	_	14	amod	_	_
14	affiliation	affiliation	NOUN	NN	_	12	pobj	_	_
15	or	or	CCONJ	CC	_	14	cc	_	_
16	news	news	NOUN	NN	_	17	compound	_	_
17	bias	bias	NOUN	NN	_	14	conj	_	_
18	.	.	PUNCT	.	_	7	punct	_	_"
The wife of SA's first novel coronavirus patient has been diagnosed with Covid-19. #coronavirus,neutral,"# text = The wife of SA's first novel coronavirus patient has been diagnosed with Covid-19.
1	The	the	DET	DT	_	2	det	_	_
2	wife	wife	NOUN	NN	_	12	nsubjpass	_	_
3	of	of	ADP	IN	_	2	prep	_	_
4	SA	SA	PROPN	NNP	_	9	poss	_	_
5	's	's	PART	POS	_	4	case	_	_
6	first	first	ADJ	JJ	_	9	amod	_	_
7	novel	novel	ADJ	JJ	_	9	amod	_	_
8	coronavirus	coronavirus	NOUN	NN	_	9	compound	_	_
9	patient	patient	NOUN	NN	_	3	pobj	_	_
10	has	have	AUX	VBZ	_	12	aux	_	_
11	been	be	AUX	VBN	_	12	auxpass	_	_
12	diagnosed	diagnose	VERB	VBN	_	0	ROOT	_	_
13	with	with	ADP	IN	_	12	prep	_	_
14	Covid-19	Covid-19	PROPN	NNP	_	13	pobj	_	_
15	.	.	PUNCT	.	_	12	punct	_	_

# text = #coronavirus
1	#	#	SYM	$	_	2	punct	_	_
2	coronavirus	coronavirus	NOUN	NN	_	0	ROOT	_	_"
19 people in US have died from coronavirus as the outbreak spreads to 32 states and DC,neutral,"# text = 19 people in US have died from coronavirus as the outbreak spreads to 32 states and DC
1	19	19	NUM	CD	_	2	nummod	_	_
2	people	people	NOUN	NNS	_	6	nsubj	_	_
3	in	in	ADP	IN	_	2	prep	_	_
4	US	US	PROPN	NNP	_	3	pobj	_	_
5	have	have	AUX	VBP	_	6	aux	_	_
6	died	die	VERB	VBN	_	0	ROOT	_	_
7	from	from	ADP	IN	_	6	prep	_	_
8	coronavirus	coronavirus	NOUN	NN	_	7	pobj	_	_
9	as	as	SCONJ	IN	_	12	mark	_	_
10	the	the	DET	DT	_	11	det	_	_
11	outbreak	outbreak	NOUN	NN	_	12	nsubj	_	_
12	spreads	spread	VERB	VBZ	_	6	advcl	_	_
13	to	to	ADP	IN	_	12	prep	_	_
14	32	32	NUM	CD	_	15	nummod	_	_
15	states	state	NOUN	NNS	_	13	pobj	_	_
16	and	and	CCONJ	CC	_	15	cc	_	_
17	DC	DC	PROPN	NNP	_	15	conj	_	_"
CORONavirus is canCelled üò§üò§,neutral,"# text = CORONavirus is canCelled üò§üò§
1	CORONavirus	CORONavirus	PROPN	NNP	_	2	nsubj	_	_
2	is	be	AUX	VBZ	_	0	ROOT	_	_
3	canCelled	cancelled	ADJ	JJ	_	4	amod	_	_
4	üò§üò§	üò§üò§	NOUN	NN	_	2	attr	_	_"
need to stock up on puff bars so my lungs can be shit for the corona virus. bitch wants to die,neutral,"# text = need to stock up on puff bars so my lungs can be shit for the corona virus.
1	need	need	VERB	VB	_	0	ROOT	_	_
2	to	to	PART	TO	_	3	aux	_	_
3	stock	stock	VERB	VB	_	1	xcomp	_	_
4	up	up	ADP	RP	_	3	prt	_	_
5	on	on	ADP	IN	_	3	prep	_	_
6	puff	puff	NOUN	NN	_	7	compound	_	_
7	bars	bar	NOUN	NNS	_	5	pobj	_	_
8	so	so	SCONJ	IN	_	12	mark	_	_
9	my	my	PRON	PRP$	_	10	poss	_	_
10	lungs	lung	NOUN	NNS	_	12	nsubj	_	_
11	can	can	AUX	MD	_	12	aux	_	_
12	be	be	AUX	VB	_	1	advcl	_	_
13	shit	shit	NOUN	NN	_	12	acomp	_	_
14	for	for	ADP	IN	_	13	prep	_	_
15	the	the	DET	DT	_	17	det	_	_
16	corona	corona	PROPN	NNP	_	17	compound	_	_
17	virus	virus	NOUN	NN	_	14	pobj	_	_
18	.	.	PUNCT	.	_	1	punct	_	_

# text = bitch wants to die
1	bitch	bitch	PROPN	NNP	_	2	nsubj	_	_
2	wants	want	VERB	VBZ	_	0	ROOT	_	_
3	to	to	PART	TO	_	4	aux	_	_
4	die	die	VERB	VB	_	2	xcomp	_	_"
"Iran releases about 70,000 prisoners because of coronavirus: judiciary chief",neutral,"# text = Iran releases about 70,000 prisoners because of coronavirus: judiciary chief
1	Iran	Iran	PROPN	NNP	_	2	nsubj	_	_
2	releases	release	VERB	VBZ	_	0	ROOT	_	_
3	about	about	ADV	RB	_	4	advmod	_	_
4	70,000	70,000	NUM	CD	_	5	nummod	_	_
5	prisoners	prisoner	NOUN	NNS	_	2	dobj	_	_
6	because	because	SCONJ	IN	_	2	prep	_	_
7	of	of	ADP	IN	_	6	pcomp	_	_
8	coronavirus	coronavirus	NOUN	NN	_	6	pobj	_	_
9	:	:	PUNCT	:	_	2	punct	_	_
10	judiciary	judiciary	PROPN	NNP	_	11	compound	_	_
11	chief	chief	NOUN	NN	_	5	appos	_	_"
Post made on LinkedIn about struggles I currently have with coronavirus: #fightcorona #shinebright #keepontrying,neutral,"# text = Post made on LinkedIn about struggles I currently have with coronavirus: #fightcorona #shinebright #keepontrying
1	Post	Post	PROPN	NNP	_	2	nsubj	_	_
2	made	make	VERB	VBN	_	16	ccomp	_	_
3	on	on	ADP	IN	_	2	prep	_	_
4	LinkedIn	LinkedIn	PROPN	NNP	_	3	pobj	_	_
5	about	about	ADP	IN	_	2	prep	_	_
6	struggles	struggle	NOUN	NNS	_	5	pobj	_	_
7	I	I	PRON	PRP	_	9	nsubj	_	_
8	currently	currently	ADV	RB	_	9	advmod	_	_
9	have	have	VERB	VBP	_	6	relcl	_	_
10	with	with	ADP	IN	_	9	prep	_	_
11	coronavirus	coronavirus	NOUN	NN	_	10	pobj	_	_
12	:	:	PUNCT	:	_	2	punct	_	_
13	#	#	SYM	$	_	14	nsubj	_	_
14	fightcorona	fightcorona	NOUN	NN	_	16	nsubj	_	_
15	#	#	SYM	$	_	14	punct	_	_
16	shinebright	shinebright	VERB	VBD	_	0	ROOT	_	_
17	#	#	SYM	$	_	16	punct	_	_
18	keepontrying	keepontrying	NOUN	NN	_	16	dobj	_	_"
Will democrats have the balls to hold China accountable for coronavirus ???? @SenSchumer,neutral,"# text = Will democrats have the balls to hold China accountable for coronavirus ????
1	Will	will	AUX	MD	_	3	aux	_	_
2	democrats	democrats	PROPN	NNPS	_	3	nsubj	_	_
3	have	have	VERB	VBP	_	0	ROOT	_	_
4	the	the	DET	DT	_	5	det	_	_
5	balls	ball	NOUN	NNS	_	3	dobj	_	_
6	to	to	PART	TO	_	7	aux	_	_
7	hold	hold	VERB	VB	_	3	xcomp	_	_
8	China	China	PROPN	NNP	_	9	nsubj	_	_
9	accountable	accountable	ADJ	JJ	_	7	ccomp	_	_
10	for	for	ADP	IN	_	9	prep	_	_
11	coronavirus	coronavirus	NOUN	NN	_	10	pobj	_	_
12	?	?	PUNCT	.	_	3	punct	_	_
13	?	?	PUNCT	.	_	3	punct	_	_
14	?	?	PUNCT	.	_	3	punct	_	_
15	?	?	PUNCT	.	_	3	punct	_	_

# text = @SenSchumer
1	@SenSchumer	@senschumer	X	ADD	_	0	ROOT	_	_"
Be like Bob. Stay calm and don't panic buy #coronavirus,neutral,"# text = Be like Bob.
1	Be	be	AUX	VB	_	0	ROOT	_	_
2	like	like	ADP	IN	_	1	prep	_	_
3	Bob	Bob	PROPN	NNP	_	2	pobj	_	_
4	.	.	PUNCT	.	_	1	punct	_	_

# text = Stay calm and don't panic buy #coronavirus
1	Stay	stay	VERB	VB	_	0	ROOT	_	_
2	calm	calm	ADJ	JJ	_	1	acomp	_	_
3	and	and	CCONJ	CC	_	1	cc	_	_
4	do	do	AUX	VBP	_	6	aux	_	_
5	n't	not	PART	RB	_	6	neg	_	_
6	panic	panic	VERB	VB	_	1	conj	_	_
7	buy	buy	VERB	VB	_	6	xcomp	_	_
8	#	#	SYM	$	_	1	dep	_	_
9	coronavirus	coronavirus	NOUN	NN	_	1	dobj	_	_"
"South Korea's coronavirus cases climb above 7,000, most cases traced to church via @YahooNews",neutral,"# text = South Korea's coronavirus cases climb above 7,000, most cases traced to church via @YahooNews
1	South	South	PROPN	NNP	_	2	compound	_	_
2	Korea	Korea	PROPN	NNP	_	5	poss	_	_
3	's	's	PART	POS	_	2	case	_	_
4	coronavirus	coronavirus	NOUN	NN	_	5	compound	_	_
5	cases	case	NOUN	NNS	_	6	nsubj	_	_
6	climb	climb	VERB	VBP	_	12	ccomp	_	_
7	above	above	ADP	IN	_	6	prep	_	_
8	7,000	7,000	NUM	CD	_	7	pobj	_	_
9	,	,	PUNCT	,	_	12	punct	_	_
10	most	most	ADJ	JJS	_	11	amod	_	_
11	cases	case	NOUN	NNS	_	12	nsubj	_	_
12	traced	trace	VERB	VBN	_	0	ROOT	_	_
13	to	to	ADP	IN	_	12	prep	_	_
14	church	church	NOUN	NN	_	13	pobj	_	_
15	via	via	ADP	IN	_	12	prep	_	_
16	@YahooNews	@yahoonew	NOUN	NNS	_	15	pobj	_	_"
@DSWAG84 I got my corona virus bag yesterday!,neutral,"# text = @DSWAG84 I got my corona virus bag yesterday!
1	@DSWAG84	@dswag84	X	LS	_	3	intj	_	_
2	I	I	PRON	PRP	_	3	nsubj	_	_
3	got	get	VERB	VBD	_	0	ROOT	_	_
4	my	my	PRON	PRP$	_	7	poss	_	_
5	corona	corona	PROPN	NNP	_	6	compound	_	_
6	virus	virus	NOUN	NN	_	7	compound	_	_
7	bag	bag	NOUN	NN	_	3	dobj	_	_
8	yesterday	yesterday	NOUN	NN	_	3	npadvmod	_	_
9	!	!	PUNCT	.	_	3	punct	_	_"
Ted Cruz to stay home after 'brief' interaction with coronavirus patient at CPAC via FOX NEWS,neutral,"# text = Ted Cruz to stay home after 'brief' interaction with coronavirus patient at CPAC via FOX NEWS
1	Ted	Ted	PROPN	NNP	_	2	compound	_	_
2	Cruz	Cruz	PROPN	NNP	_	4	nsubj	_	_
3	to	to	PART	TO	_	4	aux	_	_
4	stay	stay	VERB	VB	_	0	ROOT	_	_
5	home	home	ADV	RB	_	4	advmod	_	_
6	after	after	ADP	IN	_	4	prep	_	_
7	'	'	PUNCT	``	_	6	punct	_	_
8	brief	brief	ADJ	JJ	_	10	amod	_	_
9	'	'	PUNCT	''	_	10	punct	_	_
10	interaction	interaction	NOUN	NN	_	6	pobj	_	_
11	with	with	ADP	IN	_	10	prep	_	_
12	coronavirus	coronavirus	NOUN	NN	_	13	compound	_	_
13	patient	patient	NOUN	NN	_	11	pobj	_	_
14	at	at	ADP	IN	_	10	prep	_	_
15	CPAC	CPAC	PROPN	NNP	_	14	pobj	_	_
16	via	via	ADP	IN	_	10	prep	_	_
17	FOX	FOX	PROPN	NNP	_	18	compound	_	_
18	NEWS	news	NOUN	NN	_	16	pobj	_	_"
The US has now become an exporter of coronavirus. #Sweden,neutral,"# text = The US has now become an exporter of coronavirus.
1	The	the	DET	DT	_	2	det	_	_
2	US	US	PROPN	NNP	_	5	nsubj	_	_
3	has	have	AUX	VBZ	_	5	aux	_	_
4	now	now	ADV	RB	_	5	advmod	_	_
5	become	become	VERB	VBN	_	0	ROOT	_	_
6	an	an	DET	DT	_	7	det	_	_
7	exporter	exporter	NOUN	NN	_	5	attr	_	_
8	of	of	ADP	IN	_	7	prep	_	_
9	coronavirus	coronavirus	NOUN	NN	_	8	pobj	_	_
10	.	.	PUNCT	.	_	5	punct	_	_

# text = #Sweden
1	#	#	SYM	$	_	2	nmod	_	_
2	Sweden	Sweden	PROPN	NNP	_	0	ROOT	_	_"
Trump returns from golf weekend to attack Democrats and media for 'inflaming' coronavirus worries,neutral,"# text = Trump returns from golf weekend to attack Democrats and media for 'inflaming' coronavirus worries
1	Trump	trump	VERB	VB	_	0	ROOT	_	_
2	returns	return	NOUN	NNS	_	1	dobj	_	_
3	from	from	ADP	IN	_	2	prep	_	_
4	golf	golf	NOUN	NN	_	5	compound	_	_
5	weekend	weekend	NOUN	NN	_	3	pobj	_	_
6	to	to	PART	TO	_	7	aux	_	_
7	attack	attack	VERB	VB	_	1	advcl	_	_
8	Democrats	Democrats	PROPN	NNPS	_	7	dobj	_	_
9	and	and	CCONJ	CC	_	8	cc	_	_
10	media	medium	NOUN	NNS	_	8	conj	_	_
11	for	for	ADP	IN	_	7	prep	_	_
12	'	'	PUNCT	``	_	16	punct	_	_
13	inflaming	inflame	VERB	VBG	_	16	amod	_	_
14	'	'	PUNCT	''	_	13	punct	_	_
15	coronavirus	coronavirus	NOUN	NN	_	16	compound	_	_
16	worries	worry	NOUN	NNS	_	11	pobj	_	_"
"Dow plunges as much as 2,000 points, oil crashes as price war erupts and coronavirus spreads #FoxBusiness",neutral,"# text = Dow plunges as much as 2,000 points, oil crashes as price war erupts and coronavirus spreads #FoxBusiness
1	Dow	Dow	PROPN	NNP	_	2	compound	_	_
2	plunges	plunge	NOUN	NNS	_	0	ROOT	_	_
3	as	as	ADV	RB	_	6	advmod	_	_
4	much	much	ADJ	JJ	_	6	amod	_	_
5	as	as	ADP	IN	_	6	quantmod	_	_
6	2,000	2,000	NUM	CD	_	7	nummod	_	_
7	points	point	NOUN	NNS	_	2	appos	_	_
8	,	,	PUNCT	,	_	2	punct	_	_
9	oil	oil	NOUN	NN	_	10	compound	_	_
10	crashes	crash	NOUN	NNS	_	2	appos	_	_
11	as	as	ADP	IN	_	10	prep	_	_
12	price	price	NOUN	NN	_	13	compound	_	_
13	war	war	NOUN	NN	_	14	compound	_	_
14	erupts	erupt	NOUN	NNS	_	11	pobj	_	_
15	and	and	CCONJ	CC	_	14	cc	_	_
16	coronavirus	coronavirus	NOUN	NN	_	17	compound	_	_
17	spreads	spread	NOUN	NNS	_	14	conj	_	_
18	#	#	SYM	$	_	19	nmod	_	_
19	FoxBusiness	foxbusiness	NOUN	NN	_	2	appos	_	_"
Coronavirus going to hit its peak and start falling sooner than you think,neutral,"# text = Coronavirus going to hit its peak and start falling sooner than you think
1	Coronavirus	Coronavirus	PROPN	NNP	_	2	nsubj	_	_
2	going	go	VERB	VBG	_	0	ROOT	_	_
3	to	to	PART	TO	_	4	aux	_	_
4	hit	hit	VERB	VB	_	2	xcomp	_	_
5	its	its	PRON	PRP$	_	6	poss	_	_
6	peak	peak	NOUN	NN	_	4	dobj	_	_
7	and	and	CCONJ	CC	_	4	cc	_	_
8	start	start	VERB	VB	_	4	conj	_	_
9	falling	fall	VERB	VBG	_	8	xcomp	_	_
10	sooner	soon	ADV	RBR	_	9	advmod	_	_
11	than	than	SCONJ	IN	_	13	mark	_	_
12	you	you	PRON	PRP	_	13	nsubj	_	_
13	think	think	VERB	VBP	_	8	advcl	_	_"
"Sophia's grandparents live in #Houston, #Texas. #CoronaVirus",neutral,"# text = Sophia's grandparents live in #Houston, #Texas.
1	Sophia	Sophia	PROPN	NNP	_	3	poss	_	_
2	's	's	PART	POS	_	1	case	_	_
3	grandparents	grandparent	NOUN	NNS	_	4	nsubj	_	_
4	live	live	VERB	VBP	_	0	ROOT	_	_
5	in	in	ADP	IN	_	4	prep	_	_
6	#	#	SYM	$	_	7	nmod	_	_
7	Houston	Houston	PROPN	NNP	_	5	pobj	_	_
8	,	,	PUNCT	,	_	7	punct	_	_
9	#	#	SYM	$	_	10	nmod	_	_
10	Texas	Texas	PROPN	NNP	_	7	appos	_	_
11	.	.	PUNCT	.	_	4	punct	_	_

# text = #CoronaVirus
1	#	#	SYM	$	_	2	nmod	_	_
2	CoronaVirus	CoronaVirus	PROPN	NNP	_	0	ROOT	_	_"
