tweet,original_sentiment,conllu_parse
@patriot_murica @ftblpulisic Coronavirus aka yellow fever,neutral,"# text = @patriot_murica @ftblpulisic Coronavirus aka yellow fever
1	@patriot_murica	@patriot_murica	PROPN	NNP	_	0	ROOT	_	_
2	@ftblpulisic	@ftblpulisic	PROPN	NNP	_	3	compound	_	_
3	Coronavirus	Coronavirus	PROPN	NNP	_	1	npadvmod	_	_
4	aka	aka	ADV	RB	_	5	advmod	_	_
5	yellow	yellow	ADJ	JJ	_	6	amod	_	_
6	fever	fever	NOUN	NN	_	1	npadvmod	_	_"
Wuhan Coronavirus: Worldwide cases surpass Sars outbreak in 2003,neutral,"# text = Wuhan Coronavirus: Worldwide cases surpass Sars outbreak in 2003
1	Wuhan	Wuhan	PROPN	NNP	_	2	compound	_	_
2	Coronavirus	Coronavirus	PROPN	NNP	_	6	dep	_	_
3	:	:	PUNCT	:	_	6	punct	_	_
4	Worldwide	Worldwide	PROPN	NNP	_	5	amod	_	_
5	cases	case	NOUN	NNS	_	6	nsubj	_	_
6	surpass	surpass	VERB	VBP	_	0	ROOT	_	_
7	Sars	Sars	PROPN	NNP	_	8	compound	_	_
8	outbreak	outbreak	NOUN	NN	_	6	dobj	_	_
9	in	in	ADP	IN	_	8	prep	_	_
10	2003	2003	NUM	CD	_	9	pobj	_	_"
#coronavirus #CoronavirusOutbreak #coronavirusPH #coronavirusphilippines,neutral,"# text = #coronavirus #CoronavirusOutbreak #coronavirusPH #coronavirusphilippines
1	#	#	SYM	$	_	2	meta	_	_
2	coronavirus	coronavirus	NOUN	NN	_	8	compound	_	_
3	#	#	SYM	$	_	2	nsubj	_	_
4	CoronavirusOutbreak	CoronavirusOutbreak	PROPN	NNP	_	6	compound	_	_
5	#	#	SYM	$	_	4	punct	_	_
6	coronavirusPH	coronavirusph	NOUN	NN	_	7	compound	_	_
7	#	#	SYM	$	_	8	compound	_	_
8	coronavirusphilippines	coronavirusphilippine	NOUN	NNS	_	0	ROOT	_	_"
Bad booking is coronavirus to @wwe and @DMcIntyreWWE is the vaccine. #claymorecountry,negative,"# text = Bad booking is coronavirus to @wwe and @DMcIntyreWWE is the vaccine.
1	Bad	bad	ADJ	JJ	_	2	amod	_	_
2	booking	booking	NOUN	NN	_	3	nsubj	_	_
3	is	be	AUX	VBZ	_	0	ROOT	_	_
4	coronavirus	coronavirus	NOUN	NN	_	3	attr	_	_
5	to	to	ADP	IN	_	4	prep	_	_
6	@wwe	@wwe	NUM	CD	_	5	pobj	_	_
7	and	and	CCONJ	CC	_	3	cc	_	_
8	@DMcIntyreWWE	@DMcIntyreWWE	PUNCT	''	_	9	nsubj	_	_
9	is	be	AUX	VBZ	_	3	conj	_	_
10	the	the	DET	DT	_	11	det	_	_
11	vaccine	vaccine	NOUN	NN	_	9	attr	_	_
12	.	.	PUNCT	.	_	9	punct	_	_

# text = #claymorecountry
1	#	#	SYM	$	_	2	punct	_	_
2	claymorecountry	claymorecountry	NOUN	NN	_	0	ROOT	_	_"
The latest Norway4TRUMP! Thanks to @FenrirWolf26 @csava247 @juliecraighead #coronavirus #china,neutral,"# text = The latest Norway4TRUMP!
1	The	the	DET	DT	_	3	det	_	_
2	latest	late	ADJ	JJS	_	3	amod	_	_
3	Norway4TRUMP	Norway4TRUMP	PROPN	NNP	_	0	ROOT	_	_
4	!	!	PUNCT	.	_	3	punct	_	_

# text = Thanks to @FenrirWolf26 @csava247 @juliecraighead #coronavirus #china
1	Thanks	thank	NOUN	NNS	_	9	nmod	_	_
2	to	to	ADP	IN	_	1	prep	_	_
3	@FenrirWolf26	@FenrirWolf26	PROPN	NNP	_	4	nmod	_	_
4	@csava247	@csava247	PROPN	NNP	_	7	nmod	_	_
5	@juliecraighead	@juliecraighead	PROPN	NNP	_	7	compound	_	_
6	#	#	SYM	$	_	5	dep	_	_
7	coronavirus	coronavirus	NOUN	NN	_	2	pobj	_	_
8	#	#	SYM	$	_	1	punct	_	_
9	china	china	PROPN	NNP	_	0	ROOT	_	_"
'Nobody believes you': Trump ripped for 'spreading false hope' about coronavirus 'cure',negative,"# text = 'Nobody believes you': Trump ripped for 'spreading false hope' about coronavirus 'cure'
1	'	'	PUNCT	``	_	3	punct	_	_
2	Nobody	nobody	PRON	NN	_	3	nsubj	_	_
3	believes	believe	VERB	VBZ	_	8	ccomp	_	_
4	you	you	PRON	PRP	_	3	dobj	_	_
5	'	'	PUNCT	''	_	3	punct	_	_
6	:	:	PUNCT	:	_	8	punct	_	_
7	Trump	Trump	PROPN	NNP	_	8	nsubj	_	_
8	ripped	rip	VERB	VBD	_	0	ROOT	_	_
9	for	for	ADP	IN	_	8	prep	_	_
10	'	'	PUNCT	``	_	9	punct	_	_
11	spreading	spread	VERB	VBG	_	9	pcomp	_	_
12	false	false	ADJ	JJ	_	13	amod	_	_
13	hope	hope	NOUN	NN	_	11	dobj	_	_
14	'	'	PUNCT	''	_	13	punct	_	_
15	about	about	ADP	IN	_	11	prep	_	_
16	coronavirus	coronavirus	PROPN	NNP	_	18	poss	_	_
17	'	'	PUNCT	``	_	16	case	_	_
18	cure	cure	NOUN	NN	_	15	pobj	_	_
19	'	'	PUNCT	''	_	8	punct	_	_"
#justtheflu üëá Coronavirus fears prompt empty shelves as Canadians follow health minister's advice to stock up,negative,"# text = #justtheflu üëá Coronavirus fears prompt empty shelves as Canadians follow health minister's advice to stock up
1	#	#	SYM	$	_	4	nmod	_	_
2	justtheflu	justtheflu	PROPN	NNP	_	4	compound	_	_
3	üëá	üëá	PROPN	NNP	_	4	compound	_	_
4	Coronavirus	Coronavirus	PROPN	NNP	_	5	nsubj	_	_
5	fears	fear	VERB	VBZ	_	0	ROOT	_	_
6	prompt	prompt	VERB	VBP	_	5	xcomp	_	_
7	empty	empty	ADJ	JJ	_	8	amod	_	_
8	shelves	shelf	NOUN	NNS	_	6	dobj	_	_
9	as	as	SCONJ	IN	_	11	mark	_	_
10	Canadians	Canadians	PROPN	NNPS	_	11	nsubj	_	_
11	follow	follow	VERB	VBP	_	6	advcl	_	_
12	health	health	NOUN	NN	_	13	compound	_	_
13	minister	minister	NOUN	NN	_	15	poss	_	_
14	's	's	PART	POS	_	13	case	_	_
15	advice	advice	NOUN	NN	_	11	dobj	_	_
16	to	to	AUX	IN	_	17	aux	_	_
17	stock	stock	NOUN	NN	_	15	acl	_	_
18	up	up	ADP	RP	_	17	prt	_	_"
@AndrewWilson Wee Jimmie will be hoping coronavirus wipes out all the 65+ in Scotland.,neutral,"# text = @AndrewWilson Wee Jimmie will be hoping coronavirus wipes out all the 65+ in Scotland.
1	@AndrewWilson	@andrewwilson	PRON	PRP	_	0	ROOT	_	_
2	Wee	Wee	PROPN	NNP	_	3	compound	_	_
3	Jimmie	Jimmie	PROPN	NNP	_	6	nsubj	_	_
4	will	will	AUX	MD	_	6	aux	_	_
5	be	be	AUX	VB	_	6	aux	_	_
6	hoping	hop	VERB	VBG	_	1	relcl	_	_
7	coronavirus	coronavirus	NOUN	NN	_	8	compound	_	_
8	wipes	wipe	NOUN	NNS	_	6	dobj	_	_
9	out	out	ADP	RP	_	8	prt	_	_
10	all	all	DET	PDT	_	12	predet	_	_
11	the	the	DET	DT	_	12	det	_	_
12	65	65	NUM	CD	_	13	nummod	_	_
13	+	+	NUM	CD	_	1	appos	_	_
14	in	in	ADP	IN	_	13	prep	_	_
15	Scotland	Scotland	PROPN	NNP	_	14	pobj	_	_
16	.	.	PUNCT	.	_	1	punct	_	_"
South Sudan Health Ministry unveils corona virus device at Juba airport,neutral,"# text = South Sudan Health Ministry unveils corona virus device at Juba airport
1	South	South	PROPN	NNP	_	4	compound	_	_
2	Sudan	Sudan	PROPN	NNP	_	4	compound	_	_
3	Health	Health	PROPN	NNP	_	4	compound	_	_
4	Ministry	Ministry	PROPN	NNP	_	5	nsubj	_	_
5	unveils	unveil	VERB	VBZ	_	0	ROOT	_	_
6	corona	corona	PROPN	NNP	_	7	compound	_	_
7	virus	virus	NOUN	NN	_	8	compound	_	_
8	device	device	NOUN	NN	_	5	dobj	_	_
9	at	at	ADP	IN	_	5	prep	_	_
10	Juba	Juba	PROPN	NNP	_	11	compound	_	_
11	airport	airport	NOUN	NN	_	9	pobj	_	_"
"if i knew about coronavirus, i woulda never started invisalign",neutral,"# text = if i knew about coronavirus, i woulda never started invisalign
1	if	if	SCONJ	IN	_	3	mark	_	_
2	i	I	PRON	PRP	_	3	nsubj	_	_
3	knew	know	VERB	VBD	_	10	advcl	_	_
4	about	about	ADP	IN	_	3	prep	_	_
5	coronavirus	coronavirus	PROPN	NNP	_	4	pobj	_	_
6	,	,	PUNCT	,	_	10	punct	_	_
7	i	I	PRON	PRP	_	10	nsubj	_	_
8	woulda	woulda	AUX	VBP	_	10	aux	_	_
9	never	never	ADV	RB	_	10	neg	_	_
10	started	start	VERB	VBD	_	0	ROOT	_	_
11	invisalign	invisalign	NOUN	NN	_	10	dobj	_	_"
Coronavirus: US and Australia close borders to Chinese arrivals,neutral,"# text = Coronavirus: US and Australia close borders to Chinese arrivals
1	Coronavirus	Coronavirus	PROPN	NNP	_	0	ROOT	_	_
2	:	:	PUNCT	:	_	1	punct	_	_
3	US	US	PROPN	NNP	_	7	nmod	_	_
4	and	and	CCONJ	CC	_	3	cc	_	_
5	Australia	Australia	PROPN	NNP	_	3	conj	_	_
6	close	close	ADJ	JJ	_	7	amod	_	_
7	borders	border	NOUN	NNS	_	1	appos	_	_
8	to	to	ADP	IN	_	7	prep	_	_
9	Chinese	chinese	ADJ	JJ	_	10	amod	_	_
10	arrivals	arrival	NOUN	NNS	_	8	pobj	_	_"
COUNT YOUR DAYS CORONAVIRUS,neutral,"# text = COUNT YOUR DAYS CORONAVIRUS
1	COUNT	count	NOUN	NN	_	0	ROOT	_	_
2	YOUR	your	PRON	PRP$	_	3	poss	_	_
3	DAYS	DAYS	PROPN	NNP	_	1	appos	_	_
4	CORONAVIRUS	CORONAVIRUS	PROPN	NNP	_	3	appos	_	_"
@DrTedros My son and daughter got pain to stand your CHO's unfair action to Chinese CoronaVirus.,negative,"# text = @DrTedros
1	@DrTedros	@drtedro	NOUN	NNS	_	0	ROOT	_	_

# text = My son and daughter got pain to stand your CHO's unfair action to Chinese CoronaVirus.
1	My	my	PRON	PRP$	_	2	poss	_	_
2	son	son	NOUN	NN	_	5	nsubj	_	_
3	and	and	CCONJ	CC	_	2	cc	_	_
4	daughter	daughter	NOUN	NN	_	2	conj	_	_
5	got	get	VERB	VBD	_	0	ROOT	_	_
6	pain	pain	NOUN	NN	_	5	dobj	_	_
7	to	to	PART	TO	_	8	aux	_	_
8	stand	stand	VERB	VB	_	5	advcl	_	_
9	your	your	PRON	PRP$	_	10	poss	_	_
10	CHO	CHO	PROPN	NNP	_	13	poss	_	_
11	's	's	PART	POS	_	10	case	_	_
12	unfair	unfair	ADJ	JJ	_	13	amod	_	_
13	action	action	NOUN	NN	_	8	dobj	_	_
14	to	to	ADP	IN	_	13	prep	_	_
15	Chinese	Chinese	PROPN	NNP	_	16	compound	_	_
16	CoronaVirus	CoronaVirus	PROPN	NNP	_	14	pobj	_	_
17	.	.	PUNCT	.	_	5	punct	_	_"
coronavirus in Tampa Bay with #Wrestlemania a month away. Should I cancel my Raw tickets? Wtf man.,negative,"# text = coronavirus in Tampa Bay with #Wrestlemania a month away.
1	coronavirus	coronavirus	PROPN	NNP	_	0	ROOT	_	_
2	in	in	ADP	IN	_	1	prep	_	_
3	Tampa	Tampa	PROPN	NNP	_	4	compound	_	_
4	Bay	Bay	PROPN	NNP	_	2	pobj	_	_
5	with	with	ADP	IN	_	1	prep	_	_
6	#	#	SYM	$	_	7	nmod	_	_
7	Wrestlemania	Wrestlemania	PROPN	NNP	_	5	pobj	_	_
8	a	a	DET	DT	_	9	det	_	_
9	month	month	NOUN	NN	_	10	npadvmod	_	_
10	away	away	ADV	RB	_	1	advmod	_	_
11	.	.	PUNCT	.	_	1	punct	_	_

# text = Should I cancel my Raw tickets?
1	Should	should	AUX	MD	_	3	aux	_	_
2	I	I	PRON	PRP	_	3	nsubj	_	_
3	cancel	cancel	VERB	VB	_	0	ROOT	_	_
4	my	my	PRON	PRP$	_	6	poss	_	_
5	Raw	raw	ADJ	JJ	_	6	amod	_	_
6	tickets	ticket	NOUN	NNS	_	3	dobj	_	_
7	?	?	PUNCT	.	_	3	punct	_	_

# text = Wtf man.
1	Wtf	Wtf	PROPN	NNP	_	2	compound	_	_
2	man	man	NOUN	NN	_	0	ROOT	_	_
3	.	.	PUNCT	.	_	2	punct	_	_"
Coronavirus outbreak: Air India flight with 324 Indians takes off from China's Wuhan for Delhi,neutral,"# text = Coronavirus outbreak: Air India flight with 324 Indians takes off from China's Wuhan for Delhi
1	Coronavirus	Coronavirus	PROPN	NNP	_	2	compound	_	_
2	outbreak	outbreak	NOUN	NN	_	10	dep	_	_
3	:	:	PUNCT	:	_	2	punct	_	_
4	Air	Air	PROPN	NNP	_	5	compound	_	_
5	India	India	PROPN	NNP	_	6	compound	_	_
6	flight	flight	NOUN	NN	_	10	nsubj	_	_
7	with	with	ADP	IN	_	6	prep	_	_
8	324	324	NUM	CD	_	9	nummod	_	_
9	Indians	Indians	PROPN	NNPS	_	7	pobj	_	_
10	takes	take	VERB	VBZ	_	0	ROOT	_	_
11	off	off	ADP	RP	_	10	prt	_	_
12	from	from	ADP	IN	_	10	prep	_	_
13	China	China	PROPN	NNP	_	15	poss	_	_
14	's	's	PART	POS	_	13	case	_	_
15	Wuhan	Wuhan	PROPN	NNP	_	12	pobj	_	_
16	for	for	ADP	IN	_	15	prep	_	_
17	Delhi	Delhi	PROPN	NNP	_	16	pobj	_	_"
Coronavirus - Doctors Arrested for revealing the truth via @YouTube,neutral,"# text = Coronavirus - Doctors Arrested for revealing the truth via @YouTube
1	Coronavirus	Coronavirus	PROPN	NNP	_	3	compound	_	_
2	-	-	PUNCT	HYPH	_	3	punct	_	_
3	Doctors	Doctors	PROPN	NNPS	_	4	nsubj	_	_
4	Arrested	arrest	VERB	VBN	_	0	ROOT	_	_
5	for	for	ADP	IN	_	4	prep	_	_
6	revealing	reveal	VERB	VBG	_	5	pcomp	_	_
7	the	the	DET	DT	_	8	det	_	_
8	truth	truth	NOUN	NN	_	6	dobj	_	_
9	via	via	ADP	IN	_	6	prep	_	_
10	@YouTube	@youtube	NOUN	NN	_	9	pobj	_	_"
"Stock Market: Dow set to fall, G-7 disappointment, Tesla jumps üëâ #stock #finance #economy #coronavirus #Tesla",negative,"# text = Stock Market: Dow set to fall, G-7 disappointment, Tesla jumps üëâ #stock #finance #economy #coronavirus #Tesla
1	Stock	Stock	PROPN	NNP	_	2	compound	_	_
2	Market	market	NOUN	NN	_	14	nsubj	_	_
3	:	:	PUNCT	:	_	2	punct	_	_
4	Dow	Dow	PROPN	NNP	_	2	appos	_	_
5	set	set	VERB	VBN	_	4	acl	_	_
6	to	to	PART	TO	_	7	aux	_	_
7	fall	fall	VERB	VB	_	5	xcomp	_	_
8	,	,	PUNCT	,	_	4	punct	_	_
9	G-7	G-7	PROPN	NNP	_	10	compound	_	_
10	disappointment	disappointment	NOUN	NN	_	4	appos	_	_
11	,	,	PUNCT	,	_	13	punct	_	_
12	Tesla	Tesla	PROPN	NNP	_	13	nsubj	_	_
13	jumps	jumps	AUX	VBZ	_	14	aux	_	_
14	üëâ	üëâ	VERB	VBN	_	0	ROOT	_	_
15	#	#	SYM	$	_	14	prep	_	_
16	stock	stock	NOUN	NN	_	17	compound	_	_
17	#	#	SYM	$	_	18	nmod	_	_
18	finance	finance	NOUN	NN	_	19	compound	_	_
19	#	#	SYM	$	_	20	nmod	_	_
20	economy	economy	NOUN	NN	_	14	dative	_	_
21	#	#	SYM	$	_	22	compound	_	_
22	coronavirus	coronavirus	NOUN	NN	_	14	dobj	_	_
23	#	#	SYM	$	_	14	dative	_	_
24	Tesla	tesla	NOUN	NN	_	14	dobj	_	_"
"""US News: Delta suspends US flights to China amid new coronavirus #News"":",neutral,"# text = ""US News: Delta suspends US flights to China amid new coronavirus #News"":
1	""	""	PUNCT	``	_	3	punct	_	_
2	US	US	PROPN	NNP	_	3	compound	_	_
3	News	news	NOUN	NN	_	0	ROOT	_	_
4	:	:	PUNCT	:	_	3	punct	_	_
5	Delta	Delta	PROPN	NNP	_	6	nsubj	_	_
6	suspends	suspend	VERB	VBZ	_	3	acl	_	_
7	US	US	PROPN	NNP	_	8	compound	_	_
8	flights	flight	NOUN	NNS	_	6	dobj	_	_
9	to	to	ADP	IN	_	8	prep	_	_
10	China	China	PROPN	NNP	_	9	pobj	_	_
11	amid	amid	ADP	IN	_	6	prep	_	_
12	new	new	ADJ	JJ	_	13	amod	_	_
13	coronavirus	coronavirus	NOUN	NN	_	15	compound	_	_
14	#	#	SYM	$	_	15	compound	_	_
15	News	News	PROPN	NNP	_	11	pobj	_	_
16	""	""	PUNCT	''	_	6	punct	_	_
17	:	:	PUNCT	:	_	6	punct	_	_"
First two UK coronavirus cases are in Newcastle with patients in hospital #brexit Ireland get ready,neutral,"# text = First two UK coronavirus cases are in Newcastle with patients in hospital #brexit Ireland get ready
1	First	first	ADV	RB	_	6	advmod	_	_
2	two	two	NUM	CD	_	5	nummod	_	_
3	UK	UK	PROPN	NNP	_	5	compound	_	_
4	coronavirus	coronavirus	NOUN	NN	_	5	compound	_	_
5	cases	case	NOUN	NNS	_	6	nsubj	_	_
6	are	be	AUX	VBP	_	0	ROOT	_	_
7	in	in	ADP	IN	_	6	prep	_	_
8	Newcastle	Newcastle	PROPN	NNP	_	7	pobj	_	_
9	with	with	ADP	IN	_	6	prep	_	_
10	patients	patient	NOUN	NNS	_	9	pobj	_	_
11	in	in	ADP	IN	_	10	prep	_	_
12	hospital	hospital	NOUN	NN	_	15	compound	_	_
13	#	#	PROPN	NNP	_	12	prep	_	_
14	brexit	brexit	PROPN	NNP	_	15	compound	_	_
15	Ireland	Ireland	PROPN	NNP	_	11	pobj	_	_
16	get	get	VERB	VBP	_	6	advcl	_	_
17	ready	ready	ADJ	JJ	_	16	acomp	_	_"
"@IngrahamAngle So rich...relative to the spread of the Coronavirus, open borders are just peachy but Trump rallies are not okay?",negative,"# text = @IngrahamAngle So rich...relative to the spread of the Coronavirus, open borders are just peachy but Trump rallies are not okay?
1	@IngrahamAngle	@ingrahamangle	NOUN	NN	_	15	npadvmod	_	_
2	So	so	ADV	RB	_	3	advmod	_	_
3	rich	rich	ADJ	JJ	_	15	advcl	_	_
4	...	...	PUNCT	:	_	3	punct	_	_
5	relative	relative	ADJ	JJ	_	3	advmod	_	_
6	to	to	ADP	IN	_	5	prep	_	_
7	the	the	DET	DT	_	8	det	_	_
8	spread	spread	NOUN	NN	_	6	pobj	_	_
9	of	of	ADP	IN	_	8	prep	_	_
10	the	the	DET	DT	_	11	det	_	_
11	Coronavirus	Coronavirus	PROPN	NNP	_	9	pobj	_	_
12	,	,	PUNCT	,	_	15	punct	_	_
13	open	open	ADJ	JJ	_	14	amod	_	_
14	borders	border	NOUN	NNS	_	15	nsubj	_	_
15	are	be	AUX	VBP	_	0	ROOT	_	_
16	just	just	ADV	RB	_	17	advmod	_	_
17	peachy	peachy	ADJ	JJ	_	15	acomp	_	_
18	but	but	CCONJ	CC	_	15	cc	_	_
19	Trump	trump	ADJ	JJ	_	20	amod	_	_
20	rallies	rally	NOUN	NNS	_	21	nsubj	_	_
21	are	be	AUX	VBP	_	15	conj	_	_
22	not	not	PART	RB	_	21	neg	_	_
23	okay	okay	ADJ	JJ	_	21	acomp	_	_
24	?	?	PUNCT	.	_	21	punct	_	_"
@mandy_facts @_nott8 @60WRAPss I was talking about SARS/INFLUENZA/CORONAVIRUS ü§´ü§´ü§´ü§´ stfu,neutral,"# text = @mandy_facts
1	@mandy_facts	@mandy_fact	NOUN	NNS	_	0	ROOT	_	_

# text = @_nott8 @60WRAPss I was talking about SARS/INFLUENZA/CORONAVIRUS ü§´ü§´ü§´ü§´ stfu
1	@_nott8	@_nott8	PROPN	NNP	_	2	compound	_	_
2	@60WRAPss	@60wraps	NOUN	NNS	_	5	npadvmod	_	_
3	I	I	PRON	PRP	_	5	nsubj	_	_
4	was	be	AUX	VBD	_	5	aux	_	_
5	talking	talk	VERB	VBG	_	0	ROOT	_	_
6	about	about	ADP	IN	_	5	prep	_	_
7	SARS	SARS	PROPN	NNP	_	14	nmod	_	_
8	/	/	SYM	SYM	_	14	punct	_	_
9	INFLUENZA	INFLUENZA	PROPN	NNP	_	11	nmod	_	_
10	/	/	SYM	SYM	_	11	punct	_	_
11	CORONAVIRUS	CORONAVIRUS	PROPN	NNP	_	13	compound	_	_
12	ü§´ü§´ü§´ü§	ü§´ü§´ü§´ü§	NOUN	NN	_	13	compound	_	_
13	´	´	PROPN	NNP	_	14	compound	_	_
14	stfu	stfu	NOUN	NN	_	6	pobj	_	_"
Preparing for the coronavirus and other epidemics in Africa via @BrookingsInst,negative,"# text = Preparing for the coronavirus and other epidemics in Africa via @BrookingsInst
1	Preparing	prepare	VERB	VBG	_	0	ROOT	_	_
2	for	for	ADP	IN	_	1	prep	_	_
3	the	the	DET	DT	_	4	det	_	_
4	coronavirus	coronavirus	NOUN	NN	_	2	pobj	_	_
5	and	and	CCONJ	CC	_	4	cc	_	_
6	other	other	ADJ	JJ	_	7	amod	_	_
7	epidemics	epidemic	NOUN	NNS	_	4	conj	_	_
8	in	in	ADP	IN	_	4	prep	_	_
9	Africa	Africa	PROPN	NNP	_	8	pobj	_	_
10	via	via	ADP	IN	_	1	prep	_	_
11	@BrookingsInst	@brookingsinst	ADP	IN	_	10	pobj	_	_"
Passenger with nose 'running like Niagara Falls' questions Canada's coronavirus screening at airports,neutral,"# text = Passenger with nose 'running like Niagara Falls' questions Canada's coronavirus screening at airports
1	Passenger	passenger	NOUN	NN	_	0	ROOT	_	_
2	with	with	ADP	IN	_	1	prep	_	_
3	nose	nose	NOUN	NN	_	5	nsubj	_	_
4	'	'	PUNCT	``	_	5	punct	_	_
5	running	run	VERB	VBG	_	2	pcomp	_	_
6	like	like	ADP	IN	_	5	prep	_	_
7	Niagara	Niagara	PROPN	NNP	_	8	compound	_	_
8	Falls	Falls	PROPN	NNP	_	10	poss	_	_
9	'	'	PART	POS	_	8	case	_	_
10	questions	question	NOUN	NNS	_	6	pobj	_	_
11	Canada	Canada	PROPN	NNP	_	14	poss	_	_
12	's	's	PART	POS	_	11	case	_	_
13	coronavirus	coronavirus	NOUN	NN	_	14	compound	_	_
14	screening	screening	NOUN	NN	_	5	npadvmod	_	_
15	at	at	ADP	IN	_	14	prep	_	_
16	airports	airport	NOUN	NNS	_	15	pobj	_	_"
"If we stop giving the Coronavirus the attention it wants, it will give up and go away",neutral,"# text = If we stop giving the Coronavirus the attention it wants, it will give up and go away
1	If	if	SCONJ	IN	_	3	mark	_	_
2	we	we	PRON	PRP	_	3	nsubj	_	_
3	stop	stop	VERB	VBP	_	14	advcl	_	_
4	giving	give	VERB	VBG	_	3	xcomp	_	_
5	the	the	DET	DT	_	6	det	_	_
6	Coronavirus	Coronavirus	PROPN	NNP	_	4	dative	_	_
7	the	the	DET	DT	_	8	det	_	_
8	attention	attention	NOUN	NN	_	4	dobj	_	_
9	it	it	PRON	PRP	_	10	nsubj	_	_
10	wants	want	VERB	VBZ	_	8	relcl	_	_
11	,	,	PUNCT	,	_	14	punct	_	_
12	it	it	PRON	PRP	_	14	nsubj	_	_
13	will	will	AUX	MD	_	14	aux	_	_
14	give	give	VERB	VB	_	0	ROOT	_	_
15	up	up	ADP	RP	_	14	prt	_	_
16	and	and	CCONJ	CC	_	14	cc	_	_
17	go	go	VERB	VB	_	14	conj	_	_
18	away	away	ADV	RB	_	17	advmod	_	_"
#coronavirus #CoronaOutbreak #CoronavirusWho,neutral,"# text = #coronavirus #CoronaOutbreak #CoronavirusWho
1	#	#	SYM	$	_	2	punct	_	_
2	coronavirus	coronavirus	NOUN	NN	_	0	ROOT	_	_
3	#	#	SYM	$	_	6	nmod	_	_
4	CoronaOutbreak	CoronaOutbreak	PROPN	NNP	_	5	compound	_	_
5	#	#	SYM	$	_	6	nmod	_	_
6	CoronavirusWho	CoronavirusWho	PROPN	NNP	_	2	appos	_	_"
Wuhan evacuees at ITBP facility test negative for coronavirus #thelatestnews,negative,"# text = Wuhan evacuees at ITBP facility test negative for coronavirus #thelatestnews
1	Wuhan	Wuhan	PROPN	NNP	_	2	compound	_	_
2	evacuees	evacuee	NOUN	NNS	_	0	ROOT	_	_
3	at	at	ADP	IN	_	2	prep	_	_
4	ITBP	ITBP	PROPN	NNP	_	6	compound	_	_
5	facility	facility	NOUN	NN	_	6	compound	_	_
6	test	test	NOUN	NN	_	3	pobj	_	_
7	negative	negative	ADJ	JJ	_	6	amod	_	_
8	for	for	ADP	IN	_	7	prep	_	_
9	coronavirus	coronavirus	NOUN	NN	_	10	compound	_	_
10	#	#	SYM	$	_	8	pobj	_	_
11	thelatestnews	thelatestnew	NOUN	NNS	_	8	pobj	_	_"
They can't they'll be killed or worse get #CoronaVirus,negative,"# text = They can't they'll be killed or worse get #CoronaVirus
1	They	they	PRON	PRP	_	2	nsubj	_	_
2	ca	can	AUX	MD	_	7	aux	_	_
3	n't	not	PART	RB	_	7	neg	_	_
4	they	they	PRON	PRP	_	7	nsubjpass	_	_
5	'll	will	AUX	MD	_	7	aux	_	_
6	be	be	AUX	VB	_	7	auxpass	_	_
7	killed	kill	VERB	VBN	_	0	ROOT	_	_
8	or	or	CCONJ	CC	_	7	cc	_	_
9	worse	bad	ADJ	JJR	_	7	conj	_	_
10	get	get	VERB	VBP	_	7	conj	_	_
11	#	#	SYM	$	_	10	prep	_	_
12	CoronaVirus	coronavirus	NOUN	NN	_	7	punct	_	_"
Sign ighalo epl defenders will be scared to tackle him cuz of Corona virus üòÇ,neutral,"# text = Sign ighalo epl defenders will be scared to tackle him cuz of Corona virus üòÇ
1	Sign	Sign	PROPN	NNP	_	6	nsubj	_	_
2	ighalo	ighalo	CCONJ	CC	_	1	advmod	_	_
3	epl	epl	PROPN	NNP	_	4	compound	_	_
4	defenders	defender	NOUN	NNS	_	1	conj	_	_
5	will	will	AUX	MD	_	6	aux	_	_
6	be	be	AUX	VB	_	0	ROOT	_	_
7	scared	scared	ADJ	JJ	_	6	acomp	_	_
8	to	to	PART	TO	_	9	aux	_	_
9	tackle	tackle	VERB	VB	_	7	xcomp	_	_
10	him	he	PRON	PRP	_	9	dobj	_	_
11	cuz	cuz	ADP	IN	_	6	prep	_	_
12	of	of	ADP	IN	_	11	pcomp	_	_
13	Corona	Corona	PROPN	NNP	_	14	compound	_	_
14	virus	virus	NOUN	NN	_	15	compound	_	_
15	üòÇ	üòç	NOUN	NN	_	11	pobj	_	_"
What's this corona virus stuff?,neutral,"# text = What's this corona virus stuff?
1	What	what	PRON	WP	_	2	attr	_	_
2	's	be	AUX	VBZ	_	0	ROOT	_	_
3	this	this	DET	DT	_	6	det	_	_
4	corona	corona	PROPN	NNP	_	5	compound	_	_
5	virus	virus	NOUN	NN	_	6	compound	_	_
6	stuff	stuff	NOUN	NN	_	2	nsubj	_	_
7	?	?	PUNCT	.	_	2	punct	_	_"
