tweet,original_sentiment,conllu_parse
Time to have your say: Should the English premier league be cancelled due to Coronavirus ?,negative,"# text = Time to have your say: Should the English premier league be cancelled due to Coronavirus ?
1	Time	time	NOUN	NN	_	13	nsubjpass	_	_
2	to	to	PART	TO	_	3	aux	_	_
3	have	have	VERB	VB	_	1	relcl	_	_
4	your	your	PRON	PRP$	_	5	poss	_	_
5	say	say	NOUN	NN	_	3	dobj	_	_
6	:	:	PUNCT	:	_	13	punct	_	_
7	Should	should	AUX	MD	_	11	aux	_	_
8	the	the	DET	DT	_	10	det	_	_
9	English	english	ADJ	JJ	_	10	amod	_	_
10	premier	premier	NOUN	NN	_	11	compound	_	_
11	league	league	NOUN	NN	_	13	nsubjpass	_	_
12	be	be	AUX	VB	_	13	auxpass	_	_
13	cancelled	cancel	VERB	VBN	_	0	ROOT	_	_
14	due	due	ADP	IN	_	13	prep	_	_
15	to	to	ADP	IN	_	14	pcomp	_	_
16	Coronavirus	Coronavirus	PROPN	NNP	_	15	pobj	_	_
17	?	?	PUNCT	.	_	13	punct	_	_"
Coronavirus: Sony and Amazon pull out of major tech show,neutral,"# text = Coronavirus: Sony and Amazon pull out of major tech show
1	Coronavirus	Coronavirus	PROPN	NNP	_	0	ROOT	_	_
2	:	:	PUNCT	:	_	1	punct	_	_
3	Sony	Sony	PROPN	NNP	_	6	nsubj	_	_
4	and	and	CCONJ	CC	_	3	cc	_	_
5	Amazon	Amazon	PROPN	NNP	_	3	conj	_	_
6	pull	pull	VERB	VBP	_	1	acl	_	_
7	out	out	ADP	IN	_	6	prep	_	_
8	of	of	ADP	IN	_	7	prep	_	_
9	major	major	ADJ	JJ	_	11	amod	_	_
10	tech	tech	NOUN	NN	_	11	compound	_	_
11	show	show	NOUN	NN	_	8	pobj	_	_"
If there's any god out there please please stop this damn coronavirus so I can see ateez in March,neutral,"# text = If there's any god out there please please stop this damn coronavirus
1	If	if	SCONJ	IN	_	3	mark	_	_
2	there	there	PRON	EX	_	3	expl	_	_
3	's	be	VERB	VBZ	_	10	advcl	_	_
4	any	any	DET	DT	_	5	det	_	_
5	god	god	PROPN	NNP	_	3	attr	_	_
6	out	out	ADV	RB	_	7	advmod	_	_
7	there	there	ADV	RB	_	3	advmod	_	_
8	please	please	INTJ	UH	_	10	intj	_	_
9	please	please	INTJ	UH	_	10	intj	_	_
10	stop	stop	VERB	VB	_	0	ROOT	_	_
11	this	this	DET	DT	_	13	det	_	_
12	damn	damn	ADJ	JJ	_	13	amod	_	_
13	coronavirus	coronavirus	NOUN	NN	_	10	dobj	_	_

# text = so I can see ateez in March
1	so	so	SCONJ	IN	_	4	mark	_	_
2	I	I	PRON	PRP	_	4	nsubj	_	_
3	can	can	AUX	MD	_	4	aux	_	_
4	see	see	VERB	VB	_	0	ROOT	_	_
5	ateez	ateez	NOUN	NN	_	4	dobj	_	_
6	in	in	ADP	IN	_	4	prep	_	_
7	March	March	PROPN	NNP	_	6	pobj	_	_"
For everyone confused #COVID19 #CoronaVirus,negative,"# text = For everyone confused #COVID19 #CoronaVirus
1	For	for	ADP	IN	_	0	ROOT	_	_
2	everyone	everyone	PRON	NN	_	1	pobj	_	_
3	confused	confused	ADJ	JJ	_	2	acl	_	_
4	#	#	SYM	$	_	1	dep	_	_
5	COVID19	covid19	NOUN	NN	_	1	pobj	_	_
6	#	#	SYM	$	_	7	nmod	_	_
7	CoronaVirus	CoronaVirus	PROPN	NNP	_	1	pobj	_	_"
#E32020 I don't want E3 to be canceled. It starts up the summer for me every year I hate the coronavirus,negative,"# text = #E32020 I don't want E3 to be canceled.
1	#	#	SYM	$	_	2	nmod	_	_
2	E32020	E32020	PROPN	NNP	_	6	npadvmod	_	_
3	I	I	PRON	PRP	_	6	nsubj	_	_
4	do	do	AUX	VBP	_	6	aux	_	_
5	n't	not	PART	RB	_	6	neg	_	_
6	want	want	VERB	VB	_	0	ROOT	_	_
7	E3	E3	PROPN	NNP	_	10	nsubjpass	_	_
8	to	to	PART	TO	_	10	aux	_	_
9	be	be	AUX	VB	_	10	auxpass	_	_
10	canceled	cancel	VERB	VBN	_	6	ccomp	_	_
11	.	.	PUNCT	.	_	6	punct	_	_

# text = It starts up the summer for me every year I hate the coronavirus
1	It	it	PRON	PRP	_	2	nsubj	_	_
2	starts	start	VERB	VBZ	_	0	ROOT	_	_
3	up	up	ADP	RP	_	2	prt	_	_
4	the	the	DET	DT	_	5	det	_	_
5	summer	summer	NOUN	NN	_	2	npadvmod	_	_
6	for	for	ADP	IN	_	2	prep	_	_
7	me	I	PRON	PRP	_	6	pobj	_	_
8	every	every	DET	DT	_	9	det	_	_
9	year	year	NOUN	NN	_	2	npadvmod	_	_
10	I	I	PRON	PRP	_	11	nsubj	_	_
11	hate	hate	VERB	VBP	_	2	ccomp	_	_
12	the	the	DET	DT	_	13	det	_	_
13	coronavirus	coronavirus	NOUN	NN	_	11	dobj	_	_"
What you wanna be hearing in the midst of all this Coronavirus bad news ü§ü§,negative,"# text = What you wanna be hearing in the midst of all this Coronavirus bad news ü§ü§
1	What	what	PRON	WP	_	3	dobj	_	_
2	you	you	PRON	PRP	_	3	nsubj	_	_
3	wanna	wanna	VERB	VBP	_	5	advcl	_	_
4	be	be	AUX	VB	_	5	aux	_	_
5	hearing	hear	VERB	VBG	_	0	ROOT	_	_
6	in	in	ADP	IN	_	5	prep	_	_
7	the	the	DET	DT	_	8	det	_	_
8	midst	midst	NOUN	NN	_	6	pobj	_	_
9	of	of	ADP	IN	_	8	prep	_	_
10	all	all	DET	PDT	_	14	predet	_	_
11	this	this	DET	DT	_	14	det	_	_
12	Coronavirus	Coronavirus	PROPN	NNP	_	14	nmod	_	_
13	bad	bad	ADJ	JJ	_	14	amod	_	_
14	news	news	NOUN	NN	_	9	pobj	_	_
15	ü§ü§	ü§ü§	NOUN	NNS	_	5	punct	_	_"
Now on Indian Open postponed due to coronavirus,negative,"# text = Now on Indian Open postponed due to coronavirus
1	Now	now	ADV	RB	_	5	advmod	_	_
2	on	on	ADP	IN	_	5	prep	_	_
3	Indian	Indian	PROPN	NNP	_	4	compound	_	_
4	Open	Open	PROPN	NNP	_	5	nsubj	_	_
5	postponed	postpone	VERB	VBD	_	0	ROOT	_	_
6	due	due	ADP	IN	_	5	prep	_	_
7	to	to	ADP	IN	_	6	pcomp	_	_
8	coronavirus	coronavirus	NOUN	NN	_	7	pobj	_	_"
"I've had a quinsy and epididymo orchitis. Both painful as fuck, I'd rather have had the coronavirus!!",negative,"# text = I've had a quinsy and epididymo orchitis.
1	I	I	PRON	PRP	_	3	nsubj	_	_
2	've	have	AUX	VBP	_	3	aux	_	_
3	had	have	VERB	VBN	_	0	ROOT	_	_
4	a	a	DET	DT	_	5	det	_	_
5	quinsy	quinsy	NOUN	NN	_	3	dobj	_	_
6	and	and	CCONJ	CC	_	5	cc	_	_
7	epididymo	epididymo	ADJ	JJ	_	8	amod	_	_
8	orchitis	orchitis	NOUN	NN	_	5	conj	_	_
9	.	.	PUNCT	.	_	3	punct	_	_

# text = Both painful as fuck, I'd rather have had the coronavirus!!
1	Both	both	PRON	DT	_	2	advmod	_	_
2	painful	painful	ADJ	JJ	_	10	advcl	_	_
3	as	as	ADP	IN	_	2	prep	_	_
4	fuck	fuck	NOUN	NN	_	3	pobj	_	_
5	,	,	PUNCT	,	_	10	punct	_	_
6	I	I	PRON	PRP	_	10	nsubj	_	_
7	'd	would	AUX	MD	_	10	aux	_	_
8	rather	rather	ADV	RB	_	10	advmod	_	_
9	have	have	AUX	VB	_	10	aux	_	_
10	had	have	VERB	VBN	_	0	ROOT	_	_
11	the	the	DET	DT	_	12	det	_	_
12	coronavirus	coronavirus	NOUN	NN	_	10	dobj	_	_
13	!	!	PUNCT	.	_	10	punct	_	_
14	!	!	PUNCT	.	_	10	punct	_	_"
#YONKERS Empire City Casino racetrack closed after #NJ man dies from #coronavirus,negative,"# text = #YONKERS Empire City Casino racetrack closed after #NJ man dies from #coronavirus
1	#	#	SYM	$	_	6	nmod	_	_
2	YONKERS	YONKERS	PROPN	NNP	_	3	compound	_	_
3	Empire	Empire	PROPN	NNP	_	4	compound	_	_
4	City	City	PROPN	NNP	_	5	compound	_	_
5	Casino	Casino	PROPN	NNP	_	6	compound	_	_
6	racetrack	racetrack	NOUN	NN	_	7	nsubj	_	_
7	closed	close	VERB	VBD	_	0	ROOT	_	_
8	after	after	SCONJ	IN	_	12	mark	_	_
9	#	#	SYM	$	_	11	nmod	_	_
10	NJ	NJ	PROPN	NNP	_	11	compound	_	_
11	man	man	NOUN	NN	_	12	nsubj	_	_
12	dies	die	VERB	VBZ	_	7	advcl	_	_
13	from	from	ADP	IN	_	12	prep	_	_
14	#	#	SYM	$	_	15	nmod	_	_
15	coronavirus	coronavirus	NOUN	NN	_	13	pobj	_	_"
If you was fucking raw in the late 80's and 90's. You immune to the Coronavirus.,negative,"# text = If you was fucking raw in the late 80's and 90's.
1	If	if	SCONJ	IN	_	3	mark	_	_
2	you	you	PRON	PRP	_	3	nsubj	_	_
3	was	be	AUX	VBD	_	0	ROOT	_	_
4	fucking	fucking	ADJ	JJ	_	3	acomp	_	_
5	raw	raw	ADJ	JJ	_	3	acomp	_	_
6	in	in	ADP	IN	_	3	prep	_	_
7	the	the	DET	DT	_	9	det	_	_
8	late	late	ADJ	JJ	_	9	amod	_	_
9	80	80	NUM	CD	_	6	pobj	_	_
10	's	's	PART	POS	_	9	case	_	_
11	and	and	CCONJ	CC	_	9	cc	_	_
12	90	90	NUM	CD	_	9	conj	_	_
13	's	's	PART	POS	_	12	case	_	_
14	.	.	PUNCT	.	_	3	punct	_	_

# text = You immune to the Coronavirus.
1	You	you	PRON	PRP	_	2	nsubj	_	_
2	immune	immune	VERB	VBP	_	0	ROOT	_	_
3	to	to	ADP	IN	_	2	prep	_	_
4	the	the	DET	DT	_	5	det	_	_
5	Coronavirus	Coronavirus	PROPN	NNP	_	3	pobj	_	_
6	.	.	PUNCT	.	_	2	punct	_	_"
#StandWithHongKong #5DemandsNot1Less #WuhanCoronavirus #WuhanVirus,neutral,"# text = #StandWithHongKong #5DemandsNot1Less #WuhanCoronavirus #WuhanVirus
1	#	#	SYM	$	_	2	nmod	_	_
2	StandWithHongKong	standwithhongkong	NOUN	NN	_	8	nmod	_	_
3	#	#	SYM	$	_	4	quantmod	_	_
4	5DemandsNot1Less	5demandsnot1less	NUM	CD	_	2	nummod	_	_
5	#	#	ADJ	JJR	_	2	punct	_	_
6	WuhanCoronavirus	WuhanCoronavirus	PROPN	NNP	_	7	compound	_	_
7	#	#	SYM	$	_	8	nmod	_	_
8	WuhanVirus	WuhanVirus	PROPN	NNP	_	0	ROOT	_	_"
"""Expert who worked on Contagion film answers 10 questions about coronavirus""",neutral,"# text = ""Expert who worked on Contagion film answers 10 questions about coronavirus""
1	""	""	PUNCT	``	_	8	punct	_	_
2	Expert	expert	NOUN	NN	_	8	nsubj	_	_
3	who	who	PRON	WP	_	4	nsubj	_	_
4	worked	work	VERB	VBD	_	2	relcl	_	_
5	on	on	ADP	IN	_	4	prep	_	_
6	Contagion	Contagion	PROPN	NNP	_	7	compound	_	_
7	film	film	NOUN	NN	_	5	pobj	_	_
8	answers	answer	VERB	VBZ	_	0	ROOT	_	_
9	10	10	NUM	CD	_	10	nummod	_	_
10	questions	question	NOUN	NNS	_	8	dobj	_	_
11	about	about	ADP	IN	_	10	prep	_	_
12	coronavirus	coronavirus	NOUN	NN	_	11	pobj	_	_
13	""	""	PUNCT	''	_	8	punct	_	_"
"Total ""KNOWN"" deaths from Coronavirus to date.",neutral,"# text = Total ""KNOWN"" deaths from Coronavirus to date.
1	Total	total	ADJ	JJ	_	5	amod	_	_
2	""	""	PUNCT	``	_	5	punct	_	_
3	KNOWN	know	VERB	VBN	_	5	amod	_	_
4	""	""	PUNCT	''	_	5	punct	_	_
5	deaths	death	NOUN	NNS	_	0	ROOT	_	_
6	from	from	ADP	IN	_	5	prep	_	_
7	Coronavirus	Coronavirus	PROPN	NNP	_	6	pobj	_	_
8	to	to	ADP	IN	_	5	prep	_	_
9	date	date	NOUN	NN	_	8	pobj	_	_
10	.	.	PUNCT	.	_	5	punct	_	_"
"Bezos loses $7 billion overnight, $18 billion in a month, as market sells off on coronavirus fears",negative,"# text = Bezos loses $7 billion overnight, $18 billion in a month, as market sells off on coronavirus fears
1	Bezos	Bezos	PROPN	NNP	_	2	nsubj	_	_
2	loses	lose	VERB	VBZ	_	0	ROOT	_	_
3	$	$	SYM	$	_	5	quantmod	_	_
4	7	7	NUM	CD	_	5	compound	_	_
5	billion	billion	NUM	CD	_	2	dobj	_	_
6	overnight	overnight	ADV	RB	_	2	advmod	_	_
7	,	,	PUNCT	,	_	2	punct	_	_
8	$	$	SYM	$	_	10	quantmod	_	_
9	18	18	NUM	CD	_	10	compound	_	_
10	billion	billion	NUM	CD	_	2	dobj	_	_
11	in	in	ADP	IN	_	10	prep	_	_
12	a	a	DET	DT	_	13	det	_	_
13	month	month	NOUN	NN	_	11	pobj	_	_
14	,	,	PUNCT	,	_	2	punct	_	_
15	as	as	SCONJ	IN	_	17	mark	_	_
16	market	market	NOUN	NN	_	17	nsubj	_	_
17	sells	sell	VERB	VBZ	_	2	advcl	_	_
18	off	off	ADP	RP	_	17	prt	_	_
19	on	on	ADP	IN	_	17	prep	_	_
20	coronavirus	coronavirus	NOUN	NN	_	21	compound	_	_
21	fears	fear	NOUN	NNS	_	19	pobj	_	_"
Coronavirus outbreak 'very grave threat' for rest of world: WHO,neutral,"# text = Coronavirus outbreak 'very grave threat' for rest of world: WHO
1	Coronavirus	Coronavirus	PROPN	NNP	_	6	nmod	_	_
2	outbreak	outbreak	NOUN	NN	_	6	nmod	_	_
3	'	'	NUM	CD	_	6	punct	_	_
4	very	very	ADV	RB	_	5	advmod	_	_
5	grave	grave	ADJ	JJ	_	6	amod	_	_
6	threat	threat	NOUN	NN	_	0	ROOT	_	_
7	'	'	PUNCT	''	_	6	punct	_	_
8	for	for	ADP	IN	_	6	prep	_	_
9	rest	rest	NOUN	NN	_	8	pobj	_	_
10	of	of	ADP	IN	_	9	prep	_	_
11	world	world	NOUN	NN	_	10	pobj	_	_
12	:	:	PUNCT	:	_	6	punct	_	_
13	WHO	who	PRON	WP	_	6	appos	_	_"
USC limits spectators at on-campus athletic events due to coronavirus,negative,"# text = USC limits spectators at on-campus athletic events due to coronavirus
1	USC	USC	PROPN	NNP	_	2	nsubj	_	_
2	limits	limit	VERB	VBZ	_	0	ROOT	_	_
3	spectators	spectator	NOUN	NNS	_	2	dobj	_	_
4	at	at	ADP	IN	_	2	prep	_	_
5	on	on	ADP	IN	_	9	nmod	_	_
6	-	-	PUNCT	HYPH	_	5	punct	_	_
7	campus	campus	NOUN	NN	_	5	pobj	_	_
8	athletic	athletic	ADJ	JJ	_	9	amod	_	_
9	events	event	NOUN	NNS	_	4	pobj	_	_
10	due	due	ADP	IN	_	9	prep	_	_
11	to	to	ADP	IN	_	10	pcomp	_	_
12	coronavirus	coronavirus	NOUN	NN	_	11	pobj	_	_"
Reporter's Notebook: Life and death in a Wuhan coronavirus ICU,neutral,"# text = Reporter's Notebook: Life and death in a Wuhan coronavirus ICU
1	Reporter	reporter	NOUN	NN	_	3	poss	_	_
2	's	's	PART	POS	_	1	case	_	_
3	Notebook	notebook	NOUN	NN	_	0	ROOT	_	_
4	:	:	PUNCT	:	_	3	punct	_	_
5	Life	life	NOUN	NN	_	3	appos	_	_
6	and	and	CCONJ	CC	_	5	cc	_	_
7	death	death	NOUN	NN	_	5	conj	_	_
8	in	in	ADP	IN	_	3	prep	_	_
9	a	a	DET	DT	_	12	det	_	_
10	Wuhan	Wuhan	PROPN	NNP	_	12	compound	_	_
11	coronavirus	coronavirus	NOUN	NN	_	12	compound	_	_
12	ICU	ICU	PROPN	NNP	_	8	pobj	_	_"
China's culture of lies has helped spread the coronavirus,neutral,"# text = China's culture of lies has helped spread the coronavirus
1	China	China	PROPN	NNP	_	3	poss	_	_
2	's	's	PART	POS	_	1	case	_	_
3	culture	culture	NOUN	NN	_	7	nsubj	_	_
4	of	of	ADP	IN	_	3	prep	_	_
5	lies	lie	NOUN	NNS	_	4	pobj	_	_
6	has	have	AUX	VBZ	_	7	aux	_	_
7	helped	help	VERB	VBN	_	0	ROOT	_	_
8	spread	spread	VERB	VB	_	7	xcomp	_	_
9	the	the	DET	DT	_	10	det	_	_
10	coronavirus	coronavirus	NOUN	NN	_	8	dobj	_	_"
And we think the Italy situation is bad.. .Here's how the US health care system makes it harder to stop coronavirus,negative,"# text = And we think the Italy situation is bad..
1	And	and	CCONJ	CC	_	3	cc	_	_
2	we	we	PRON	PRP	_	3	nsubj	_	_
3	think	think	VERB	VBP	_	0	ROOT	_	_
4	the	the	DET	DT	_	6	det	_	_
5	Italy	Italy	PROPN	NNP	_	6	compound	_	_
6	situation	situation	NOUN	NN	_	7	nsubj	_	_
7	is	be	AUX	VBZ	_	3	ccomp	_	_
8	bad	bad	ADJ	JJ	_	7	acomp	_	_
9	..	..	PUNCT	.	_	3	punct	_	_

# text = .Here's how the US health care system makes it harder to stop coronavirus
1	.Here	.Here	PROPN	NNP	_	2	nsubj	_	_
2	's	be	AUX	VBZ	_	0	ROOT	_	_
3	how	how	SCONJ	WRB	_	9	advmod	_	_
4	the	the	DET	DT	_	8	det	_	_
5	US	US	PROPN	NNP	_	8	compound	_	_
6	health	health	NOUN	NN	_	7	compound	_	_
7	care	care	NOUN	NN	_	8	compound	_	_
8	system	system	NOUN	NN	_	9	nsubj	_	_
9	makes	make	VERB	VBZ	_	2	ccomp	_	_
10	it	it	PRON	PRP	_	11	nsubj	_	_
11	harder	hard	ADJ	JJR	_	9	ccomp	_	_
12	to	to	PART	TO	_	13	aux	_	_
13	stop	stop	VERB	VB	_	11	advcl	_	_
14	coronavirus	coronavirus	NOUN	NN	_	13	dobj	_	_"
@Sscrutinyy I think it's the coronavirus,neutral,"# text = @Sscrutinyy I think it's the coronavirus
1	@Sscrutinyy	@sscrutinyy	NOUN	NN	_	3	npadvmod	_	_
2	I	I	PRON	PRP	_	3	nsubj	_	_
3	think	think	VERB	VBP	_	0	ROOT	_	_
4	it	it	PRON	PRP	_	5	nsubj	_	_
5	's	be	AUX	VBZ	_	3	ccomp	_	_
6	the	the	DET	DT	_	7	det	_	_
7	coronavirus	coronavirus	NOUN	NN	_	5	attr	_	_"
I am dissapointed to announce Rivals of Aether is cancelled due to the coronavirus üòî,negative,"# text = I am dissapointed to announce Rivals of Aether is cancelled due to the coronavirus üòî
1	I	I	PRON	PRP	_	3	nsubjpass	_	_
2	am	be	AUX	VBP	_	3	auxpass	_	_
3	dissapointed	dissapointe	VERB	VBN	_	0	ROOT	_	_
4	to	to	PART	TO	_	5	aux	_	_
5	announce	announce	VERB	VB	_	3	xcomp	_	_
6	Rivals	rival	NOUN	NNS	_	5	dobj	_	_
7	of	of	ADP	IN	_	6	prep	_	_
8	Aether	Aether	PROPN	NNP	_	7	pobj	_	_
9	is	be	AUX	VBZ	_	10	auxpass	_	_
10	cancelled	cancel	VERB	VBN	_	3	conj	_	_
11	due	due	ADP	IN	_	10	prep	_	_
12	to	to	ADP	IN	_	11	pcomp	_	_
13	the	the	DET	DT	_	15	det	_	_
14	coronavirus	coronavirus	NOUN	NN	_	15	compound	_	_
15	üòî	üòî	NOUN	NN	_	11	pobj	_	_"
bruh if my upcoming concerts get cancelled due to the corona virus üò§üò§üò§,negative,"# text = bruh if my upcoming concerts get cancelled due to the corona virus üò§üò§üò§
1	bruh	bruh	NOUN	NN	_	13	npadvmod	_	_
2	if	if	SCONJ	IN	_	7	mark	_	_
3	my	my	PRON	PRP$	_	5	poss	_	_
4	upcoming	upcoming	ADJ	JJ	_	5	amod	_	_
5	concerts	concert	NOUN	NNS	_	7	nsubjpass	_	_
6	get	get	AUX	VBP	_	7	auxpass	_	_
7	cancelled	cancel	VERB	VBN	_	1	advcl	_	_
8	due	due	ADP	IN	_	7	prep	_	_
9	to	to	ADP	IN	_	8	pcomp	_	_
10	the	the	DET	DT	_	12	det	_	_
11	corona	corona	PROPN	NNP	_	12	compound	_	_
12	virus	virus	NOUN	NN	_	8	pobj	_	_
13	üò§üò§üò§	üò§üò§üò§	NOUN	NN	_	0	ROOT	_	_"
@BillGates Write about the coronavirus in China...,neutral,"# text = @BillGates Write about the coronavirus in China...
1	@BillGates	@billgate	NOUN	NNS	_	2	nsubj	_	_
2	Write	write	VERB	VBP	_	0	ROOT	_	_
3	about	about	ADP	IN	_	2	prep	_	_
4	the	the	DET	DT	_	5	det	_	_
5	coronavirus	coronavirus	NOUN	NN	_	3	pobj	_	_
6	in	in	ADP	IN	_	5	prep	_	_
7	China	China	PROPN	NNP	_	6	pobj	_	_
8	...	...	PUNCT	:	_	2	punct	_	_"
"Arab media accuse US, Israel of coronavirus conspiracy against China",neutral,"# text = Arab media accuse US, Israel of coronavirus conspiracy against China
1	Arab	arab	ADJ	JJ	_	2	amod	_	_
2	media	medium	NOUN	NNS	_	3	nsubj	_	_
3	accuse	accuse	VERB	VBP	_	0	ROOT	_	_
4	US	US	PROPN	NNP	_	3	dobj	_	_
5	,	,	PUNCT	,	_	4	punct	_	_
6	Israel	Israel	PROPN	NNP	_	4	conj	_	_
7	of	of	ADP	IN	_	6	prep	_	_
8	coronavirus	coronavirus	NOUN	NN	_	9	compound	_	_
9	conspiracy	conspiracy	NOUN	NN	_	7	pobj	_	_
10	against	against	ADP	IN	_	9	prep	_	_
11	China	China	PROPN	NNP	_	10	pobj	_	_"
"@Eiggam5955 The Coronavirus from China is new. There is not certainty that it will die in warm weather. It may, but it may not.",neutral,"# text = @Eiggam5955 The Coronavirus from China is new.
1	@Eiggam5955	@eiggam5955	VERB	VB	_	6	csubj	_	_
2	The	the	DET	DT	_	3	det	_	_
3	Coronavirus	Coronavirus	PROPN	NNP	_	1	dobj	_	_
4	from	from	ADP	IN	_	1	prep	_	_
5	China	China	PROPN	NNP	_	4	pobj	_	_
6	is	be	AUX	VBZ	_	0	ROOT	_	_
7	new	new	ADJ	JJ	_	6	acomp	_	_
8	.	.	PUNCT	.	_	6	punct	_	_

# text = There is not certainty that it will die in warm weather.
1	There	there	PRON	EX	_	2	expl	_	_
2	is	be	VERB	VBZ	_	0	ROOT	_	_
3	not	not	PART	RB	_	2	neg	_	_
4	certainty	certainty	ADJ	JJ	_	2	attr	_	_
5	that	that	SCONJ	IN	_	8	mark	_	_
6	it	it	PRON	PRP	_	8	nsubj	_	_
7	will	will	AUX	MD	_	8	aux	_	_
8	die	die	VERB	VB	_	2	ccomp	_	_
9	in	in	ADP	IN	_	8	prep	_	_
10	warm	warm	ADJ	JJ	_	11	amod	_	_
11	weather	weather	NOUN	NN	_	9	pobj	_	_
12	.	.	PUNCT	.	_	2	punct	_	_

# text = It may, but it may not.
1	It	it	PRON	PRP	_	2	nsubj	_	_
2	may	may	AUX	MD	_	0	ROOT	_	_
3	,	,	PUNCT	,	_	2	punct	_	_
4	but	but	CCONJ	CC	_	2	cc	_	_
5	it	it	PRON	PRP	_	6	nsubj	_	_
6	may	may	AUX	MD	_	2	conj	_	_
7	not	not	PART	RB	_	6	neg	_	_
8	.	.	PUNCT	.	_	6	punct	_	_"
"Batman, Harry Potter and Rocksteady! My hopes and dreams are being crushed, damn you Covid-19!",negative,"# text = Batman, Harry Potter and Rocksteady!
1	Batman	Batman	PROPN	NNP	_	0	ROOT	_	_
2	,	,	PUNCT	,	_	1	punct	_	_
3	Harry	Harry	PROPN	NNP	_	4	compound	_	_
4	Potter	Potter	PROPN	NNP	_	1	conj	_	_
5	and	and	CCONJ	CC	_	4	cc	_	_
6	Rocksteady	Rocksteady	PROPN	NNP	_	4	conj	_	_
7	!	!	PUNCT	.	_	1	punct	_	_

# text = My hopes and dreams are being crushed, damn you Covid-19!
1	My	my	PRON	PRP$	_	2	poss	_	_
2	hopes	hope	NOUN	NNS	_	7	nsubjpass	_	_
3	and	and	CCONJ	CC	_	2	cc	_	_
4	dreams	dream	NOUN	NNS	_	2	conj	_	_
5	are	be	AUX	VBP	_	7	aux	_	_
6	being	be	AUX	VBG	_	7	auxpass	_	_
7	crushed	crush	VERB	VBN	_	0	ROOT	_	_
8	,	,	PUNCT	,	_	7	punct	_	_
9	damn	damn	ADV	RB	_	7	intj	_	_
10	you	you	PRON	PRP	_	11	nmod	_	_
11	Covid-19	Covid-19	PROPN	NNP	_	7	npadvmod	_	_
12	!	!	PUNCT	.	_	7	punct	_	_"
Google bans face mask ads globally due to misleading coronavirus claims,negative,"# text = Google bans face mask ads globally due to misleading coronavirus claims
1	Google	Google	PROPN	NNP	_	2	compound	_	_
2	bans	ban	NOUN	NNS	_	3	nsubj	_	_
3	face	face	VERB	VBP	_	0	ROOT	_	_
4	mask	mask	NOUN	NN	_	5	compound	_	_
5	ads	ad	NOUN	NNS	_	3	dobj	_	_
6	globally	globally	ADV	RB	_	3	advmod	_	_
7	due	due	ADP	IN	_	3	prep	_	_
8	to	to	ADP	IN	_	7	pcomp	_	_
9	misleading	mislead	VERB	VBG	_	8	pcomp	_	_
10	coronavirus	coronavirus	NOUN	NN	_	11	compound	_	_
11	claims	claim	NOUN	NNS	_	9	dobj	_	_"
Oh no your boyfriend has coronavirus??? That's terrible but you should probably avoid contact to be safe. Haha anyways wyd?,negative,"# text = Oh no your boyfriend has coronavirus???
1	Oh	oh	INTJ	UH	_	5	intj	_	_
2	no	no	INTJ	UH	_	5	intj	_	_
3	your	your	PRON	PRP$	_	4	poss	_	_
4	boyfriend	boyfriend	NOUN	NN	_	5	nsubj	_	_
5	has	have	VERB	VBZ	_	0	ROOT	_	_
6	coronavirus	coronavirus	NOUN	NN	_	5	dobj	_	_
7	?	?	PUNCT	.	_	5	punct	_	_
8	?	?	PUNCT	.	_	5	punct	_	_
9	?	?	PUNCT	.	_	5	punct	_	_

# text = That's terrible but you should probably avoid contact to be safe.
1	That	that	PRON	DT	_	2	nsubj	_	_
2	's	be	AUX	VBZ	_	0	ROOT	_	_
3	terrible	terrible	ADJ	JJ	_	2	acomp	_	_
4	but	but	CCONJ	CC	_	2	cc	_	_
5	you	you	PRON	PRP	_	8	nsubj	_	_
6	should	should	AUX	MD	_	8	aux	_	_
7	probably	probably	ADV	RB	_	8	advmod	_	_
8	avoid	avoid	VERB	VB	_	2	conj	_	_
9	contact	contact	NOUN	NN	_	8	dobj	_	_
10	to	to	PART	TO	_	11	aux	_	_
11	be	be	AUX	VB	_	9	acl	_	_
12	safe	safe	ADJ	JJ	_	11	acomp	_	_
13	.	.	PUNCT	.	_	8	punct	_	_

# text = Haha anyways wyd?
1	Haha	Haha	PROPN	NNP	_	2	nsubj	_	_
2	anyways	anyway	VERB	VBZ	_	0	ROOT	_	_
3	wyd	wyd	NOUN	NN	_	2	pobj	_	_
4	?	?	PUNCT	.	_	2	punct	_	_"
