tweet,original_sentiment,conllu_parse
JUST IN: First case of coronavirus in South Africa. *As I wait in anticipation*,neutral,"# text = JUST IN: First case of coronavirus in South Africa.
1	JUST	just	ADV	RB	_	2	advmod	_	_
2	IN	in	ADV	RB	_	5	dep	_	_
3	:	:	PUNCT	:	_	2	punct	_	_
4	First	first	ADJ	JJ	_	5	amod	_	_
5	case	case	NOUN	NN	_	0	ROOT	_	_
6	of	of	ADP	IN	_	5	prep	_	_
7	coronavirus	coronavirus	NOUN	NN	_	6	pobj	_	_
8	in	in	ADP	IN	_	5	prep	_	_
9	South	South	PROPN	NNP	_	10	compound	_	_
10	Africa	Africa	PROPN	NNP	_	8	pobj	_	_
11	.	.	PUNCT	.	_	5	punct	_	_

# text = *As I wait in anticipation*
1	*	*	PUNCT	NFP	_	4	punct	_	_
2	As	as	SCONJ	IN	_	4	mark	_	_
3	I	I	PRON	PRP	_	4	nsubj	_	_
4	wait	wait	VERB	VBP	_	0	ROOT	_	_
5	in	in	ADP	IN	_	4	prep	_	_
6	anticipation	anticipation	NOUN	NN	_	5	pobj	_	_
7	*	*	PUNCT	.	_	4	punct	_	_"
"""Japan quarantines cruise ship with 3,700 people on board amid coronavirus fears""",neutral,"# text = ""Japan quarantines cruise ship with 3,700 people on board amid coronavirus fears""
1	""	""	PUNCT	``	_	5	punct	_	_
2	Japan	Japan	PROPN	NNP	_	3	compound	_	_
3	quarantines	quarantine	VERB	VBZ	_	5	compound	_	_
4	cruise	cruise	NOUN	NN	_	5	compound	_	_
5	ship	ship	NOUN	NN	_	0	ROOT	_	_
6	with	with	ADP	IN	_	5	prep	_	_
7	3,700	3,700	NUM	CD	_	8	nummod	_	_
8	people	people	NOUN	NNS	_	6	pobj	_	_
9	on	on	ADP	IN	_	8	prep	_	_
10	board	board	NOUN	NN	_	9	pobj	_	_
11	amid	amid	ADP	IN	_	5	prep	_	_
12	coronavirus	coronavirus	NOUN	NN	_	13	compound	_	_
13	fears	fear	NOUN	NNS	_	11	pobj	_	_
14	""	""	PUNCT	''	_	5	punct	_	_"
@jibolamakinde When coronavirus outbreaks in Africa the Ebola will spread like wildfire. This has just begun.,neutral,"# text = @jibolamakinde When coronavirus outbreaks in Africa the Ebola will spread like wildfire.
1	@jibolamakinde	@jibolamakinde	X	XX	_	0	ROOT	_	_
2	When	when	SCONJ	WRB	_	10	advmod	_	_
3	coronavirus	coronavirus	NOUN	NN	_	4	compound	_	_
4	outbreaks	outbreak	NOUN	NNS	_	10	nsubj	_	_
5	in	in	ADP	IN	_	4	prep	_	_
6	Africa	Africa	PROPN	NNP	_	5	pobj	_	_
7	the	the	DET	DT	_	8	det	_	_
8	Ebola	Ebola	PROPN	NNP	_	4	appos	_	_
9	will	will	AUX	MD	_	10	aux	_	_
10	spread	spread	VERB	VB	_	1	advcl	_	_
11	like	like	ADP	IN	_	10	prep	_	_
12	wildfire	wildfire	NOUN	NN	_	11	pobj	_	_
13	.	.	PUNCT	.	_	1	punct	_	_

# text = This has just begun.
1	This	this	PRON	DT	_	4	nsubj	_	_
2	has	have	AUX	VBZ	_	4	aux	_	_
3	just	just	ADV	RB	_	4	advmod	_	_
4	begun	begin	VERB	VBN	_	0	ROOT	_	_
5	.	.	PUNCT	.	_	4	punct	_	_"
I have now started selling face masks . #coronavirus approved,neutral,"# text = I have now started selling face masks .
1	I	I	PRON	PRP	_	4	nsubj	_	_
2	have	have	AUX	VBP	_	4	aux	_	_
3	now	now	ADV	RB	_	4	advmod	_	_
4	started	start	VERB	VBN	_	0	ROOT	_	_
5	selling	sell	VERB	VBG	_	4	xcomp	_	_
6	face	face	NOUN	NN	_	7	compound	_	_
7	masks	mask	NOUN	NNS	_	5	dobj	_	_
8	.	.	PUNCT	.	_	4	punct	_	_

# text = #coronavirus approved
1	#	#	PROPN	NNP	_	2	nmod	_	_
2	coronavirus	coronavirus	PROPN	NNP	_	3	nsubj	_	_
3	approved	approve	VERB	VBN	_	0	ROOT	_	_"
Naidex 2020 rescheduling due to coronavirus #disability via @DHorizons,negative,"# text = Naidex 2020 rescheduling due to coronavirus #disability via @DHorizons
1	Naidex	naidex	NOUN	NN	_	3	nsubj	_	_
2	2020	2020	NUM	CD	_	1	nummod	_	_
3	rescheduling	reschedule	VERB	VBG	_	0	ROOT	_	_
4	due	due	ADP	IN	_	3	prep	_	_
5	to	to	ADP	IN	_	4	pcomp	_	_
6	coronavirus	coronavirus	NOUN	NN	_	4	pobj	_	_
7	#	#	SYM	$	_	4	dep	_	_
8	disability	disability	NOUN	NN	_	4	pobj	_	_
9	via	via	ADP	IN	_	3	prep	_	_
10	@DHorizons	@dhorizon	NOUN	NNS	_	9	pobj	_	_"
The latest The Health care Daily! Thanks to @eiki1212 @mcmadal @circulogene_bio #coronavirus #healthcare,neutral,"# text = The latest The Health care Daily!
1	The	the	DET	DT	_	2	det	_	_
2	latest	late	ADJ	JJS	_	0	ROOT	_	_
3	The	the	DET	DT	_	6	det	_	_
4	Health	Health	PROPN	NNP	_	5	compound	_	_
5	care	care	NOUN	NN	_	6	compound	_	_
6	Daily	Daily	PROPN	NNP	_	2	advmod	_	_
7	!	!	PUNCT	.	_	2	punct	_	_

# text = Thanks to @eiki1212 @mcmadal @circulogene_bio #coronavirus #healthcare
1	Thanks	thank	NOUN	NNS	_	0	ROOT	_	_
2	to	to	ADP	IN	_	1	prep	_	_
3	@eiki1212	@eiki1212	NUM	CD	_	4	nummod	_	_
4	@mcmadal	@mcmadal	PROPN	NNP	_	2	pobj	_	_
5	@circulogene_bio	@circulogene_bio	NOUN	NNS	_	1	prep	_	_
6	#	#	NOUN	NN	_	1	punct	_	_
7	coronavirus	coronavirus	NOUN	NN	_	1	appos	_	_
8	#	#	SYM	$	_	1	dep	_	_
9	healthcare	healthcare	NOUN	NN	_	1	punct	_	_"
@Jackasaurus3 I really hope he fucking catches Coronavirus.,negative,"# text = @Jackasaurus3 I really hope he fucking catches Coronavirus.
1	@Jackasaurus3	@Jackasaurus3	NOUN	NNS	_	4	npadvmod	_	_
2	I	I	PRON	PRP	_	4	nsubj	_	_
3	really	really	ADV	RB	_	4	advmod	_	_
4	hope	hope	VERB	VBP	_	0	ROOT	_	_
5	he	he	PRON	PRP	_	6	nsubj	_	_
6	fucking	fuck	VERB	VBG	_	4	ccomp	_	_
7	catches	catch	NOUN	NNS	_	6	dobj	_	_
8	Coronavirus	Coronavirus	PROPN	NNP	_	6	dobj	_	_
9	.	.	PUNCT	.	_	4	punct	_	_"
#Coronavirus what's with all this toilet roll hoarding am I missing Something,negative,"# text = #Coronavirus what's with all this toilet roll hoarding am I missing Something
1	#	#	SYM	$	_	2	meta	_	_
2	Coronavirus	Coronavirus	PROPN	NNP	_	4	npadvmod	_	_
3	what	what	PRON	WP	_	4	nsubj	_	_
4	's	be	AUX	VBZ	_	13	advcl	_	_
5	with	with	ADP	IN	_	4	prep	_	_
6	all	all	DET	PDT	_	10	predet	_	_
7	this	this	DET	DT	_	10	det	_	_
8	toilet	toilet	NOUN	NN	_	9	compound	_	_
9	roll	roll	NOUN	NN	_	10	compound	_	_
10	hoarding	hoarding	NOUN	NN	_	5	pobj	_	_
11	am	be	AUX	VBP	_	13	aux	_	_
12	I	I	PRON	PRP	_	13	nsubj	_	_
13	missing	miss	VERB	VBG	_	0	ROOT	_	_
14	Something	something	PRON	NN	_	13	dobj	_	_"
The latest The iChinaForum Daily! Thanks to @tobiasbauschke @StefanRChristen @AsiaReportcom #china #coronavirus,neutral,"# text = The latest The iChinaForum Daily!
1	The	the	DET	DT	_	2	det	_	_
2	latest	late	ADJ	JJS	_	5	amod	_	_
3	The	the	DET	DT	_	5	det	_	_
4	iChinaForum	iChinaForum	PROPN	NNP	_	5	compound	_	_
5	Daily	Daily	PROPN	NNP	_	0	ROOT	_	_
6	!	!	PUNCT	.	_	5	punct	_	_

# text = Thanks to @tobiasbauschke @StefanRChristen @AsiaReportcom
1	Thanks	thank	NOUN	NNS	_	0	ROOT	_	_
2	to	to	ADP	IN	_	1	prep	_	_
3	@tobiasbauschke	@tobiasbauschke	NOUN	NN	_	2	pobj	_	_
4	@StefanRChristen	@stefanrchristen	PRON	PRP	_	3	punct	_	_
5	@AsiaReportcom	@asiareportcom	X	ADD	_	1	punct	_	_

# text = #china #coronavirus
1	#	#	SYM	$	_	4	punct	_	_
2	china	china	PROPN	NNP	_	4	compound	_	_
3	#	#	PROPN	NNP	_	4	punct	_	_
4	coronavirus	coronavirus	PROPN	NNP	_	0	ROOT	_	_"
Coronavirus: Canadian couple could be separated ahead of airlift,neutral,"# text = Coronavirus: Canadian couple could be separated ahead of airlift
1	Coronavirus	Coronavirus	PROPN	NNP	_	7	dep	_	_
2	:	:	PUNCT	:	_	7	punct	_	_
3	Canadian	canadian	ADJ	JJ	_	4	amod	_	_
4	couple	couple	NOUN	NN	_	7	nsubjpass	_	_
5	could	could	AUX	MD	_	7	aux	_	_
6	be	be	AUX	VB	_	7	auxpass	_	_
7	separated	separate	VERB	VBN	_	0	ROOT	_	_
8	ahead	ahead	ADV	RB	_	7	advmod	_	_
9	of	of	ADP	IN	_	8	prep	_	_
10	airlift	airlift	NOUN	NN	_	9	pobj	_	_"
"China's coronavirus recovery is 'all fake,' whistleblowers and residents claim",negative,"# text = China's coronavirus recovery is 'all fake,' whistleblowers and residents claim
1	China	China	PROPN	NNP	_	4	poss	_	_
2	's	's	PART	POS	_	1	case	_	_
3	coronavirus	coronavirus	NOUN	NN	_	4	compound	_	_
4	recovery	recovery	NOUN	NN	_	5	nsubj	_	_
5	is	be	AUX	VBZ	_	0	ROOT	_	_
6	'	'	NOUN	NNS	_	5	punct	_	_
7	all	all	PRON	DT	_	8	advmod	_	_
8	fake	fake	ADJ	JJ	_	5	acomp	_	_
9	,	,	PUNCT	,	_	8	punct	_	_
10	'	'	PUNCT	''	_	5	punct	_	_
11	whistleblowers	whistleblower	NOUN	NNS	_	14	nsubj	_	_
12	and	and	CCONJ	CC	_	11	cc	_	_
13	residents	resident	NOUN	NNS	_	11	conj	_	_
14	claim	claim	VERB	VBP	_	5	ccomp	_	_"
Sick and tired of worrying about this coronavirus... Bout to stop the threat at the source,negative,"# text = Sick and tired of worrying about this coronavirus...
1	Sick	sick	ADJ	JJ	_	0	ROOT	_	_
2	and	and	CCONJ	CC	_	1	cc	_	_
3	tired	tired	ADJ	JJ	_	1	conj	_	_
4	of	of	ADP	IN	_	3	prep	_	_
5	worrying	worry	VERB	VBG	_	4	pcomp	_	_
6	about	about	ADP	IN	_	5	prep	_	_
7	this	this	DET	DT	_	8	det	_	_
8	coronavirus	coronavirus	NOUN	NN	_	6	pobj	_	_
9	...	...	PUNCT	:	_	1	punct	_	_

# text = Bout to stop the threat at the source
1	Bout	bout	NOUN	NN	_	0	ROOT	_	_
2	to	to	PART	TO	_	3	aux	_	_
3	stop	stop	VERB	VB	_	1	acl	_	_
4	the	the	DET	DT	_	5	det	_	_
5	threat	threat	NOUN	NN	_	3	dobj	_	_
6	at	at	ADP	IN	_	3	prep	_	_
7	the	the	DET	DT	_	8	det	_	_
8	source	source	NOUN	NN	_	6	pobj	_	_"
"Coronavirus will likely become a pandemic, warns ex-FDA commissioner Scott Gottlieb - CNBC",neutral,"# text = Coronavirus will likely become a pandemic, warns ex-FDA commissioner Scott Gottlieb - CNBC
1	Coronavirus	Coronavirus	PROPN	NNP	_	4	nsubj	_	_
2	will	will	AUX	MD	_	4	aux	_	_
3	likely	likely	ADV	RB	_	4	advmod	_	_
4	become	become	VERB	VB	_	0	ROOT	_	_
5	a	a	DET	DT	_	6	det	_	_
6	pandemic	pandemic	NOUN	NN	_	4	attr	_	_
7	,	,	PUNCT	,	_	4	punct	_	_
8	warns	warn	VERB	VBZ	_	4	conj	_	_
9	ex	ex	NOUN	NN	_	12	compound	_	_
10	-	-	PROPN	NNP	_	12	amod	_	_
11	FDA	fda	ADJ	JJ	_	12	compound	_	_
12	commissioner	commissioner	NOUN	NN	_	16	compound	_	_
13	Scott	Scott	PROPN	NNP	_	16	compound	_	_
14	Gottlieb	Gottlieb	PROPN	NNP	_	16	compound	_	_
15	-	-	PUNCT	HYPH	_	16	punct	_	_
16	CNBC	CNBC	PROPN	NNP	_	8	nsubj	_	_"
Coronavirus flight cancellations - your refund rights explained,neutral,"# text = Coronavirus flight cancellations - your refund rights explained
1	Coronavirus	coronavirus	NOUN	NN	_	3	compound	_	_
2	flight	flight	NOUN	NN	_	3	compound	_	_
3	cancellations	cancellation	NOUN	NNS	_	8	nsubj	_	_
4	-	-	PUNCT	:	_	8	punct	_	_
5	your	your	PRON	PRP$	_	7	poss	_	_
6	refund	refund	NOUN	NN	_	7	compound	_	_
7	rights	right	NOUN	NNS	_	8	nsubj	_	_
8	explained	explain	VERB	VBD	_	0	ROOT	_	_"
"If this article is correct, Coronavirus is race-specific to Chinese",neutral,"# text = If this article is correct, Coronavirus is race-specific to Chinese
1	If	if	SCONJ	IN	_	4	mark	_	_
2	this	this	DET	DT	_	3	det	_	_
3	article	article	NOUN	NN	_	4	nsubj	_	_
4	is	be	AUX	VBZ	_	8	advcl	_	_
5	correct	correct	ADJ	JJ	_	4	acomp	_	_
6	,	,	PUNCT	,	_	8	punct	_	_
7	Coronavirus	Coronavirus	PROPN	NNP	_	8	nsubj	_	_
8	is	be	AUX	VBZ	_	0	ROOT	_	_
9	race	race	NOUN	NN	_	11	npadvmod	_	_
10	-	-	PUNCT	HYPH	_	11	punct	_	_
11	specific	specific	ADJ	JJ	_	8	acomp	_	_
12	to	to	ADP	IN	_	11	prep	_	_
13	Chinese	chinese	ADJ	JJ	_	12	pobj	_	_"
Coronavirus with Gliosis (with caller) by Dr. Paul Cottrell via @YouTube,neutral,"# text = Coronavirus with Gliosis (with caller) by Dr. Paul Cottrell via @YouTube
1	Coronavirus	Coronavirus	PROPN	NNP	_	0	ROOT	_	_
2	with	with	ADP	IN	_	1	prep	_	_
3	Gliosis	Gliosis	PROPN	NNP	_	2	pobj	_	_
4	(	(	PUNCT	-LRB-	_	3	punct	_	_
5	with	with	ADP	IN	_	3	prep	_	_
6	caller	caller	NOUN	NN	_	5	pobj	_	_
7	)	)	PUNCT	-RRB-	_	3	punct	_	_
8	by	by	ADP	IN	_	1	agent	_	_
9	Dr.	Dr.	PROPN	NNP	_	11	compound	_	_
10	Paul	Paul	PROPN	NNP	_	11	compound	_	_
11	Cottrell	Cottrell	PROPN	NNP	_	8	pobj	_	_
12	via	via	ADP	IN	_	1	prep	_	_
13	@YouTube	@youtube	NOUN	NN	_	12	pobj	_	_"
@josh_adell well next time i vote for no media and we throw the coronavirus in for some drama i guess,neutral,"# text = @josh_adell well next time i vote for no media and we throw the coronavirus in for some drama i guess
1	@josh_adell	@josh_adell	ADV	RB	_	0	ROOT	_	_
2	well	well	INTJ	UH	_	6	intj	_	_
3	next	next	ADJ	JJ	_	4	amod	_	_
4	time	time	NOUN	NN	_	6	npadvmod	_	_
5	i	I	PRON	PRP	_	6	nsubj	_	_
6	vote	vote	VERB	VBP	_	1	advcl	_	_
7	for	for	ADP	IN	_	6	prep	_	_
8	no	no	DET	DT	_	9	det	_	_
9	media	medium	NOUN	NNS	_	7	pobj	_	_
10	and	and	CCONJ	CC	_	1	cc	_	_
11	we	we	PRON	PRP	_	12	nsubj	_	_
12	throw	throw	VERB	VBP	_	1	conj	_	_
13	the	the	DET	DT	_	14	det	_	_
14	coronavirus	coronavirus	NOUN	NN	_	12	dobj	_	_
15	in	in	ADP	RP	_	12	prt	_	_
16	for	for	ADP	IN	_	12	prep	_	_
17	some	some	DET	DT	_	18	det	_	_
18	drama	drama	NOUN	NN	_	16	pobj	_	_
19	i	I	PRON	PRP	_	20	nsubj	_	_
20	guess	guess	VERB	VBP	_	12	parataxis	_	_"
"I understand the sequel, Train to Wuhan, will be even scarier! #TrainToBusan #coronavirus",neutral,"# text = I understand the sequel, Train to Wuhan, will be even scarier!
1	I	I	PRON	PRP	_	2	nsubj	_	_
2	understand	understand	VERB	VBP	_	0	ROOT	_	_
3	the	the	DET	DT	_	4	det	_	_
4	sequel	sequel	NOUN	NN	_	11	nsubj	_	_
5	,	,	PUNCT	,	_	4	punct	_	_
6	Train	train	NOUN	NN	_	4	appos	_	_
7	to	to	ADP	IN	_	6	prep	_	_
8	Wuhan	Wuhan	PROPN	NNP	_	7	pobj	_	_
9	,	,	PUNCT	,	_	4	punct	_	_
10	will	will	AUX	MD	_	11	aux	_	_
11	be	be	AUX	VB	_	2	ccomp	_	_
12	even	even	ADV	RB	_	13	advmod	_	_
13	scarier	scary	ADJ	JJR	_	11	acomp	_	_
14	!	!	PUNCT	.	_	2	punct	_	_

# text = #TrainToBusan #coronavirus
1	#	#	SYM	$	_	4	nmod	_	_
2	TrainToBusan	TrainToBusan	PROPN	NNP	_	4	nmod	_	_
3	#	#	SYM	$	_	4	punct	_	_
4	coronavirus	coronavirus	NOUN	NN	_	0	ROOT	_	_"
SXSW Festival in Texas cancelled due to Coronavirus fears,negative,"# text = SXSW Festival in Texas cancelled due to Coronavirus fears
1	SXSW	SXSW	PROPN	NNP	_	2	compound	_	_
2	Festival	Festival	PROPN	NNP	_	5	nsubj	_	_
3	in	in	ADP	IN	_	2	prep	_	_
4	Texas	Texas	PROPN	NNP	_	3	pobj	_	_
5	cancelled	cancel	VERB	VBD	_	0	ROOT	_	_
6	due	due	ADP	IN	_	5	prep	_	_
7	to	to	ADP	IN	_	6	pcomp	_	_
8	Coronavirus	Coronavirus	PROPN	NNP	_	9	compound	_	_
9	fears	fear	NOUN	NNS	_	5	dobj	_	_"
"Poco on coronavirus impact: Mobile phone stock for 1 month available, uncertainty thereafter",neutral,"# text = Poco on coronavirus impact: Mobile phone stock for 1 month available, uncertainty thereafter
1	Poco	poco	NOUN	NN	_	0	ROOT	_	_
2	on	on	ADP	IN	_	1	prep	_	_
3	coronavirus	coronavirus	NOUN	NN	_	4	compound	_	_
4	impact	impact	NOUN	NN	_	2	pobj	_	_
5	:	:	PUNCT	:	_	1	punct	_	_
6	Mobile	mobile	ADJ	JJ	_	8	amod	_	_
7	phone	phone	NOUN	NN	_	8	compound	_	_
8	stock	stock	NOUN	NN	_	1	appos	_	_
9	for	for	ADP	IN	_	8	prep	_	_
10	1	1	NUM	CD	_	11	nummod	_	_
11	month	month	NOUN	NN	_	12	npadvmod	_	_
12	available	available	ADJ	JJ	_	8	amod	_	_
13	,	,	PUNCT	,	_	8	punct	_	_
14	uncertainty	uncertainty	NOUN	NN	_	8	conj	_	_
15	thereafter	thereafter	ADV	RB	_	14	advmod	_	_"
"In the midst of a headline-grabbing coronavirus outbreak, seasonal flu has killed tens of thousands of Americans.",negative,"# text = In the midst of a headline-grabbing coronavirus outbreak, seasonal flu has killed tens of thousands of Americans.
1	In	in	ADP	IN	_	15	prep	_	_
2	the	the	DET	DT	_	3	det	_	_
3	midst	midst	NOUN	NN	_	1	pobj	_	_
4	of	of	ADP	IN	_	3	prep	_	_
5	a	a	DET	DT	_	10	det	_	_
6	headline	headline	NOUN	NN	_	8	npadvmod	_	_
7	-	-	PUNCT	HYPH	_	8	punct	_	_
8	grabbing	grab	VERB	VBG	_	10	amod	_	_
9	coronavirus	coronavirus	NOUN	NN	_	10	compound	_	_
10	outbreak	outbreak	NOUN	NN	_	4	pobj	_	_
11	,	,	PUNCT	,	_	15	punct	_	_
12	seasonal	seasonal	ADJ	JJ	_	13	amod	_	_
13	flu	flu	NOUN	NN	_	15	nsubj	_	_
14	has	have	AUX	VBZ	_	15	aux	_	_
15	killed	kill	VERB	VBN	_	0	ROOT	_	_
16	tens	ten	NOUN	NNS	_	18	quantmod	_	_
17	of	of	ADP	IN	_	18	quantmod	_	_
18	thousands	thousand	NOUN	NNS	_	15	dobj	_	_
19	of	of	ADP	IN	_	18	prep	_	_
20	Americans	Americans	PROPN	NNPS	_	19	pobj	_	_
21	.	.	PUNCT	.	_	15	punct	_	_"
@cwinn We all know the Corinthians were filthy kissers - wouldn't have lasted a week with Coronavirus.,negative,"# text = @cwinn We all know the Corinthians were filthy kissers - wouldn't have lasted a week with Coronavirus.
1	@cwinn	@cwinn	PROPN	NNP	_	4	npadvmod	_	_
2	We	we	PRON	PRP	_	4	nsubj	_	_
3	all	all	PRON	DT	_	2	appos	_	_
4	know	know	VERB	VBP	_	0	ROOT	_	_
5	the	the	DET	DT	_	6	det	_	_
6	Corinthians	Corinthians	PROPN	NNPS	_	7	nsubj	_	_
7	were	be	AUX	VBD	_	4	ccomp	_	_
8	filthy	filthy	ADJ	JJ	_	9	amod	_	_
9	kissers	kisser	NOUN	NNS	_	7	attr	_	_
10	-	-	PUNCT	:	_	4	punct	_	_
11	would	would	AUX	MD	_	14	aux	_	_
12	n't	not	PART	RB	_	14	neg	_	_
13	have	have	AUX	VB	_	14	aux	_	_
14	lasted	last	VERB	VBN	_	4	ccomp	_	_
15	a	a	DET	DT	_	16	det	_	_
16	week	week	NOUN	NN	_	14	npadvmod	_	_
17	with	with	ADP	IN	_	14	prep	_	_
18	Coronavirus	Coronavirus	PROPN	NNP	_	17	pobj	_	_
19	.	.	PUNCT	.	_	4	punct	_	_"
The latest PR & Social Media Daily! #impeachment #coronavirus,neutral,"# text = The latest PR & Social Media Daily!
1	The	the	DET	DT	_	7	det	_	_
2	latest	late	ADJ	JJS	_	7	amod	_	_
3	PR	PR	PROPN	NNP	_	7	nmod	_	_
4	&	&	CCONJ	CC	_	3	cc	_	_
5	Social	Social	PROPN	NNP	_	6	compound	_	_
6	Media	Media	PROPN	NNP	_	3	conj	_	_
7	Daily	Daily	PROPN	NNP	_	0	ROOT	_	_
8	!	!	PUNCT	.	_	7	punct	_	_

# text = #impeachment #coronavirus
1	#	#	SYM	$	_	4	nmod	_	_
2	impeachment	impeachment	NOUN	NN	_	1	appos	_	_
3	#	#	SYM	$	_	4	compound	_	_
4	coronavirus	coronavirus	NOUN	NN	_	0	ROOT	_	_"
Salesforce asks employees in California to work remotely in March due to coronavirus,negative,"# text = Salesforce asks employees in California to work remotely in March due to coronavirus
1	Salesforce	salesforce	NOUN	NN	_	2	nsubj	_	_
2	asks	ask	VERB	VBZ	_	0	ROOT	_	_
3	employees	employee	NOUN	NNS	_	2	dobj	_	_
4	in	in	ADP	IN	_	3	prep	_	_
5	California	California	PROPN	NNP	_	4	pobj	_	_
6	to	to	PART	TO	_	7	aux	_	_
7	work	work	VERB	VB	_	2	xcomp	_	_
8	remotely	remotely	ADV	RB	_	7	advmod	_	_
9	in	in	ADP	IN	_	7	prep	_	_
10	March	March	PROPN	NNP	_	9	pobj	_	_
11	due	due	ADP	IN	_	7	prep	_	_
12	to	to	ADP	IN	_	11	pcomp	_	_
13	coronavirus	coronavirus	NOUN	NN	_	11	pobj	_	_"
All because @realDonaldTrump is an epic failure. #coronavirus,negative,"# text = All because @realDonaldTrump is an epic failure.
1	All	all	PRON	DT	_	4	advmod	_	_
2	because	because	SCONJ	IN	_	4	mark	_	_
3	@realDonaldTrump	@realdonaldtrump	NOUN	NN	_	4	nsubj	_	_
4	is	be	AUX	VBZ	_	0	ROOT	_	_
5	an	an	DET	DT	_	7	det	_	_
6	epic	epic	ADJ	JJ	_	7	amod	_	_
7	failure	failure	NOUN	NN	_	4	attr	_	_
8	.	.	PUNCT	.	_	4	punct	_	_

# text = #coronavirus
1	#	#	SYM	$	_	2	punct	_	_
2	coronavirus	coronavirus	NOUN	NN	_	0	ROOT	_	_"
i could have stopped the corona virus,neutral,"# text = i could have stopped the corona virus
1	i	I	PRON	PRP	_	4	nsubj	_	_
2	could	could	AUX	MD	_	4	aux	_	_
3	have	have	AUX	VB	_	4	aux	_	_
4	stopped	stop	VERB	VBN	_	0	ROOT	_	_
5	the	the	DET	DT	_	7	det	_	_
6	corona	corona	NOUN	NN	_	7	compound	_	_
7	virus	virus	NOUN	NN	_	4	dobj	_	_"
MSM campaign against Sanders made half of America believe Bernie's like a 'CORONAVIRUS in a suit' – Lee Camp,negative,"# text = MSM campaign against Sanders made half of America believe Bernie's like a 'CORONAVIRUS in a suit' – Lee Camp
1	MSM	msm	NOUN	NN	_	2	compound	_	_
2	campaign	campaign	NOUN	NN	_	5	nsubj	_	_
3	against	against	ADP	IN	_	2	prep	_	_
4	Sanders	Sanders	PROPN	NNP	_	3	pobj	_	_
5	made	make	VERB	VBD	_	0	ROOT	_	_
6	half	half	NOUN	NN	_	9	nsubj	_	_
7	of	of	ADP	IN	_	6	prep	_	_
8	America	America	PROPN	NNP	_	7	pobj	_	_
9	believe	believe	VERB	VBP	_	5	ccomp	_	_
10	Bernie	Bernie	PROPN	NNP	_	12	nsubj	_	_
11	's	's	PART	POS	_	10	case	_	_
12	like	like	ADP	IN	_	9	prep	_	_
13	a	a	DET	DT	_	15	det	_	_
14	'	'	PUNCT	``	_	15	punct	_	_
15	CORONAVIRUS	CORONAVIRUS	PROPN	NNP	_	12	pobj	_	_
16	in	in	ADP	IN	_	15	prep	_	_
17	a	a	DET	DT	_	18	det	_	_
18	suit	suit	NOUN	NN	_	16	pobj	_	_
19	'	'	PUNCT	''	_	18	punct	_	_
20	–	–	PUNCT	:	_	15	punct	_	_
21	Lee	Lee	PROPN	NNP	_	22	compound	_	_
22	Camp	Camp	PROPN	NNP	_	5	dep	_	_"
Coronavirus: a quick guide to the outbreak sweeping the world,neutral,"# text = Coronavirus: a quick guide to the outbreak sweeping the world
1	Coronavirus	Coronavirus	PROPN	NNP	_	0	ROOT	_	_
2	:	:	PUNCT	:	_	1	punct	_	_
3	a	a	DET	DT	_	5	det	_	_
4	quick	quick	ADJ	JJ	_	5	amod	_	_
5	guide	guide	NOUN	NN	_	1	appos	_	_
6	to	to	ADP	IN	_	5	prep	_	_
7	the	the	DET	DT	_	8	det	_	_
8	outbreak	outbreak	NOUN	NN	_	6	pobj	_	_
9	sweeping	sweep	VERB	VBG	_	8	acl	_	_
10	the	the	DET	DT	_	11	det	_	_
11	world	world	NOUN	NN	_	9	dobj	_	_"
#Health: SVG identifies coronavirus isolation facility #svgnewsbot,neutral,"# text = #Health: SVG identifies coronavirus isolation facility #svgnewsbot
1	#	#	SYM	$	_	2	punct	_	_
2	Health	health	NOUN	NN	_	0	ROOT	_	_
3	:	:	PUNCT	:	_	2	punct	_	_
4	SVG	SVG	PROPN	NNP	_	5	compound	_	_
5	identifies	identifie	NOUN	NNS	_	8	compound	_	_
6	coronavirus	coronavirus	NOUN	NN	_	7	compound	_	_
7	isolation	isolation	NOUN	NN	_	8	compound	_	_
8	facility	facility	NOUN	NN	_	10	compound	_	_
9	#	#	SYM	$	_	8	punct	_	_
10	svgnewsbot	svgnewsbot	PROPN	NNP	_	2	appos	_	_"
The #CoronaVirus won't stop our communities from coming together and celebrating each other,negative,"# text = The #CoronaVirus won't stop our communities from coming together and celebrating each other
1	The	the	DET	DT	_	3	det	_	_
2	#	#	SYM	$	_	3	nmod	_	_
3	CoronaVirus	CoronaVirus	PROPN	NNP	_	6	nsubj	_	_
4	wo	will	AUX	MD	_	6	aux	_	_
5	n't	not	PART	RB	_	6	neg	_	_
6	stop	stop	VERB	VB	_	0	ROOT	_	_
7	our	our	PRON	PRP$	_	8	poss	_	_
8	communities	community	NOUN	NNS	_	6	dobj	_	_
9	from	from	ADP	IN	_	6	prep	_	_
10	coming	come	VERB	VBG	_	9	pcomp	_	_
11	together	together	ADV	RB	_	10	advmod	_	_
12	and	and	CCONJ	CC	_	10	cc	_	_
13	celebrating	celebrate	VERB	VBG	_	10	conj	_	_
14	each	each	DET	DT	_	15	det	_	_
15	other	other	ADJ	JJ	_	13	dobj	_	_"
