ID,tweet,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed
1.24517e+18,Corona virus ruined my senior year its ok tho Im making the best out of it,1,0,0,0,0,0,0
1.24517e+18,Got my check from before corona today and just bought a bunch of skincare on Ulta and ordered Indian food... self care queen,1,0,0,0,0,0,0
1.24517e+18,love when corona la'shay causes my stylist to cancel my appointment,0,1,0,0,0,1,1
1.24517e+18,im so mad i have to postpone getting my licence again for this stupid corona shit,0,0,0,0,0,0,1
1.24517e+18,January 8. First COVID19 warning from CDC was JANUARY 8th!!!,0,0,0,0,0,0,1
1.24517e+18,any chance youd jump in my podcast to talk investing post corona? Our Chicago founders would love it,1,0,0,0,0,0,0
1.24517e+18,if corona doesnt send out a tweet tomorrow saying april fools everything can go back to normal i will lose it.,1,0,0,1,0,0,1
1.24517e+18,"SO, Govern yourself accordingly Keep your tail indoors unless absolutely necessary. COVID19 Coronavirus",1,0,0,0,1,0,0
1.24517e+18,"We need a stark reminder of the COVID19 challenges out there, we need to wake up and do better. 1/4",1,0,0,0,0,0,0
1.24517e+18,Corona got me wanting to end it allcant even hoop no more,0,0,0,1,0,0,0
1.24517e+18,I now understand why people have children. Its something to do. GIVE ME THINGS TO DO OTHER THAN HAVING A CHILD IM DESPERATE. coronavirus,0,0,0,0,0,1,1
1.24517e+18,One dead every 3 minutes in NY due to coronavirus. Let it sink in.,0,0,0,0,1,1,0
1.24517e+18,"Watching vs on For a couple of hours its just pure joy. No coronavirus, no quarantine. WeTheNorth",1,0,0,0,0,0,0
1.24517e+18,Getting into this final quarter has me feeling about ball I havent felt in what feels like forever fuck 2020 fuck coronavirus ffs,0,0,0,0,0,1,1
1.24517e+18,If I see any covid19 related April fools jokes tomorrow YOU WILL BE BLOCKED. Ive warned you.,0,0,0,0,0,0,1
1.24517e+18,Somebody just called me at this time to talk about the corona-virus guys. Kubi,0,0,0,1,0,0,1
1.24517e+18,I would like to know where they get their god damn facts? That would mean millions would contract the plague Coronavirus,0,0,0,0,1,0,1
1.24517e+18,"Now Playing on 234Radio, Janet Jackson - Lala. Together, we can defeat coronavirus disease (COVID-19) LetsFightCovid19 CovidNGR",1,0,0,0,0,0,0
1.24517e+18,mfers be like corona virus fuck you like she gonna respond or leave,0,0,0,0,1,1,0
1.24517e+18,Do not lose focus because these worldly things will try to distract you !! coronavirus StayAtHome stayhealthy staysafe,1,0,0,0,0,0,0
1.24517e+18,DAY6 Coronavirus has shown us the government is capable of so many things.. just hope the energy can remain the same post the virus.,1,1,0,0,0,0,0
1.24517e+18,I want to go out and wear minimal amount of clothes like is that so hard to ask for,1,0,0,0,0,1,0
1.24517e+18,I know this corona virus shit is serious but am I the only one tired of hearing people talk about it ?,0,0,0,1,0,0,0
1.24517e+18,"Even when youre hope is gone, move along / Move along like I know you would coronavirus",1,0,0,0,0,0,0
1.24517e+18,Last Night I was on hold with WellsFargo for an hour and 45 before giving up coronavirus,0,0,0,1,0,0,1
1.24517e+18,madam my cc limit ac have Dibated ragular intarest due to corona sutdown my ac no PNB 1424008700001225,0,0,0,1,0,1,0
1.24517e+18,Delivery men/women THANK YOU!! Still working during COVID19,0,1,0,0,0,0,0
1.24517e+18,I see companies still working when a employee has tested positive for coronavirus. It's all about the money. The company does not care.,0,0,0,0,0,0,1
1.24517e+18,Cant stop thinking about how Coronavirus cancelled the Denzel concert the week I was supposed to go,0,0,0,0,0,1,1
1.24517e+18,"I can't believe my eyes!!! Come on!!! Act like you were the president, Sir! Coronavirus COVID19",0,0,0,0,0,0,1
1.24517e+18,I hope that stubborn 3% Malaysians listen to this. No age group is spared from this virus. COVID19 is not a joke!,0,0,0,0,1,0,1
1.24517e+18,Every time someone coughs here go Amelia... You got that coronavirus!,0,0,0,1,1,0,1
1.24517e+18,"My uncle in Florida caught corona, yall stay safe out there. Shit is real.",0,0,0,0,1,1,0
1.24517e+18,I hope to wake up tomorrow and hear that Coronavirus was just a big April fools joke and I can go back to school,1,0,0,0,1,0,0
1.24517e+18,Stigmatization is itself an illness without material evidence. Coronavirus doesn't know any religion. TableegiJamat,0,0,1,0,0,1,1
1.24517e+18,"Looks like I am going to get forced into something tomorrow that could likely end up with me catching covid19, fucking splendid.",0,0,0,0,1,0,1
1.24517e+18,Just hearing stories of symptoms and I think I had corona virus a couple weeks ago when I was sick,0,0,0,0,1,0,0
1.24517e+18,"Unfortunately, the vast majority of Americans still have absolutely no idea what is ahead of us COVID19 coronavirus",0,0,0,1,1,1,1
1.24517e+18,On the bright side? Most of my feed is about the earthquake and not the Coronavirus? I guess Ill take what I can get,1,0,0,0,1,1,0
1.24517e+18,If your job has you at home sitting on your hands not getting paid when this Corona shit is over youd be a fool to go back to that job,0,0,0,1,0,0,1
1.24517e+18,"Full time nursing student, Lost my job due to corona virus looking for any help",1,0,0,0,0,1,1
1.24517e+18,"Welcome to April, I hope this will get better soon, Covid19 soon disappear from the earth.",1,0,0,0,0,0,0
1.24517e+18,Looks like is the one monkeying up Floridas response to COVID19. His incompetence will kill people.,0,0,0,0,1,0,1
1.24517e+18,I was supposed to be getting 2 more tattoos done this Saturday .. fuck corona imma fight u,0,0,0,0,0,0,1
1.24517e+18,if you firing people for trynna keep themselves safe from coronavirus when YOU KNOW that its bad in NY....yo moms a hoe.,0,0,0,0,0,0,1
1.24517e+18,Corona virus really had to show up when FAH had their first out of state show AND I spent my birthday in quarantine. Fuck 2020,0,0,0,0,0,0,1
1.24517e+18,Cant wait for this whole coronavirus thing to be over so can take me to yings and I can become a true Cheektowagan,1,0,0,0,0,0,0
1.24517e+18,"Dear COVID19, enough messing around.. not scared of you at all but you better not ruin my Ramadan, fasts and tarawihs!",0,0,0,0,0,0,1
1.24517e+18,We are indians and this is required as no one listens to central orders in Coronavirus! Not a misconduct plz,0,0,0,0,0,0,1
1.24517e+18,Heres for a real hero! Sending Thansk and love to coronavirus,1,1,0,0,0,0,0
1.24517e+18,Please forward your Jamshedpur office contact details. I wish to contribute for Corona victims,1,0,1,0,0,0,0
1.24517e+18,"With Trump in the White House, we have 50 individual Nation States responding to coronavirus.",1,1,0,0,0,0,1
1.24517e+18,Yeah I cant get any new pencils cuz of the corona and my pencils are all shit and old. But thx for the advice,0,0,0,0,0,0,1
1.24517e+18,This COVID19 is serious especially in New York Im seeing to many deaths on my timeline,0,0,0,0,1,1,0
1.24517e+18,"I turn 21 in 8 months I stg if corona isnt over by then Im gonna shave my head, mark my words",1,0,0,0,0,0,1
1.24517e+18,The Corona virus jokes at Cuomo's expense were in poor taste. People are dying. You're not funny,0,0,0,0,0,0,1
1.24517e+18,Something's up. I think POTUS tested positive and that's why the change in tone today. TrumpPressConference TrumpFlu Covid19,0,0,0,0,1,0,0
1.24517e+18,May Allah save us from corona and end this frightening pandemic quickly so we can restore order in the world.,0,0,1,0,0,0,0
1.24517e+18,Nice to see our company taking utmost care of all associates in the fight against Corona!,0,1,0,0,0,0,0
1.24517e+18,Ion want to see no April fools day jokes about Corona tomorrow.....,0,0,0,0,0,1,1
1.24517e+18,Yo fr though shout out to Corona for giving me all this time to work out,1,0,0,0,0,0,1
1.24517e+18,everyone on april fools day is gonna be like: i have coronavirus haha april fools ha ha ha! and its already not gonna be funny,0,0,0,0,0,0,1
1.24517e+18,"no, its not an april fool surprise , this corona shit is real,,,vucheq,,, StayAtHome dirumahaja",0,0,0,0,1,1,1
1.24517e+18,"Tired of hearing about the Coronavirus, is there anything else going on in the world ?",0,0,0,0,0,1,1
1.24517e+18,Im just gonna need crawfish season to be extended due to the damn corona,0,0,0,0,0,1,1
1.24517e+18,The talk of economy over life sounds so familiar. And is still not thought to the end. corona climate pollution,0,0,0,0,0,0,1
1.24517e+18,speaking of my daddy were probably not meeting in may because of stupid corona :(,0,0,0,0,0,1,0
1.24517e+18,Me: *helping woman out of car into hospital wheelchair* have you had a positive COVID19 test? Lady: *coughs in my face* Yes... Me:,0,0,0,0,1,0,1
1.24517e+18,"Once we've defeated the Coronavirus, we must then remove the cancer that is the Democrat party. Only then will America be truly healed.",0,0,0,0,0,0,1
1.24517e+18,fuck you corona now the loml cant move back to Miami until the end of the year,0,0,0,0,0,1,1
1.24517e+18,I'm not sure which is slower PLDT or government' response to covid19,0,0,0,0,1,0,1
1.24517e+18,Owing to Covid19 I Hope every Mankind is staying at home with their kids and kins. COVID19,1,0,1,0,0,0,0
1.24517e+18,"The fight for truth is now crucial in the fight against coronavirus Lies spread the infection, slow scientists, kill innocent people.",1,0,0,0,1,1,1
1.24517e+18,Ive seen that circle the internet and I cant hold back the tears. covid19out,0,0,0,0,0,1,0
1.24517e+18,Cant even give granny a kiss and a hug Coronavirus,0,0,0,0,0,1,1
1.24517e+18,Cuomo and Newsom for President. I mean they seem to demonstrate a sense of bold leadership in the middle of a crisis. Coronavirus,1,1,0,0,0,0,0
1.24517e+18,"I know the what if genre is tired, but imagine if coronavirus had happened under Obama and the same things had happened.",0,0,0,0,0,0,1
1.24517e+18,Anyone else have nothing but time but still feel too lazy to cook? coronavirus,1,0,0,1,0,1,0
1.24517e+18,"Fuck dude two people that are close to my moms pueblo, they live here in LA. They got diagnosed with Corona virus.",0,0,0,0,1,0,1
1.24517e+18,"I understand that the coronavirus is an epidemic that we should all take seriously.. but on another note, my bf overthinks e v e ry thing",0,0,0,0,0,1,1
1.24517e+18,Is important to US avoid a lot of death due to covid 19. People there think that covid is a little thing,0,0,0,0,1,1,0
1.24517e+18,Oh my god John McCain died? Did he die of corona?! -,0,0,0,0,1,1,0
1.24517e+18,"If you try to pull a Coronavirus April Foole joke tomorrow, you're getting blocked, punched, something. Shits not funny.",0,0,0,0,0,0,1
1.24517e+18,"also openly transphobic, made people believe he had coronavirus and was poor etc hes just a sad loser",0,0,0,0,1,1,0
1.24517e+18,How can you cry about the corona virus 24/7 yet youre still out partying with a shit ton of people every weekend?,0,0,0,0,0,0,1
1.24517e+18,"If you try to pull a Coronavirus April Fools joke tomorrow, you're getting blocked, punched, something. Shits not funny.",0,0,0,0,0,0,1
1.24517e+18,"said people can use scarfs to fight the coronavirus. America, God bless still...",0,1,0,0,0,0,1
1.24517e+18,i cant believe trans people only get to stop being invisible one day a year and it happened during corona virus. unfair.,0,0,0,0,0,1,1
1.24517e+18,Your boy really got hit with the corona virus 10/10 not tight.,0,0,0,0,0,1,0
1.24517e+18,"Thank you for hosting the Primetime show for the CoronaVirus, you always do a great job!",1,1,0,0,0,0,0
1.24517e+18,Whats going to be worse than coronavirus tomorrow? The I have Corona April Fools jokes,0,0,0,1,0,0,1
1.24517e+18,hi dm me if you wanna buy me a switch and animal crossing lol please quarantine SUCKS animalcrossing COVID19 imjustabrokebitch,0,0,0,1,0,0,1
1.24517e+18,Summer course? If this lockdown continues through the summer might as well make the most of it COVID19,1,0,0,1,1,0,0
1.24517e+18,Religious leaders give irrational hope to their followers. Corona virus thrives on irrationality of humans.,0,0,0,1,0,0,1
1.24517e+18,821 people died today alone for this corona shit yall not nervous yet ???,0,0,0,0,1,1,1
1.24517e+18,Think about how many people would love to live your life in quarantine COVID19 perspective,1,0,0,0,0,0,0
1.24517e+18,with regards to the Navy COVID19 lets also note the personnel in barracks.,0,1,1,0,1,0,0
1.24517e+18,April 1st 2020. This Is The Month Corona Virus Goes Away and We Shall Recover All Over The World..,1,0,1,0,0,0,0
1.24517e+18,How many tears do you think Trump has shed for Americans who died of coronavirus?,0,0,0,1,0,0,1
1.24517e+18,"I wish, all these disaster on 2020 including covid19 were all just a lie. I wish, I could have just fooled.",1,0,0,0,0,1,0
1.24517e+18,please please please stop talking about Trump and making Coronavirus political. Im sick of your hatred.,0,0,0,0,0,0,1
1.24517e+18,For the 5th day in a row didnt watch Trumps corona update - and feel so much less stressed. Highly recommend this type of abstinence !,1,0,0,0,0,0,1
1.24517e+18,"Practice, practice, practice! Thank you Dr Houston for your sound advice. COVID19 covidSim",0,1,0,0,0,0,0
1.24517e+18,"Cannot believe the gall of my body to subject me to coronavirus AND allergies, on this trans day of visibility.",0,0,0,1,0,0,1
1.24517e+18,due to corona virus aprils west coast tour is obviously cancelled. ive been putting off tweeting this because of how much it sucks to say.,0,0,0,0,0,1,1
1.24517e+18,I would be packing for HOSA state rn if it wasnt for this virus fuck u corona,0,0,0,0,0,1,1
1.24517e+18,"Just heard that my Oncle in France has the Covid19 and is now in a coma in critical condition. Guys please this aint no joke, be safe",0,0,0,0,1,1,0
1.24517e+18,chris cuomo fine af im sad he got corona,0,0,1,0,0,1,0
1.24517e+18,"Hi, just a reminder that for Aprilfoolsday2020 don't be a jackass and joke about having the coronavirus. It ain't funny, y'all.",0,0,0,0,0,0,1
1.24517e+18,"If you're okay with the coronavirus being called the Chinese virus, block me right now.",0,0,0,0,0,0,1
1.24517e+18,what will happen if Dr. Fauci is diagnosed with COVID19? what is the plan then?,0,0,0,0,1,0,0
1.24517e+18,Im so mad we loosing to many people from coronavirus and trump aint doing nothing,0,0,0,0,0,1,1
1.24517e+18,"they dont care about coronavirus all they know is eat fish food, kill snail, and lie",1,0,0,0,0,0,1
1.24517e+18,low-key looks like corona is just taking out weak bloodlines unfortunately,0,0,0,0,1,1,0
1.24517e+18,This is really great way of applauding the real heros ! Great work Nabha India fight against coronavirus,1,1,0,0,0,0,0
1.24517e+18,Im throwing a big ass cookout when this Corona shid is out the way,1,0,0,0,0,0,0
1.24517e+18,Its interesting to watch capitalism try and fix a humanitarian problem. Its almost like it doesnt care about people. COVID19,0,1,0,0,0,0,0
1.24517e+18,"If/when covid19 kills more New Yorkers in one day than died on 9/11, what will you say? poll",0,0,0,0,1,0,1
1.24517e+18,Crap. Italy's Coronavirus death toll has risen to 11.75%.,0,0,0,0,0,1,1
1.24517e+18,Damn.. The corona virus has killed more Americans than the 9/11 attacks.. Stay healthy yall.,0,0,0,0,1,1,0
1.24517e+18,There is 3hrs 45min left in March... Nobody move! earthquake idahoearthquake COVID19 pandemic,0,0,0,0,1,1,0
1.24517e+18,Make him spend 24 hours in an NYC ER. COVIDIOT coronavirus COVID19,0,0,0,1,0,0,1
1.24517e+18,Internet access should be classified as a public utility and regulated appropriately. COVID19 InternetForAll,1,0,0,0,0,0,0
1.24517e+18,"Mr_Mic: Eat higher on the food chain, that's what cures corona virus. Don't eat animals that eat other animals at the garbage dump.",0,0,0,0,0,0,1
1.24517e+18,Thank you We know our community is looking forward to hearing from you. SickNotWeak COVID19,0,1,0,0,0,0,0
1.24517e+18,I havent been to see my chiropractor in 18 days bc of corona (I usually go 2-3x a week) and honestly soon I wont be able two walk 4 feet,0,0,0,0,1,1,0
1.24517e+18,"This is april day 1, wish corona is ajoke and this pandemic is aprank. aprilmop CoronaVirusUpdates RabuAmbyar",1,0,0,0,0,1,0
1.24517e+18,"With all the technology the leading powers have , why is it becoming that difficult to find cure for Coronavirus COVID19",0,0,0,0,0,1,1
1.24517e+18,There is no logic in releasing sex offenders That much should be self explanatory coronavirus,0,0,0,0,0,0,1
1.24517e+18,"Please give quality protective corona kits to doctors ,nurses and all front line people",0,1,0,0,0,0,0
1.24517e+18,I think I'm falling back in to a bad depression because of the coronavirus quarantine thing :( ahh,0,0,0,1,0,1,0
1.24517e+18,Sad to see small businesses like this go under due to COVID19. Ill miss their burgers.,0,0,0,0,0,1,0
1.24517e+18,"This social withdrawal makes me want to blog everyday. It would probably be boring, but damn, I need people. COVID19 blogger Withdrawals",1,0,0,0,0,1,0
1.24517e+18,Where is the incentives for Los Angeles?!? Now is the time we need them more than ever. coronavirus COVID19,0,0,0,0,0,0,1
1.24517e+18,goal is to have the highest per capita COVID19 death toll in the world. winning,0,0,0,0,0,0,1
1.24517e+18,Corona Virus! Please stay away from us! ENOUGH IS ENOUGH,0,0,0,0,1,0,1
1.24517e+18,i'm prepared to lock myself away from the world tomorrow just to avoid shitheads with bad coronavirus jokes,1,0,0,1,0,0,1
1.24517e+18,Everyones gonna die soon from corona shits just getting worse everyday,0,0,0,1,0,0,0
1.24517e+18,Why are we paying for car insurance when we aren't on the roads due to a shutdown? COVID19 coronavirus,0,0,0,0,0,0,1
1.24517e+18,Remember only dua will save this world from Corona Virus ..... so allah has given it to all humans those who follow Islam ....,0,0,1,0,0,0,0
1.24517e+18,The real virus we need to get rid of is the virus of communal and religious hatred. That's much worse than Corona.,0,0,0,0,0,0,1
1.24517e+18,I feel like Dr Birx could supply the world with scarves. coronavirus,1,0,0,0,0,0,0
1.24517e+18,I almost hat Corona beer as much as coronavirus! I do like limes though.,0,0,0,0,0,1,1
1.24517e+18,my bdays tomorrow im not getting birthday coochie smh.. count your days corona u dumb bitch,0,0,0,0,0,0,1
1.24517e+18,Ah yes The Lord's Wisdom that delivered COVID-19 paedophile clerics to rape the little kiddies!,0,0,0,0,0,0,1
1.24517e+18,How about EMI of Home loans ..????Are you going to help needy customers or you are still going to debit it in this COVID19 crisis,0,0,0,0,0,0,1
1.24517e+18,Staying home is not my thing.. No I can't do this is anymore.. My thoughts are more dangerous than the corona..,0,0,0,1,0,1,0
1.24517e+18,"Everyone is suddenly an expert on Yellowstone, volcanos and earthquakes. Bet they're also coronavirus experts too.",0,0,0,0,0,0,1
1.24517e+18,you should still publish today's infections and deaths from Covid19 even if your website isn't working properly!,0,0,0,0,0,0,1
1.24517e+18,"It won't be business as usual anytime soon, whether COVID19 starts to eventually subside.",1,0,0,1,0,0,0
1.24517e+18,NJ is so embarrassing. why do yall keep throwing Corona bbqs/parties?? its not even hot outside yet .,0,0,0,0,0,1,1
1.24517e+18,Can we just use those big fog machines like Italy is with disinfectant EVERYWHERE PLEASE?! coronavirus COVID19,1,0,0,0,0,0,0
1.24517e+18,"I want to be my mayor, governor, president and best friend. He is an American hero. coronavirus",1,1,0,0,0,0,0
1.24517e+18,"as many of us rely more on substances during COVID19 quarantine, let us please reach out to friends if we need help being held accountable.",1,0,1,0,0,0,0
1.24517e+18,Every nurse/medical professional on the frontlines of the COVID19 crisis should be getting hazard pay. Now. No questions asked.,0,1,1,0,0,0,0
1.24517e+18,April wish corona disappears and the world soon gets better,1,0,1,0,0,0,0
1.24517e+18,motherfucker my mental health has never been this bad bruh can corona fuck off trump pls do ur job!!!,0,0,0,0,1,0,1
1.24517e+18,"spring break was ruined two years in a row 2019: forced to bring my stupid cousin, 2020: corona",0,0,0,0,1,0,1
1.24517e+18,I refuse to read the news until my student loans are forgiven. And thats on periodt. COVID19 COVID19,0,0,1,0,0,1,1
1.24517e+18,Hope yall continue to wash ya hands after corona done,1,0,0,0,0,0,0
1.24517e+18,Ima start back ordering stuff when this corona shit over,1,0,0,0,0,0,1
1.24517e+18,Note to self: dont ever laugh about coronavirus to hide the anxiety. It can be misinterpreted.,1,0,0,0,1,0,1
1.24517e+18,I hope Coronavirus kills Boxelder Bugs. It might be the silver lining in all of this.,1,0,0,1,0,0,0
1.24517e+18,So my little sister was in contact with someone who has the Corona virus so thats great,0,0,0,0,1,0,0
1.24517e+18,"People doing amazing things, coming together to help solve this coronavirus problem. Weve got this!",1,0,0,0,0,0,0
1.24517e+18,"If this coronavirus isnt an April fools joke from the world governments, I might go crazy",0,0,0,1,1,0,1
1.24517e+18,Ive heard more EmergencyServices sirens each night for the past two weeks than I have in months. COVID19 NWChicago Chicago,0,0,0,1,1,0,1
1.24518e+18,THIS GUY JUST DM ME ON IG AND SAID HML OR YOU FINNA GET CORONA,0,0,0,0,0,0,1
1.24518e+18,Lets turn to the publichealth experts on this onenot the poster girls. COVID19,0,0,0,0,0,0,1
1.24518e+18,Media virus more than powerfull COVID19 _ hansrajanmeena,0,0,0,1,0,0,1
1.24518e+18,Ok is a runny and/or stuffy nose a symptom of COVID19 or not? I'm seeing a lot of conflicting info on this,0,0,0,0,1,0,1
1.24518e+18,"For real tho, even though times are tough. Appreciate every day. coronavirus",1,0,0,0,0,0,0
1.24518e+18,You own this May history forever remember how you lied while Americans died. COVID19 coronavirus,0,0,0,0,0,0,1
1.24518e+18,How come we dont just enlist manufacturers to build telepresence robots that can be operated remotely by healthcare workers? COVID19,1,0,0,0,1,0,0
1.24518e+18,coronavirus Has this virus proved that the Nature and the God are different? Hygiene is more important than religious faith?,0,0,0,0,0,1,1
1.24518e+18,Im so blew I was suppose to be in LA this weekend getting so lit for nip bro... this coronavirus fucked the mood all up,0,0,0,0,0,0,1
1.24518e+18,"I really wish all this corona shit would just end people losing jobs and money over it, not to mention people losing their lives",0,0,0,1,1,1,0
1.24518e+18,Hard to believe this is real life. All activities grounded due to COVID19 even till now.,0,0,0,1,0,1,1
1.24518e+18,"I dont think we talk about corona virus enough, whats everyones thoughts?",0,0,0,0,0,1,0
1.24518e+18,just heard that a hospital has nurses that tested positive for covid19 working with patients still,0,0,0,0,1,0,1
1.24518e+18,"yo what's up, whose thirst levels are approaching infinity during corona-cation.",0,0,0,1,0,0,0
1.24518e+18,This quarantine ruins my whole sleeping patterns.. COVID19,0,0,0,0,0,1,1
1.24518e+18,glad you think its funny to make corona jokes on the air. Youre a complete piece of very unprofessional.,0,0,0,0,0,0,1
1.24518e+18,COVID-19 authoritarian power grab. Nervous this will become a trend. These powers dont cede when the crisis does...,0,0,0,1,1,0,1
1.24518e+18,"Ok corona you can leave now, mi a cuminsa ansha cu e online classes nan",1,0,0,0,0,1,0
1.24518e+18,COVID19 StayAtHome QuarantineRadio ClubQuarantine He trump wants re~election at any cost wake up ppl..,0,0,0,0,0,0,1
1.24518e+18,"This whole Coronavirus situation is destroying everyone's peace of mind. But at the end of the day, we can't let it crush our spirit.",1,0,0,0,0,0,0
1.24518e+18,bruh ig armys r joking about bts having coronavirus..,0,0,0,0,0,1,1
1.24518e+18,2 things about this year 2020. 1: It Sucks. COVID19 Year2020 2: I'm STILL voting Trump2020,1,0,0,0,0,1,1
1.24518e+18,Corona you better get your shit together by summer please and thank you bye,1,0,0,0,0,0,1
1.24518e+18,"The one thing ima hate the most after the coronavirus shit blows over, is that all the nail shops about to packed and full.",0,0,0,0,0,0,1
1.24518e+18,Arrest the responsible and those who went there. Coronavirus does not differentiate based on religion. COVID,0,0,0,0,0,0,1
1.24518e+18,"Besides all the Coronavirus stuff going on, I'm happy and extremely blessed. Almost finished with grad school.",1,0,1,0,0,0,0
1.24518e+18,"Wow. Really impressed by the OTT ads that have all been redone to guarantee contactless delivery, shop online, all the Corona things.",1,1,0,0,0,0,0
1.24518e+18,Can we make Twitter a place where we dont talk about corona virus? I come here for laughs not to have crippling anxiety,0,0,0,0,1,0,1
1.24518e+18,"This breaks my heart mannn senior year is canceled, fuck the corona virus",0,0,0,0,0,1,1
1.24518e+18,Remember that writer from Italy who said the U.S. had 2 weeks till corona humbles us... yeah.,0,0,0,1,0,0,1
1.24518e+18,Yesterday COVID19 forth person confirm in odisha This person belong to puruna bazar bhadrak.,0,0,0,1,0,1,1
1.24518e+18,anyone dare to plot a graph of income vs COVID19 CFR?,1,0,0,0,0,0,1
1.24518e+18,Fuck corona. Im tryna see falling in reverse in concert,1,0,0,0,0,0,1
1.24518e+18,cant see one more lost my ____ to Covid19 post my heart can no longer take it,0,0,0,0,0,1,0
1.24518e+18,Protecting the medical staff who will keep people alive. COVID19 COVID19 coronavirus,1,0,1,0,0,0,0
1.24518e+18,why the corona affect the bolt prices anaa? Cos what i see erh hm,0,0,0,0,0,1,1
1.24518e+18,Retweet if youd rather watch Cats than another one of Trumps Coronavirus press briefings.,1,0,0,0,0,0,1
1.24518e+18,I got a verbal warning at work today for walking in 30sec early.. 5 min rule and i showed up 5 minutes 30secs early. Damn Coronavirus.,0,0,0,0,0,0,1
1.24518e+18,"today someone ive known my whole life died from corona virus , this shit isnt funny . stay the fuck home",0,0,0,0,1,1,0
1.24518e+18,"**CoVid19 PSA** However seriously youre taking CoVid19 right now, take this thread even more seriously.",1,0,0,0,1,0,1
1.24518e+18,Who would have done a better job managing the coronavirus outbreak? I honestly dont know.,0,0,0,0,0,0,1
1.24518e+18,". owns this late start, even calling coronavirus a hoax at first. So much wasted time.",0,0,0,1,0,0,1
1.24518e+18,Hi! I'm a designer out of a job and recently recovered from coronavirus. Can I send you a resume?,1,0,0,0,0,0,0
1.24518e+18,today is my birthday ...i think the better way to celebrate is to donate PM CARES Fund for amid Corona crisis..,1,1,0,0,0,0,0
1.24518e+18,"I swear if there is a single joke tomorrow about corona virus, sports being back, or quarantine",0,0,0,0,0,0,1
1.24518e+18,Duh. But the fact that Wuhan was locked down was sign enough that COVID19 was deadly damn serious.,0,0,0,0,1,0,0
1.24518e+18,Its kinda sad that the only thing thats truly thriving during coronavirus is racism like goddamn people suck,0,0,0,0,0,1,1
1.24518e+18,is a real bully. Needs to stop attacking women for coronavirus failures and other failings.,0,0,0,0,0,0,1
1.24518e+18,"life stranded me in Stockholm until Corona passes, and wow, Ive got to get my circadian clock on board. day25 EasternTime",1,0,0,0,0,1,1
1.24518e+18,Hi! I'm a designer out of a job and recently recovered from coronavirus. Can I send you a resume?,1,0,0,1,0,0,0
1.24518e+18,Its genuinely okay to not want to hear about Corona news for a few hours. So Im watching HighLow,1,0,0,1,0,0,0
1.24518e+18,some people are dumb acting stupid because corona cant easily kills young adult huh?,0,0,0,0,0,0,1
1.24518e+18,How many times do you think you've killed coronavirus from washing your hands?,1,0,0,0,0,0,0
1.24518e+18,The last thing i wanna hear is my family member dyin from dam corona i cant do this,0,0,0,0,1,1,0
1.24518e+18,when this corona shit dies out Im taking a family vacay .,1,0,0,0,0,0,1
1.24518e+18,Healthcare workers are the real heroes in this Corona Virus outbreak! MSNBC,1,1,0,0,0,0,0
1.24518e+18,The Coronavirus has gone too far...my family and I cant even watch wheel of fortune,0,0,0,0,1,1,1
1.24518e+18,Hey! When you guys gonna start rapid testing this week? Thanks in advance COVID19,0,1,0,0,0,0,0
1.24518e+18,Lets not deal with the idiocy of the world...we'll use COVID19 as an excuse to isolate...together,1,0,0,0,0,0,1
1.24518e+18,"Today's April 1st , fools day . This corona virus has already played a cruel joke and made all of us fools",0,0,0,0,0,0,1
1.24518e+18,Hi! I'm a designer out of a job and recently recovered from coronavirus. Can I send you a resume?,1,0,0,0,0,0,0
1.24518e+18,Memo to Trump: economies recover; dead people do not. coronavirus pandemic COVID-19 reelection economy,0,0,0,0,0,0,1
1.24518e+18,Corona took my last rotation and graduation and has me doing 2 papers a week. Praying we free by Ramadan and Eid,0,0,1,0,0,1,1
1.24518e+18,re zero rlly got pushed back cus of coronavirus. i HATE IT HERE,0,0,0,0,0,0,1
1.24518e+18,Youre going to hear or read the word Coronavirus literally every single day for the next 2 years probably.,0,0,0,1,0,0,0
1.24518e+18,Could the public really bring down Fox in a legal bloodbath? Covid19usa,0,0,0,0,0,0,1
1.24518e+18,Im so tired. So many words. Nothing being said. COVID19 response coronavirus COVID19,0,0,0,0,0,0,1
1.24518e+18,"Rewatching Desperate Housewives on Yes, friends, it's around that Quaran-time! coronavirus",1,0,1,0,0,0,0
1.24518e+18,One horrific side-effect from coronavirus is that everyone thinks they're a big fucking hero. Enough! COVID19 COVID19 Coronavirustruth,0,0,0,0,0,0,1
1.24518e+18,Attempt 2: Is today the day we send a bill to China totalling 2-4 trillion dollars? coronavirus COVID19,0,0,0,0,0,0,1
1.24518e+18,How much Corona Test done in India? 18 tests per 1 Lakh..,0,0,0,0,0,0,1
1.24518e+18,Corona affecting my graduation requirements affecting my ability to get a job affecting ability to move out,0,0,0,1,0,0,1
1.24518e+18,"if ur reading this, its gonna be okay except corona! if corona reading this, delete ur toxic self from the face of the earth",0,0,0,0,0,0,1
1.24518e+18,OMFGGGG my dad was in contact with someone who tested positive for covid19!!!!! send prayers pls :(,0,0,0,0,1,0,0
1.24518e+18,Theme of 2020: Wes gon die COVID19 corona coronavirus ScaryNews,0,0,0,1,0,0,0
