ID,tweet,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official report,Joking
1.24523e+18,FOLLOW McCONNELL REASONING WHY YOU DIDN'T RESPOND SWIFTLY TO CORONAVIRUS ; BUSY WITH IMPEACHMENT!!!,0,0,0,0,0,0,1,0,0,0
1.24523e+18,I just wanna say that I hope is home and not leaving bc I need to have his child as soon as COVID19 goes away,1,0,0,0,0,1,0,0,0,0
1.24523e+18,"Just saw a video of a Coronavirus test being done. All I gotta say is, fuck that shit.",0,0,0,0,1,1,0,0,0,0
1.24523e+18,OnMyRadar Premium Motor Spirit (PMS/Petrol ) is now 123.50 per litre! Thanks to COVID19,1,1,0,0,0,0,0,0,0,0
1.24523e+18,ShameOnYuviBhajji GUYS CORONA IS IN INDIA . CONTRIBUTE TO THAT . FIRST CLEAR YOUR OWN COUNTRY,0,0,0,0,0,0,1,0,0,0
1.24523e+18,ABC Karvelas interviewing NSW AG re Corona and Social Distancing. Not a word or question re Ruby Princess.,0,0,0,1,0,0,1,0,0,0
1.24523e+18,JAEJOONG HAS CORONAVIRUS THATS IT IM LOGGING OFF PLS GET WELL SOON BBY,0,0,1,0,1,1,0,0,0,0
1.24523e+18,May God blessed our King Queen the family. Amin YRA. WeFightTogether COVID19 stayhomestaysafe WeGotThis,0,0,1,0,0,0,0,0,0,0
1.24523e+18,I literally darent tell anyone I feel like shit cos theyll instantly say its corona even though I dont have a single corona symptom,0,0,0,0,1,1,0,0,0,0
1.24523e+18,I live in Aba. 84 ohanku road 2119929719 UBA Obike Goodluck Isaac UmuAbaConnectCOVID19giveaway,1,0,0,0,0,0,0,0,0,0
1.24523e+18,"Three teams are fighting Covid19 day night: 1: Doctors, Nurses, Policemen. 2: Khans PR team. 3: IT cell",1,1,0,0,0,0,0,0,0,0
1.24523e+18,Germany are testing 75 000 people daily. The UK is testing 8 000. Says itll be 25 000 by the end of April. COVID19,0,0,0,0,1,0,0,0,0,0
1.24523e+18,The figures coming out from US on confirmed cases and death is staggering and call for concern. COVID19 CoronavirusOutbreak,0,0,0,0,1,0,0,0,0,0
1.24523e+18,Finish Ramadan without any case of coronavirus reports. Ameen,1,0,1,0,0,0,0,0,0,0
1.24523e+18,Gud morning Stay at Home Stay Safe. God shall fight for us in this country over dis virus call COVID19. In Jesus name amen.,1,0,1,0,0,0,0,0,0,0
1.24523e+18,I was officially laid off from my job tonight due to Corona. Lmaoooooo I Hate it here,0,0,0,0,0,0,1,0,0,0
1.24523e+18,"Fitch Downgrades South African Banks to 'BB', Negative Outlook on Coronavirus Impact",0,0,0,0,1,1,0,0,0,0
1.24524e+18,Bruh I know I didnt just watch someone say you can cure corona by breathing in some orange peel steam .... a virus .....cannot be cured.,0,0,0,0,0,1,1,0,0,0
1.24524e+18,I literally keep refreshing the news hoping to see the headline breaking news: Trump tests positive for Coronavirus,0,0,0,0,0,0,1,0,0,0
1.24524e+18,Lemme say it one more time for the people in the back: CALLING CORONA THE CHINESE VIRUS IS RACIST! IT. IS. RACIST!,0,0,0,0,0,0,1,0,0,0
1.24524e+18,WOULDN'T IT JUST BE SIMPLE IF GOV. SENT PEOPLE TO BIG HOSPITALS TO VIDEO IF THEY ARE SLAMMED FROM CORONAVIRUS?,1,0,0,1,0,0,1,0,0,0
1.24524e+18,Ok its April 1st aka April Fools Day sooooooo Corona if youre reading then please say sike like right now,0,0,0,1,0,1,0,0,0,0
1.24524e+18,When hashtags like CoronaJihaad trend. Need anybody says anything else?,0,0,0,0,0,0,1,0,0,0
1.24524e+18,Man with corona who shook Putin's hand says he feels good. A sudden deterioration is anticipated,0,0,0,0,1,0,1,0,0,0
1.24524e+18,Thanks to Indian Media ..Corona Virus has finally accepted Islam ..,0,1,0,0,0,0,1,0,0,0
1.24524e+18,True. Human rights says alot regarding the disposal of the deadbody.! lka COVID19,1,1,0,0,0,0,0,0,0,0
1.24524e+18,Another 13 year old died from COVID19 in UK so is now Confirmed no.age is safe let us keep praying hard,0,0,1,0,1,0,0,0,0,0
1.24524e+18,Like if you actually properly know or know of somebody who has coronavirus. (confirmed tested case) Retweet if you dont.,1,0,0,1,1,0,0,0,0,0
1.24524e+18,"Help us Lord. Forgive our sins. Free us from Corona. Yes, you're powerful",0,0,1,0,0,0,0,0,0,0
1.24524e+18,Confirmed with covid19 isnt a shame. It's a global pandemic that can affected anyone. Stay safe and dont forget to wash ur hand,1,0,0,0,1,0,0,0,0,0
1.24524e+18,Epicentre of Coronavirus India found: Nizamuddin Markaz More appropriate to call it marghat NizamuddinMarkaz CoronavirusOutbreakindia,1,0,0,0,0,0,1,0,0,0
1.24524e+18,Sacked Newspaper Editor Becomes Top Medical Expert During Coronavirus Crisis. < Not a headline you will ever see about Piers Morgan.,0,0,0,0,0,0,1,0,0,0
1.24524e+18,"WAIT WHAT....IT SAID THAT KIM JAEJOONG GOT POSITIVE CORONA VIRUS? IS IT APRIL MOOP, ISN'T IT? omg",0,0,0,0,1,1,0,0,0,0
1.24524e+18,"WAIT WHAT?!?!? IT SAID THAT KIM JAEJOONG GOT CORONA VIRUS EHHH IS IT APRIL MOP, ISN'T IT?! omg",0,0,0,0,1,0,1,0,0,0
1.24524e+18,"It's safe to say since 2016, 2020 is the biggest clusterfuck, FUBAR year in the last 100 years. COVID19 coronavirus",0,0,0,0,0,1,1,0,0,0
1.24524e+18,Coronavirus is Secular Pillah Gods way of expressing anger at India Supreme Court judgement on Ayodhya ram mandir.,0,0,1,1,0,0,1,0,0,0
1.24524e+18,Can someone say the coronavirus was just an overstretched april fools joke. Cause I'm tired of this shit snd its not funny anymore.,0,0,0,0,0,1,1,0,0,0
1.24524e+18,Not this. Why would you say you have COVID-19. Not funny and not a teachable thing.,0,0,0,0,0,1,1,0,0,0
1.24524e+18,WHAT IS THE GOVERNMENT WAITING FOR? Are they going to act as efficiently and swiftly on coronavirus testing as they did on Brexit?,1,0,0,0,0,0,1,0,0,0
1.24524e+18,WAS IT TABLIGHI JAMAAT OR KINDA CORONA JEHAD.MEDIEVAL TIMES MINDSET.VERY POOR OF THEM.,0,0,0,1,0,0,1,0,0,0
1.24524e+18,DANG!!! I officially know someone that has tested positive for corona virus OML,0,0,0,0,1,1,0,0,0,0
1.24524e+18,"Jesus, Jenrick the next layer of cannon fodder put forward. If he says we will improve that in the coming weeks.... once more. COVID19",1,0,0,0,0,0,1,0,0,0
1.24525e+18,Yall can say April Fools about this coronavirus shit now. I really wanna go ball wit my bros.,1,0,0,0,0,1,1,0,0,0
1.24525e+18,Clean Water and Purified Air Purifiers would help normal consumers during Corona Virus.,1,0,0,0,0,0,0,0,0,0
1.24525e+18,HERO OF THE TIME MURAD ALI SHAH PLEASE CHECK INCREASE IN THE CORONA VIRUS CASES YOU HAVE LEFT PUNJAB BEHIND BEST PERFORMANCE,0,0,0,0,1,0,1,0,0,0
1.24525e+18,I dont wanna hear none of yall say you got Coronavirus for April fools thats outta pocket,0,0,0,0,0,0,1,0,0,0
1.24525e+18,Trump always lying...like dude will say something during the WH Covid19 response briefing that is completely off script,0,0,0,0,0,0,1,0,0,0
1.24525e+18,Hello I just wanna say if ANYONE makes an April fools joke that they have the coronavirus youre an asshole and the nurses will come for you,0,0,0,0,0,0,1,0,0,0
1.24525e+18,jaejoong rlly tried to say he was raising awareness as if coronavirus hasnt been the main topic of discussion for so long,0,0,0,0,0,0,1,0,0,0
1.24525e+18,"big fat mistake omg, even official news site announced to never fake corona virus on april fools",0,0,0,0,0,0,1,0,0,0
1.24525e+18,"I can only say its done only and only if I am part of the struggle, stay home and stay safe Let's fight corona together.",1,0,0,0,0,0,0,0,0,0
1.24525e+18,Until you hear say that guy duru don die say na corona kill am and you and am bn chill last week... stay,1,0,0,0,0,0,1,0,0,0
1.24525e+18,"don't say anything but the Corona viruse might bring the best out of Mankind, we're not bad people...",1,0,0,0,0,0,0,0,0,0
1.24525e+18,When did they claim that they have healed coronavirus victims? Hope they didn't say so on 01/04/2020 ?,0,0,0,1,0,0,1,0,0,0
1.24525e+18,Its April Fools today can the govt pls say sike on this Coronavirus thing....,1,0,0,1,0,1,0,0,0,0
1.24525e+18,Whoever says there's a coronavirus vaccine as a April fool's joke might be found dead on April 2nd,0,0,0,0,0,0,1,0,0,0
1.24525e+18,I TOLD YALL BEING POSITIVE ON COVID-19 IS A SERIOUS ISSUE AND SHOULD NOT BE TREATED AS A JOKE FOR APRIL FOOLS,0,0,0,0,0,0,1,0,0,0
1.24525e+18,WAIT WHAT? Did HE JUST prank ABOUT BEING POSITIVE FOR CORONA FOR APRIL FOOL? WHAT EVEN PEOPLE IS THINKING TF?,0,0,0,0,0,0,1,0,0,0
1.24525e+18,Stay Home Stay Safe ...Be quarentine .... Fight against corona. Virus covid 19..... Listen to modi ... Follow the instructions,1,0,0,0,0,0,0,0,0,0
1.24525e+18,I know they told us winter was coming but the Starks didnt say a word about spring... quarantineseason springishere coronavirus,0,0,0,0,0,1,0,0,0,0
1.24756e+18,"POLL: Should Britain temporarily bring back Blair, Brown, Cameron and May to advise the Government amid the Coronavirus pandemic?",0,0,0,1,0,0,0,0,0,0
1.24764e+18,Y'all really had the nerve to say Black ppl don't get coronavirus. Smfh.,0,0,0,0,0,0,1,0,0,0
1.24765e+18,How Many Americans Have Died Via Abortion Since the Coronavirus Outbreak Began? Are Some Lives Worth More than Others?,0,0,0,0,0,0,1,0,0,0
1.24781e+18,Sparsh Camera hi Jaha Corona Khatm ho wha FeverDetectionCamera,1,0,0,0,0,0,0,0,0,0
1.24785e+18,How Tea Party Budget Battles Left the National Emergency Medical Stockpile Unprepared for Coronavirus,0,0,0,0,1,0,1,0,0,0
1.24785e+18,"WE WILL ALL BE TOGETHER SOON, PLEASE STAY SAFE COVID19 Stone Roses Spike Island 27/05/1990",1,0,0,0,0,0,0,0,0,0
1.24785e+18,Close Boarder No Give Us Food No Give us Money No Covid19 Don Enter Delta State. E don Red for us.,0,0,0,1,0,0,1,0,0,0
1.24785e+18,Breathing aid device for NHS Covid_19 recovery support. HPP Brixworth Northamptonshire,1,1,0,0,0,0,0,0,0,0
1.24785e+18,1/16 CORONA VIRUS GOD DID IT ?? NATURAL EVIL GOD DID IT?? JESUS HAND WASHING?,0,0,0,0,0,0,0,0,0,0
1.24785e+18,dek what to say I feel so bad for everyone whos losing loved ones to this corona virus,0,0,0,0,0,1,0,0,0,0
1.24785e+18,Who knew Covid-19 was racist! Im surprised hasnt had a thing or two to say about that! How dare it!,0,0,0,1,0,0,1,0,0,0
1.24785e+18,speaks with Baguio City Mayor Benjie Magalong who announces that the city had no new COVID19 cases since 13 days now. COVID19,1,0,0,0,0,0,0,0,0,0
1.24785e+18,Correction:- Nightly Coronavirus Task Force Trump Edited Campaign Rally,1,1,0,0,0,0,0,0,0,0
1.24785e+18,if i say ima call you back just stay corona free enjoy the rest of your day.,1,0,0,0,0,0,0,0,0,0
1.24786e+18,Look upto sky and say thanks to god ur alive yet think about those who lost their lives coz of corona,1,0,1,0,0,0,0,0,0,0
1.24786e+18,Tokyo is becoming a Hot Spot for COVID-19 in Japan! Will it become like New York City?,0,0,0,0,1,0,0,0,0,0
1.24786e+18,Well done team Sydenham. Fear Nothing including Corona Virus.,1,1,0,0,0,0,0,0,0,0
1.24786e+18,"More reports on the health of the nation and less on that of Boris Johnson, please, BBC lunchtime news coronavirus",0,0,0,0,0,1,1,0,0,0
